,pre,pre.1,post,sp_trans_p,treatment
58,39,39,72,0.0007081647749509,a5ia
59,39,39,107,0.0084593963446345,a5ia
60,39,39,238,0.000143561563621,a5ia
61,39,39,513,0.0015741517115594,a5ia
62,39,39,690,0.0092386148710464,a5ia
63,42,42,116,0.0024764699334028,a5ia
64,42,42,147,0.0002213520277478,a5ia
65,42,42,167,0.0010785651913771,a5ia
66,42,42,234,0.0012861817880022,a5ia
67,42,42,445,0.0007169126963073,a5ia
68,42,42,449,0.0015608714058253,a5ia
69,47,47,85,0.0037793485198864,a5ia
70,47,47,510,0.0037232631570813,a5ia
71,50,50,98,0.0050098880635183,a5ia
72,50,50,148,0.0038451946481497,a5ia
73,50,50,338,0.0016666885972425,a5ia
74,50,50,382,0.0042196516765394,a5ia
75,50,50,549,0.0005017246510442,a5ia
76,50,50,703,0.0055211671981872,a5ia
77,52,52,273,0.0073811507854422,a5ia
78,52,52,428,0.0046633530963887,a5ia
79,53,53,56,0.0003815371600782,a5ia
80,53,53,57,0.0015923367042981,a5ia
81,53,53,62,0.0015807130881279,a5ia
82,53,53,68,0.0077567499777121,a5ia
83,53,53,69,0.0022050880190165,a5ia
84,53,53,85,0.0005098349745074,a5ia
85,53,53,93,0.0033204888636256,a5ia
86,53,53,108,0.0032789545179408,a5ia
87,53,53,109,0.0117205966751611,a5ia
88,53,53,119,0.0028872022584696,a5ia
89,53,53,121,0.0094294842343419,a5ia
90,53,53,124,0.0018126050197272,a5ia
91,53,53,128,0.003012597749817,a5ia
92,53,53,147,0.0075647848485531,a5ia
93,53,53,148,2.8292383659651865e-05,a5ia
94,53,53,164,0.0013519398970086,a5ia
95,53,53,240,0.0011960977319086,a5ia
96,53,53,309,0.0009723777971875,a5ia
97,53,53,511,0.004772612254999,a5ia
98,53,53,653,0.0001747436834118,a5ia
99,53,53,656,0.0059150451435627,a5ia
100,53,53,700,0.0018381728262914,a5ia
101,55,55,343,0.0011558081678458,a5ia
102,55,55,462,0.0036693681273829,a5ia
103,55,55,532,0.0027249928670232,a5ia
104,55,55,655,0.0020663351563238,a5ia
105,55,55,668,0.0012569631414848,a5ia
106,56,56,68,0.0059792559340773,a5ia
107,56,56,69,0.0013626576251791,a5ia
108,56,56,106,7.591344128580341e-05,a5ia
109,56,56,109,0.0011681963241164,a5ia
110,56,56,119,0.0020612149477994,a5ia
111,56,56,120,0.0001127244051326,a5ia
112,56,56,148,0.0048925274683057,a5ia
113,56,56,164,0.0027206067167572,a5ia
114,56,56,167,0.0011037576257469,a5ia
115,56,56,220,0.0004632016674094,a5ia
116,56,56,383,0.0022028659398739,a5ia
117,56,56,465,0.0022071927476307,a5ia
118,56,56,516,0.0007216436573737,a5ia
119,56,56,548,0.0050760644260934,a5ia
120,56,56,594,0.0026453657185626,a5ia
121,56,56,653,0.0012844780183508,a5ia
122,57,57,72,0.0048359740836296,a5ia
123,57,57,82,0.0038415769661328,a5ia
124,57,57,93,0.0016066729553803,a5ia
125,57,57,94,0.0023937337186757,a5ia
126,57,57,116,0.0006507044273465,a5ia
127,57,57,193,0.0003211937160369,a5ia
128,57,57,338,0.0014438154274624,a5ia
129,57,57,396,0.0026621936274344,a5ia
130,61,61,122,0.0009002442388564,a5ia
131,61,61,229,0.0001585998756525,a5ia
132,61,61,373,0.0001925622268609,a5ia
133,61,61,383,0.0016790925951098,a5ia
134,61,61,395,8.75347521352779e-05,a5ia
135,61,61,483,0.000332341432939,a5ia
136,62,62,72,0.0011431568718815,a5ia
137,62,62,119,0.0107346073129455,a5ia
138,62,62,175,0.0002113751721986,a5ia
139,62,62,284,0.0047401326567948,a5ia
140,62,62,339,0.000761579620069,a5ia
141,62,62,442,0.0011290386487893,a5ia
142,62,62,582,0.0031203375478096,a5ia
143,62,62,584,0.001148381577665,a5ia
144,68,68,255,0.0052634314737472,a5ia
145,68,68,530,0.0032620454161538,a5ia
146,69,69,109,0.0055038359028788,a5ia
147,69,69,140,0.0012263596876762,a5ia
148,69,69,165,0.0020291240953758,a5ia
149,69,69,176,0.0029722144811658,a5ia
150,69,69,208,0.0026331541898284,a5ia
151,69,69,219,0.0023467725564055,a5ia
152,69,69,274,0.0104005104840841,a5ia
153,69,69,382,1.2544680979741096e-05,a5ia
154,69,69,653,0.0016782975432474,a5ia
155,70,70,106,0.0052854614444701,a5ia
156,70,70,109,0.001637619450784,a5ia
157,70,70,166,0.0062629282859424,a5ia
158,70,70,531,8.452979310703823e-05,a5ia
159,70,70,594,0.0009737609651226,a5ia
160,72,72,75,0.0046914901254974,a5ia
161,72,72,85,0.0016552005487048,a5ia
162,72,72,93,0.0021803824883474,a5ia
163,72,72,108,0.0046523737893354,a5ia
164,72,72,122,0.0019709384771659,a5ia
165,72,72,486,0.0043990494559787,a5ia
166,72,72,655,0.0012551831628987,a5ia
167,75,75,116,0.0103570152437005,a5ia
168,75,75,273,0.0110722155950673,a5ia
169,75,75,431,0.0084934150670439,a5ia
170,77,77,94,0.0030286515721083,a5ia
171,77,77,98,0.0009226672165622,a5ia
172,77,77,266,0.0024632682024016,a5ia
173,77,77,369,0.000610869752502,a5ia
174,77,77,382,0.0062104164476231,a5ia
175,77,77,449,0.0026276017543569,a5ia
176,77,77,545,0.0013765500756715,a5ia
177,77,77,553,0.0009276995441746,a5ia
178,77,77,563,0.0024381086003933,a5ia
179,82,82,120,0.0001355455456147,a5ia
180,82,82,209,0.0016905098293536,a5ia
181,82,82,451,0.0035952846842433,a5ia
182,85,85,93,0.003645747091045,a5ia
183,85,85,110,0.0003213653488263,a5ia
184,85,85,148,0.0058170996263527,a5ia
185,85,85,208,0.0015593485785227,a5ia
186,85,85,343,0.0029409948443496,a5ia
187,85,85,469,8.828677386911454e-05,a5ia
188,85,85,483,0.0016325541268466,a5ia
189,85,85,552,0.0005499059513589,a5ia
190,85,85,628,0.001198484105387,a5ia
191,92,92,431,0.0159196373344386,a5ia
192,93,93,108,0.0059805327986652,a5ia
193,93,93,119,0.0010966718551537,a5ia
194,93,93,120,0.0020026768580422,a5ia
195,93,93,121,0.0009076933422643,a5ia
196,93,93,148,0.0014957014752168,a5ia
197,93,93,167,0.0028757489180472,a5ia
198,93,93,175,0.0056449538836723,a5ia
199,93,93,212,0.0013157823598056,a5ia
200,93,93,382,0.0072781523815719,a5ia
201,93,93,440,0.0019089810049093,a5ia
202,93,93,442,0.0007417708055061,a5ia
203,93,93,447,0.0038290293504604,a5ia
204,93,93,464,0.0053032814222602,a5ia
205,93,93,563,0.0010334859555059,a5ia
206,93,93,700,0.0040012290764274,a5ia
207,94,94,116,0.0017792335246434,a5ia
208,94,94,138,0.0059908199452112,a5ia
209,94,94,146,0.0019716369870316,a5ia
210,94,94,219,0.0155872056172369,a5ia
211,94,94,617,0.0004235232475175,a5ia
212,94,94,681,0.0014787115475448,a5ia
213,98,98,138,0.0021131684543435,a5ia
214,103,103,273,3.013113468509909e-05,a5ia
215,103,103,274,0.0024356906976912,a5ia
216,103,103,284,0.000604154507021,a5ia
217,103,103,370,0.0062557711274942,a5ia
218,103,103,449,9.829105227718292e-05,a5ia
219,105,105,359,0.0002905294182385,a5ia
220,105,105,592,0.000451847349263,a5ia
221,106,106,107,0.0057211842313614,a5ia
222,106,106,208,5.822844775294628e-05,a5ia
223,106,106,357,0.0016374646909603,a5ia
224,106,106,469,0.003448139804103,a5ia
225,106,106,611,-0.0002427297272892,a5ia
226,107,107,121,0.0029888585780115,a5ia
227,107,107,148,0.0052238462143197,a5ia
228,107,107,219,0.0126973775830882,a5ia
229,107,107,225,0.002615501904717,a5ia
230,107,107,284,0.0009059995784356,a5ia
231,107,107,289,7.108295332784731e-05,a5ia
232,107,107,336,0.0015895280176131,a5ia
233,107,107,522,0.0054477920968869,a5ia
234,107,107,563,0.0115550925804387,a5ia
235,108,108,164,0.0063568175447112,a5ia
236,108,108,447,0.0086049345288981,a5ia
237,109,109,147,0.0107572797203042,a5ia
238,109,109,153,0.0037036181254184,a5ia
239,109,109,221,0.0029595531174631,a5ia
240,109,109,522,0.0016333818165753,a5ia
241,109,109,673,0.0010261080434957,a5ia
242,110,110,237,2.442801101437686e-05,a5ia
243,110,110,255,0.0006324920190656,a5ia
244,110,110,342,0.007555903557553,a5ia
245,110,110,373,0.0001961789524683,a5ia
246,110,110,480,0.0020808970423814,a5ia
247,110,110,532,0.0002072969930874,a5ia
248,116,116,167,0.0010399436077505,a5ia
249,116,116,289,0.0001672092954881,a5ia
250,116,116,384,0.0033690562784087,a5ia
251,116,116,552,0.0003569444814895,a5ia
252,116,116,690,0.0089228878454297,a5ia
253,119,119,146,0.0055784937340979,a5ia
254,119,119,147,0.0138269633159516,a5ia
255,119,119,237,0.0014148441890198,a5ia
256,119,119,367,9.595484440177993e-05,a5ia
257,119,119,553,0.0016671313675915,a5ia
258,120,120,121,0.0010638169614178,a5ia
259,120,120,367,0.0002857061880178,a5ia
260,120,120,383,0.0006434000554903,a5ia
261,120,120,462,0.0005938999113692,a5ia
262,120,120,472,0.0024352040711115,a5ia
263,121,121,124,0.001876131065132,a5ia
264,121,121,140,0.0087965988983642,a5ia
265,121,121,147,0.0106605517895303,a5ia
266,121,121,167,0.0037849922401481,a5ia
267,121,121,175,0.0021229955734222,a5ia
268,121,121,237,0.0003198078183984,a5ia
269,121,121,369,0.0004332507882203,a5ia
270,121,121,383,0.0040214123127804,a5ia
271,121,121,447,0.0022601946558024,a5ia
272,122,122,233,0.0011079367366316,a5ia
273,122,122,359,0.0011127654381195,a5ia
274,124,124,147,0.0011002681879621,a5ia
275,124,124,164,0.0039808845004011,a5ia
276,124,124,220,0.0006760043754554,a5ia
277,124,124,221,0.0030915671551734,a5ia
278,124,124,357,0.0030217569777018,a5ia
279,124,124,449,0.0008607599761748,a5ia
280,124,124,493,0.0019133368267953,a5ia
281,124,124,673,0.0005234168500104,a5ia
282,128,128,217,0.0004411744737269,a5ia
283,128,128,338,0.004614920393991,a5ia
284,128,128,341,0.0024936766968568,a5ia
285,128,128,545,0.0039282698481381,a5ia
286,138,138,146,0.001612566760622,a5ia
287,138,138,147,0.0012174964909035,a5ia
288,138,138,167,0.0037907703645963,a5ia
289,138,138,218,0.0040030155459177,a5ia
290,138,138,493,0.0109984132617368,a5ia
291,138,138,656,0.0003229107576039,a5ia
292,140,140,255,0.0019321679957398,a5ia
293,140,140,552,0.0004357105809842,a5ia
294,140,140,584,0.0013255155522093,a5ia
295,140,140,670,0.0009498317938382,a5ia
296,140,140,673,0.0013886127691839,a5ia
297,140,140,682,0.0006228508208644,a5ia
298,146,146,440,0.0002651315625553,a5ia
299,146,146,628,0.0016105888334363,a5ia
300,147,147,175,0.0004553115701588,a5ia
301,147,147,274,0.0051757988408793,a5ia
302,147,147,463,0.00043221030575,a5ia
303,147,147,464,0.001725731284341,a5ia
304,147,147,465,0.0042567931701306,a5ia
305,147,147,549,0.0002575825933658,a5ia
306,147,147,680,0.0010112931619731,a5ia
307,148,148,167,0.0038088966715513,a5ia
308,148,148,176,0.0051560953915723,a5ia
309,148,148,234,0.0002245873459835,a5ia
310,148,148,341,0.0002511100110879,a5ia
311,148,148,390,1.2049149401321265e-05,a5ia
312,148,148,516,0.0005893673426798,a5ia
313,148,148,580,0.0010830675765564,a5ia
314,148,148,654,0.0013962117027432,a5ia
315,148,148,672,0.0015623821877082,a5ia
316,153,153,167,0.0028441265353939,a5ia
317,153,153,175,0.0022647936163621,a5ia
318,153,153,208,0.0044250324083448,a5ia
319,153,153,209,0.0107684123868293,a5ia
320,153,153,237,0.0006790119233021,a5ia
321,153,153,289,0.0004002357653429,a5ia
322,153,153,463,0.0012075994104745,a5ia
323,164,164,165,0.0005698067010317,a5ia
324,164,164,167,0.0027013013014306,a5ia
325,164,164,220,0.0017332247444961,a5ia
326,164,164,233,0.0003332003277962,a5ia
327,164,164,234,0.0012725286289221,a5ia
328,164,164,447,0.0012267387713909,a5ia
329,164,164,591,0.0010517470433538,a5ia
330,164,164,653,0.0009970552964066,a5ia
331,164,164,668,0.0016681316664816,a5ia
332,165,165,167,0.0003879271309516,a5ia
333,165,165,208,0.0021782155618251,a5ia
334,165,165,209,0.0046323797692589,a5ia
335,165,165,220,0.002610990874718,a5ia
336,165,165,225,0.0010520430156141,a5ia
337,165,165,367,6.201220596357276e-05,a5ia
338,165,165,533,0.003250285493883,a5ia
339,165,165,594,0.0077097433286365,a5ia
340,166,166,229,0.0001259695589381,a5ia
341,166,166,239,0.0008506184629046,a5ia
342,166,166,526,0.001686313913942,a5ia
343,167,167,237,0.0014505969141403,a5ia
344,167,167,374,0.0006703021280156,a5ia
345,167,167,428,0.0020183670922425,a5ia
346,167,167,483,0.0009550990693834,a5ia
347,167,167,533,0.0008669875506785,a5ia
348,167,167,621,0.0003343289250582,a5ia
349,167,167,672,0.0020411398137036,a5ia
350,167,167,684,0.0018717976455292,a5ia
351,167,167,690,0.0043359348927082,a5ia
352,175,175,238,0.0042922722653382,a5ia
353,175,175,273,0.0046599974157963,a5ia
354,175,175,653,0.0020596597753979,a5ia
355,176,176,217,0.0037530809742979,a5ia
356,176,176,233,0.0003589897476076,a5ia
357,176,176,238,0.0061848976371826,a5ia
358,176,176,258,0.0064603653766855,a5ia
359,176,176,331,0.00214775113868,a5ia
360,176,176,486,0.0158576231250152,a5ia
361,176,176,498,0.0032945713459417,a5ia
362,176,176,653,0.0002151319129444,a5ia
363,187,187,289,0.0005367145708816,a5ia
364,187,187,338,0.0007823008113693,a5ia
365,187,187,341,0.000742630401476,a5ia
366,187,187,458,9.481926029787646e-05,a5ia
367,187,187,663,0.0020264934505869,a5ia
368,193,193,373,0.0017952153368595,a5ia
369,193,193,479,3.3698177564031595e-05,a5ia
370,193,193,493,0.0016473544394708,a5ia
371,193,193,553,0.0048625999727197,a5ia
372,208,208,220,0.0009966156600647,a5ia
373,208,208,323,0.0028589853464316,a5ia
374,208,208,336,0.0006095594719415,a5ia
375,209,209,237,0.0053054069049555,a5ia
376,209,209,447,0.002476868257736,a5ia
377,212,212,341,0.0035407746157061,a5ia
378,212,212,405,0.0023781413751174,a5ia
379,212,212,449,0.001201956512675,a5ia
380,217,217,359,1.5774438933587043e-05,a5ia
381,217,217,404,0.0007840112385302,a5ia
382,217,217,438,0.0002876818576344,a5ia
383,217,217,533,0.0008092023295594,a5ia
384,217,217,684,0.0028509816817309,a5ia
385,218,218,234,0.0165615156499367,a5ia
386,218,218,238,0.0098020681253881,a5ia
387,218,218,284,0.0004282646400183,a5ia
388,219,219,289,0.0054031472158819,a5ia
389,220,220,233,0.0009761198509523,a5ia
390,220,220,238,0.0009099096707153,a5ia
391,220,220,519,0.0033321478914005,a5ia
392,220,220,653,0.0006636131650092,a5ia
393,220,220,705,0.000653546673535,a5ia
394,221,221,252,0.0034214817922742,a5ia
395,221,221,284,0.0022425743683264,a5ia
396,221,221,449,0.0004817854204864,a5ia
397,221,221,670,0.002652433391151,a5ia
398,221,221,681,0.0017640386572058,a5ia
399,224,224,251,0.0012005721467359,a5ia
400,224,224,656,0.0013094305436392,a5ia
401,225,225,229,0.0027967805079121,a5ia
402,225,225,234,0.0032336778641621,a5ia
403,225,225,335,0.0048450196638369,a5ia
404,225,225,443,0.0022688471785358,a5ia
405,225,225,592,0.001153439947298,a5ia
406,225,225,658,0.0009371266450176,a5ia
407,229,229,252,0.00045135972212,a5ia
408,229,229,273,0.0002563093602735,a5ia
409,229,229,335,0.005151168110246,a5ia
410,229,229,396,0.0029570316051874,a5ia
411,229,229,495,0.0001077150113701,a5ia
412,233,233,444,3.941190403743827e-05,a5ia
413,233,233,469,0.0001287337963408,a5ia
414,233,233,594,0.0003711760571221,a5ia
415,234,234,239,0.0071155211491334,a5ia
416,234,234,369,0.0002103949989973,a5ia
417,234,234,480,0.0126825624469838,a5ia
418,234,234,529,0.0002384967514213,a5ia
419,234,234,556,0.0002513789279298,a5ia
420,234,234,580,0.00083724472873,a5ia
421,234,234,668,0.0020941832237267,a5ia
422,237,237,238,0.0029584055076607,a5ia
423,237,237,331,0.0060703100645134,a5ia
424,237,237,342,0.004684588319373,a5ia
425,237,237,370,0.0077007677987699,a5ia
426,237,237,474,0.0013294525631216,a5ia
427,237,237,584,0.0010573029266211,a5ia
428,238,238,265,7.75442075266683e-05,a5ia
429,238,238,284,0.0001141826310817,a5ia
430,238,238,384,0.0007692277623903,a5ia
431,238,238,545,0.0001803500025913,a5ia
432,238,238,628,0.001864172136287,a5ia
433,239,239,367,0.0022941021505157,a5ia
434,239,239,469,0.0032708198451848,a5ia
435,239,239,557,0.0003373030788105,a5ia
436,240,240,654,0.0010265738646764,a5ia
437,251,251,369,0.0008872213907247,a5ia
438,251,251,428,0.0018683321584354,a5ia
439,251,251,530,0.0012426107886832,a5ia
440,251,251,670,0.0015740527432252,a5ia
441,252,252,273,0.0056154334734542,a5ia
442,252,252,395,0.0025689583583392,a5ia
443,252,252,463,0.0056416468445725,a5ia
444,252,252,663,0.0024264044693905,a5ia
445,255,255,402,0.0006063429250283,a5ia
446,255,255,416,0.009458511183395,a5ia
447,255,255,438,0.0005246224350418,a5ia
448,255,255,479,0.0017158494975929,a5ia
449,255,255,594,0.0036944350147309,a5ia
450,255,255,673,0.0021446026529078,a5ia
451,258,258,289,0.0069678052463487,a5ia
452,258,258,445,0.0005943070275004,a5ia
453,258,258,655,0.0002785814873376,a5ia
454,258,258,682,0.001804323025886,a5ia
455,258,258,690,0.0003256699779715,a5ia
456,262,262,354,0.0006625053968605,a5ia
457,265,265,563,0.0027969731461452,a5ia
458,265,265,582,0.0043583076567475,a5ia
459,265,265,617,0.0005337197998002,a5ia
460,266,266,323,0.0015008873858597,a5ia
461,266,266,465,0.0103263345429348,a5ia
462,266,266,510,0.0012543821439411,a5ia
463,269,269,422,0.0013390207952098,a5ia
464,269,269,591,0.0005866779230467,a5ia
465,273,273,312,0.0030106431302347,a5ia
466,273,273,422,0.0004407730061595,a5ia
467,273,273,474,0.0030773201489692,a5ia
468,273,273,653,0.0010695664646135,a5ia
469,273,273,688,0.0040707461595957,a5ia
470,274,274,395,0.0046394673671893,a5ia
471,274,274,431,0.0061321145629713,a5ia
472,274,274,670,0.008719772683086,a5ia
473,284,284,335,0.0009794794278255,a5ia
474,284,284,447,0.0033443113935257,a5ia
475,284,284,462,0.0022076608180752,a5ia
476,284,284,474,0.0023417764439723,a5ia
477,284,284,500,0.0071760259858846,a5ia
478,284,284,530,0.0002792838698377,a5ia
479,284,284,591,0.0007803089782721,a5ia
480,284,284,672,0.006095223965218,a5ia
481,289,289,341,0.0004267403322438,a5ia
482,289,289,438,5.991892171364199e-05,a5ia
483,289,289,469,0.0005344234037807,a5ia
484,306,306,617,0.008012526723972,a5ia
485,308,308,354,0.0022045574204052,a5ia
486,308,308,373,0.0016653858305102,a5ia
487,308,308,495,0.0008391826281036,a5ia
488,308,308,680,0.0039401211755396,a5ia
489,312,312,331,0.0003816120051989,a5ia
490,312,312,458,0.0007524349642123,a5ia
491,323,323,458,0.0020471201166203,a5ia
492,323,323,663,0.0136501001783368,a5ia
493,327,327,530,0.0038241772394488,a5ia
494,327,327,628,0.006165636519325,a5ia
495,327,327,654,0.0036674556374796,a5ia
496,331,331,343,0.0117348524119327,a5ia
497,331,331,486,0.0026873618650231,a5ia
498,335,335,354,0.0001476430790109,a5ia
499,335,335,553,0.0052139680089462,a5ia
500,335,335,591,0.0036481310351949,a5ia
501,335,335,682,0.0001700654590835,a5ia
502,336,336,428,0.0008302816659331,a5ia
503,336,336,621,2.7197696787811115e-05,a5ia
504,336,336,654,9.349929781465873e-06,a5ia
505,338,338,343,0.0031468644633086,a5ia
506,338,338,668,0.0006963906865461,a5ia
507,339,339,428,0.0060070254831662,a5ia
508,339,339,556,0.0019246593688781,a5ia
509,341,341,352,0.009448883014002,a5ia
510,341,341,422,0.0004874483052862,a5ia
511,341,341,628,0.0001144468907152,a5ia
512,342,342,395,0.0067556646390091,a5ia
513,343,343,470,0.0051580708809626,a5ia
514,343,343,516,0.0051782496977692,a5ia
515,343,343,533,0.0020019272629169,a5ia
516,352,352,354,0.0041237250371057,a5ia
517,354,354,611,0.0002559684914637,a5ia
518,357,357,395,0.0007282187388594,a5ia
519,357,357,511,0.0003680115104234,a5ia
520,357,357,530,0.0004888638016601,a5ia
521,357,357,629,0.0021412214992799,a5ia
522,359,359,374,0.000624548205114,a5ia
523,359,359,405,0.0007472255037316,a5ia
524,359,359,504,0.0014365537294904,a5ia
525,359,359,511,0.0004682472794887,a5ia
526,360,360,367,0.0058154584508072,a5ia
527,360,360,522,0.0093068417195151,a5ia
528,367,367,411,0.0035770631340344,a5ia
529,367,367,465,0.0002846891929627,a5ia
530,367,367,487,0.0024840721988747,a5ia
531,367,367,681,0.0006794892746178,a5ia
532,367,367,690,0.0003170737928419,a5ia
533,367,367,699,0.0070614292778281,a5ia
534,369,369,374,7.557794047055588e-06,a5ia
535,369,369,383,0.0010277065937441,a5ia
536,369,369,384,0.0021488046930457,a5ia
537,369,369,428,0.0014850998654718,a5ia
538,369,369,472,0.0011654546147273,a5ia
539,369,369,557,0.0004213290178125,a5ia
540,369,369,658,-0.0005462121506094,a5ia
541,369,369,705,0.0030157511430659,a5ia
542,370,370,462,0.0037516690791869,a5ia
543,370,370,529,0.000694888587708,a5ia
544,370,370,557,0.0003602137379306,a5ia
545,370,370,654,0.0033568950698896,a5ia
546,370,370,673,0.0255106147010364,a5ia
547,370,370,681,0.0007418001796594,a5ia
548,373,373,382,0.0037287506685313,a5ia
549,373,373,395,0.0020803863044035,a5ia
550,373,373,402,0.0228786195917983,a5ia
551,373,373,403,0.0015034892446494,a5ia
552,373,373,431,8.749795202916619e-05,a5ia
553,373,373,548,0.0060995904248241,a5ia
554,374,374,396,0.0027834164727196,a5ia
555,374,374,404,0.0032921884761437,a5ia
556,374,374,464,0.0031580206663384,a5ia
557,374,374,656,0.0016014304421206,a5ia
558,374,374,680,0.0011193395305667,a5ia
559,374,374,696,0.0083952723496506,a5ia
560,375,375,483,0.0016474200608065,a5ia
561,375,375,544,0.007233003753823,a5ia
562,375,375,584,0.0007837417274932,a5ia
563,382,382,395,0.0167594264239341,a5ia
564,382,382,396,0.0118712717283711,a5ia
565,382,382,445,0.0006132478983606,a5ia
566,382,382,463,0.0017717291461783,a5ia
567,382,382,591,0.0046748686376053,a5ia
568,382,382,627,0.0074865533192906,a5ia
569,383,383,431,4.643997003886402e-05,a5ia
570,383,383,440,0.0005909318221293,a5ia
571,383,383,445,0.0015845131305084,a5ia
572,383,383,469,0.0036010038549531,a5ia
573,383,383,655,0.0020438068210465,a5ia
574,383,383,673,0.0033582341124486,a5ia
575,384,384,458,0.0011411180663929,a5ia
576,384,384,462,0.0002347105600558,a5ia
577,384,384,498,0.0049799737397333,a5ia
578,384,384,553,0.0002339812691116,a5ia
579,390,390,485,0.00016507132332,a5ia
580,390,390,504,0.000178927758394,a5ia
581,390,390,506,0.0007177792583785,a5ia
582,390,390,621,6.338068714792366e-05,a5ia
583,390,390,672,0.0006779992062821,a5ia
584,395,395,445,0.0006867580875998,a5ia
585,395,395,447,0.0008836831608581,a5ia
586,395,395,522,0.0004452179109203,a5ia
587,395,395,545,0.0009037548483197,a5ia
588,396,396,431,0.0005837859719563,a5ia
589,396,396,449,0.0017150203912543,a5ia
590,402,402,563,0.0009494144869469,a5ia
591,402,402,653,0.00031875084241,a5ia
592,402,402,681,0.0007607439557625,a5ia
593,402,402,699,0.0059673395197575,a5ia
594,403,403,617,0.002492169618282,a5ia
595,404,404,422,0.0002054257298113,a5ia
596,404,404,530,0.0040793470883061,a5ia
597,404,404,553,0.0019904178453094,a5ia
598,404,404,680,0.0056225350574227,a5ia
599,405,405,495,0.0010674513392826,a5ia
600,405,405,592,0.00618619007066,a5ia
601,405,405,681,0.0018686809615467,a5ia
602,411,411,495,0.0005263130505435,a5ia
603,415,415,654,0.0023302796058232,a5ia
604,415,415,680,0.0046778604639455,a5ia
605,415,415,681,0.0002044198646604,a5ia
606,415,415,682,0.003807205092743,a5ia
607,416,416,442,0.0003034155337847,a5ia
608,422,422,504,0.0059228542310581,a5ia
609,422,422,513,0.0001693454016873,a5ia
610,422,422,532,0.0005931971661179,a5ia
611,422,422,594,0.0022912305067264,a5ia
612,429,429,549,0.0014989300785522,a5ia
613,429,429,654,0.0036947779034072,a5ia
614,430,430,545,0.0028923825397906,a5ia
615,430,430,617,0.0007914732578934,a5ia
616,431,431,443,0.0027958491539738,a5ia
617,431,431,529,0.0008542919427854,a5ia
618,438,438,440,0.0007791330097231,a5ia
619,438,438,443,0.0004834802582504,a5ia
620,438,438,458,0.0005166576016768,a5ia
621,438,438,504,0.0008285021024935,a5ia
622,438,438,553,0.0012015523159758,a5ia
623,438,438,592,0.000587148961673,a5ia
624,438,438,658,0.0001728092900779,a5ia
625,438,438,672,0.0020350903258303,a5ia
626,442,442,462,0.0005029479128089,a5ia
627,443,443,511,0.0056892328376998,a5ia
628,443,443,557,0.0001119478232132,a5ia
629,443,443,628,0.0009730826634756,a5ia
630,443,443,663,0.0012663270403884,a5ia
631,445,445,449,0.000469836778181,a5ia
632,445,445,530,0.001116288930753,a5ia
