,pre,pre.1,post,sp_trans_p,treatment
72,46,46,119,0.0004253109812571,a5ia
73,46,46,124,0.0036720881381173,a5ia
74,46,46,183,0.0009866365475956,a5ia
75,46,46,278,0.0003162196871199,a5ia
76,46,46,352,0.0001811839320639,a5ia
77,46,46,485,0.005039189344166,a5ia
78,46,46,602,0.0056774837500054,a5ia
79,46,46,966,0.001277913599423,a5ia
80,46,46,967,0.0019980470141681,a5ia
81,46,46,1092,0.0004924317287422,a5ia
82,46,46,1147,0.0018582856841768,a5ia
83,46,46,1155,0.0032941967397584,a5ia
84,46,46,1203,0.002783616966158,a5ia
85,69,69,183,0.0017297385813925,a5ia
86,69,69,278,0.0034766262971151,a5ia
87,69,69,937,0.0008892013750522,a5ia
88,69,69,1069,8.991841996789512e-05,a5ia
89,69,69,1123,0.0035415579222514,a5ia
90,69,69,1154,0.0115972543572845,a5ia
91,69,69,1168,0.0004255568554922,a5ia
92,69,69,1235,5.285841236764288e-05,a5ia
93,70,70,79,0.0030496190208714,a5ia
94,70,70,264,0.0020958451102509,a5ia
95,70,70,540,0.0008491787315371,a5ia
96,70,70,580,0.0027173645817265,a5ia
97,70,70,647,0.0018137590152754,a5ia
98,70,70,738,0.0001307186264187,a5ia
99,70,70,962,0.0007795373491305,a5ia
100,70,70,1072,0.0025073343560161,a5ia
101,70,70,1204,0.000315411854188,a5ia
102,73,73,117,9.231099199086962e-05,a5ia
103,73,73,210,0.0001875832249203,a5ia
104,73,73,247,0.0009348407154261,a5ia
105,73,73,653,0.0010308194417942,a5ia
106,73,73,930,2.9810079368568915e-05,a5ia
107,73,73,946,6.0845673782963794e-05,a5ia
108,73,73,1092,0.0023924699340113,a5ia
109,73,73,1106,0.0004834899095996,a5ia
110,73,73,1135,0.0014013639060079,a5ia
111,73,73,1186,0.0007478699267907,a5ia
112,73,73,1222,0.0115345612116152,a5ia
113,74,74,188,0.0007967504645704,a5ia
114,74,74,535,0.0022563842054735,a5ia
115,74,74,1069,0.0001323671547219,a5ia
116,74,74,1123,0.0015631515666707,a5ia
117,74,74,1168,0.0059334038614806,a5ia
118,74,74,1235,0.0019417783344663,a5ia
119,79,79,371,0.000495803921454,a5ia
120,79,79,425,0.0008809832057457,a5ia
121,79,79,432,0.0036336819742,a5ia
122,79,79,931,0.0005554120089877,a5ia
123,79,79,1118,0.0013062659402565,a5ia
124,79,79,1131,0.0005139152894848,a5ia
125,83,83,537,0.0015910658428451,a5ia
126,83,83,930,0.0002534284279728,a5ia
127,83,83,1080,0.00450608027804,a5ia
128,88,88,282,0.0005322048845394,a5ia
129,88,88,1094,0.0008020233339691,a5ia
130,100,100,248,0.0009900176567586,a5ia
131,100,100,356,0.0011758345607437,a5ia
132,100,100,369,0.0050064275043899,a5ia
133,100,100,395,0.0004915110630491,a5ia
134,100,100,474,0.0034430142392995,a5ia
135,100,100,647,0.0028497341114688,a5ia
136,100,100,958,0.0003530857853326,a5ia
137,100,100,962,0.0005075159162136,a5ia
138,100,100,1078,0.0014788473356792,a5ia
139,100,100,1189,0.0247417041872484,a5ia
140,100,100,1204,0.0015064195740913,a5ia
141,108,108,294,0.0001087949639594,a5ia
142,108,108,361,0.000743982264033,a5ia
143,108,108,397,0.0014173354582869,a5ia
144,108,108,401,0.0016221314673685,a5ia
145,108,108,816,0.0021210794986388,a5ia
146,111,111,326,0.0007279944366569,a5ia
147,111,111,354,0.0033335873878011,a5ia
148,111,111,485,0.0006000525168069,a5ia
149,111,111,570,0.0026420535567576,a5ia
150,111,111,744,0.0008515007028309,a5ia
151,111,111,1134,0.0022887217198074,a5ia
152,111,111,1186,0.0002705662827802,a5ia
153,112,112,119,0.0006127004223869,a5ia
154,112,112,247,0.0004464240290608,a5ia
155,112,112,426,0.000373103036174,a5ia
156,112,112,497,0.0045394369254842,a5ia
157,112,112,551,0.0012918304907058,a5ia
158,112,112,1099,0.0040277112693687,a5ia
159,112,112,1169,0.0012005247875369,a5ia
160,112,112,1184,0.0059496532554851,a5ia
161,117,117,198,0.0005367984885529,a5ia
162,117,117,254,0.0023120319404402,a5ia
163,117,117,294,0.0003877107670552,a5ia
164,117,117,333,0.0016153690382819,a5ia
165,117,117,404,0.0025962620883988,a5ia
166,117,117,653,0.0019394029289913,a5ia
167,117,117,1184,0.0001008581813817,a5ia
168,117,117,1204,0.0009303996082291,a5ia
169,117,117,1244,0.0008260066674973,a5ia
170,119,119,279,0.0043592248706682,a5ia
171,119,119,375,0.000787592366876,a5ia
172,119,119,1080,0.0015009729368661,a5ia
173,119,119,1120,9.972672650142288e-05,a5ia
174,119,119,1146,0.0019152070760421,a5ia
175,119,119,1150,0.0014462524381906,a5ia
176,119,119,1165,0.0004196641991249,a5ia
177,119,119,1188,0.010947604989985,a5ia
178,119,119,1219,0.0005559347604728,a5ia
179,124,124,202,0.0023421591663471,a5ia
180,124,124,243,0.0007762427053691,a5ia
181,124,124,352,0.0001361223210869,a5ia
182,124,124,617,0.000739235684745,a5ia
183,124,124,757,0.0091654555425973,a5ia
184,124,124,1155,0.0016268583812181,a5ia
185,124,124,1165,0.0027148635047602,a5ia
186,128,128,254,0.0041840282124942,a5ia
187,128,128,414,0.0013286809382706,a5ia
188,128,128,415,0.0020070553341697,a5ia
189,128,128,464,0.0001111562499336,a5ia
190,128,128,574,0.0005827003717039,a5ia
191,128,128,663,0.0003779863034211,a5ia
192,132,132,169,0.0002826386716931,a5ia
193,132,132,930,0.0007960445325876,a5ia
194,132,132,945,0.0006712799402587,a5ia
195,142,142,243,0.0005634729840625,a5ia
196,142,142,427,0.0015922910768841,a5ia
197,142,142,708,0.0006005627359799,a5ia
198,142,142,774,0.0013395683726342,a5ia
199,142,142,894,0.0001689744143217,a5ia
200,142,142,1217,0.005653370896679,a5ia
201,143,143,294,0.0001182928197105,a5ia
202,143,143,404,0.0003078052621709,a5ia
203,143,143,471,0.0007703163583883,a5ia
204,143,143,487,0.0003862003943749,a5ia
205,143,143,774,0.00089462240829,a5ia
206,143,143,783,0.0043097273297868,a5ia
207,143,143,878,0.0077923600093707,a5ia
208,143,143,1069,0.0010916183929185,a5ia
209,143,143,1228,0.0002691941669455,a5ia
210,143,143,1246,0.0051787799163008,a5ia
211,144,144,181,0.0098619118875032,a5ia
212,144,144,496,0.0008237620283053,a5ia
213,144,144,617,0.0019274041839361,a5ia
214,144,144,966,0.000508957599741,a5ia
215,144,144,1124,0.0006463675343855,a5ia
216,144,144,1219,0.0056418666913377,a5ia
217,147,147,162,0.0005730704495438,a5ia
218,147,147,167,0.0018449751298235,a5ia
219,147,147,169,1.3074691085086798e-05,a5ia
220,147,147,431,0.0013510214572535,a5ia
221,147,147,1201,0.0146827714159115,a5ia
222,148,148,163,0.0085639488670193,a5ia
223,148,148,177,0.0005708321148478,a5ia
224,148,148,732,0.0002805799212937,a5ia
225,148,148,744,0.0089017658839761,a5ia
226,148,148,799,0.004969713781561,a5ia
227,148,148,1123,0.000300850337551,a5ia
228,148,148,1209,0.0023858326773441,a5ia
229,157,157,198,0.0017003222759463,a5ia
230,157,157,333,0.0008189833760793,a5ia
231,157,157,487,0.0012066027726891,a5ia
232,157,157,854,0.0075833332823912,a5ia
233,162,162,375,0.0037488345181171,a5ia
234,162,162,799,0.0003503684987655,a5ia
235,162,162,1074,0.0020805759304467,a5ia
236,162,162,1146,0.0026453990160977,a5ia
237,162,162,1162,0.0010964391446875,a5ia
238,162,162,1214,0.0049159031124588,a5ia
239,163,163,183,0.0012969334970819,a5ia
240,163,163,484,0.001734636063821,a5ia
241,163,163,657,0.0011429346768187,a5ia
242,163,163,894,0.0004276635264806,a5ia
243,163,163,1120,0.0024161507158903,a5ia
244,163,163,1154,0.0021172714561817,a5ia
245,163,163,1235,0.0004332828208547,a5ia
246,167,167,427,0.0050053714045045,a5ia
247,167,167,1092,0.0042111348245316,a5ia
248,167,167,1133,0.007186330927752,a5ia
249,169,169,198,0.0027201819908816,a5ia
250,169,169,248,0.0002266426264829,a5ia
251,169,169,279,0.0009995961980519,a5ia
252,169,169,484,0.0001847412819559,a5ia
253,169,169,924,0.0013271854374013,a5ia
254,169,169,930,0.0035010377817167,a5ia
255,169,169,939,0.0003184958062123,a5ia
256,169,169,1189,0.0004093343450714,a5ia
257,169,169,1223,0.0022497256577442,a5ia
258,169,169,1242,0.0014308036610416,a5ia
259,174,174,431,0.0058161138961637,a5ia
260,174,174,965,0.000661773964821,a5ia
261,174,174,1118,0.0001075883869589,a5ia
262,177,177,354,0.0003757337010624,a5ia
263,177,177,432,0.0011426548209905,a5ia
264,177,177,744,0.0008277002569148,a5ia
265,177,177,808,0.0004677725546695,a5ia
266,177,177,1079,0.0011459688659139,a5ia
267,177,177,1240,0.0057817761350512,a5ia
268,181,181,253,0.00271100754728,a5ia
269,181,181,574,0.000490981971929,a5ia
270,181,181,708,0.0002219869197166,a5ia
271,181,181,939,0.000783540788137,a5ia
272,181,181,1081,0.0034222694310101,a5ia
273,183,183,202,0.0010997572549334,a5ia
274,183,183,647,0.0004432064303396,a5ia
275,183,183,1150,6.405628676183633e-05,a5ia
276,183,183,1214,0.0011178579252719,a5ia
277,188,188,245,0.0013719937505315,a5ia
278,188,188,485,0.0020301402378829,a5ia
279,188,188,487,0.0004216000418555,a5ia
280,188,188,682,0.0014932537843778,a5ia
281,188,188,708,0.0004142079623749,a5ia
282,188,188,744,0.0032283008088172,a5ia
283,188,188,894,0.0023923614719402,a5ia
284,188,188,938,0.0005057165170779,a5ia
285,188,188,1074,0.0001762679600238,a5ia
286,188,188,1199,0.007383006654651,a5ia
287,189,189,198,0.0001591853433128,a5ia
288,189,189,253,0.0008277671885818,a5ia
289,189,189,286,0.0013244394180042,a5ia
290,189,189,671,0.0010271173845862,a5ia
291,189,189,738,3.854112501339504e-05,a5ia
292,189,189,1099,0.0001769754664069,a5ia
293,189,189,1188,0.0007750917970427,a5ia
294,191,191,198,0.0003537240080754,a5ia
295,191,191,253,0.0009995265584366,a5ia
296,191,191,931,0.0006027745337195,a5ia
297,191,191,958,0.0013253273867058,a5ia
298,191,191,1072,0.0013286025415468,a5ia
299,191,191,1079,0.0036995590651801,a5ia
300,191,191,1154,5.776535968776003e-05,a5ia
301,191,191,1189,0.0007497737641146,a5ia
302,198,198,248,0.0026427054982208,a5ia
303,198,198,264,0.0023693704673775,a5ia
304,198,198,536,0.000654220609598,a5ia
305,198,198,537,7.776368889420363e-05,a5ia
306,198,198,930,0.0050839910544492,a5ia
307,198,198,946,0.0001734487676265,a5ia
308,198,198,965,6.39740427470295e-05,a5ia
309,198,198,1088,0.00017437995512,a5ia
310,198,198,1124,0.0017632256067964,a5ia
311,198,198,1162,9.630384200010404e-05,a5ia
312,198,198,1204,0.0001094637324884,a5ia
313,201,201,247,0.0029675904927014,a5ia
314,201,201,433,0.0008648320573395,a5ia
315,201,201,485,0.0018829532163199,a5ia
316,201,201,487,0.001384888194201,a5ia
317,201,201,682,0.0029823340027324,a5ia
318,202,202,248,0.0003616936646303,a5ia
319,202,202,950,0.0002260647974036,a5ia
320,202,202,955,0.0006787385884527,a5ia
321,202,202,1189,0.0036538739609738,a5ia
322,210,210,243,0.0001672955476673,a5ia
323,210,210,539,0.0005300077794578,a5ia
324,210,210,670,0.001939828632947,a5ia
325,210,210,930,0.0012494563144299,a5ia
326,210,210,964,0.0001418754443436,a5ia
327,210,210,1118,0.0007741521448468,a5ia
328,214,214,248,0.0021249949194132,a5ia
329,214,214,264,0.0010304651902837,a5ia
330,214,214,279,0.0091235624427901,a5ia
331,214,214,696,0.0008851163015121,a5ia
332,214,214,713,0.0008536081744448,a5ia
333,214,214,1147,0.0027071379112677,a5ia
334,214,214,1163,0.001129175679145,a5ia
335,240,240,369,0.0002904102082758,a5ia
336,240,240,1079,0.0003106366432385,a5ia
337,240,240,1118,0.001568077859536,a5ia
338,240,240,1128,0.0015686005624007,a5ia
339,240,240,1147,0.0012649005822847,a5ia
340,240,240,1199,3.775367795912782e-05,a5ia
341,240,240,1204,0.0004446063020557,a5ia
342,243,243,276,0.0009004057053632,a5ia
343,243,243,278,0.0013081360068497,a5ia
344,243,243,380,0.0002408950025989,a5ia
345,243,243,536,7.621440048011241e-06,a5ia
346,243,243,708,0.0013515466179075,a5ia
347,243,243,939,0.0007602675677226,a5ia
348,243,243,1122,0.0002671506150951,a5ia
349,243,243,1154,0.002391590705122,a5ia
350,243,243,1165,0.0004798789862217,a5ia
351,243,243,1228,0.0024848653054771,a5ia
352,245,245,248,0.0024907214126238,a5ia
353,245,245,464,0.0043139705904772,a5ia
354,245,245,744,0.0006071584418786,a5ia
355,245,245,924,0.0005622542014075,a5ia
356,245,245,930,0.0384868522549885,a5ia
357,245,245,951,0.0005064892275834,a5ia
358,245,245,953,0.0019330501343465,a5ia
359,245,245,1165,0.002036422052153,a5ia
360,247,247,599,0.0013015572897056,a5ia
361,247,247,923,0.0004811784610375,a5ia
362,247,247,1097,0.0010428793485613,a5ia
363,247,247,1127,0.0012175553401075,a5ia
364,247,247,1199,0.0089372969259858,a5ia
365,248,248,1107,0.0054435566596002,a5ia
366,248,248,1212,0.0014295414181778,a5ia
367,248,248,1222,0.003957177779006,a5ia
368,248,248,1227,0.0004003479355595,a5ia
369,251,251,535,0.0034406795414826,a5ia
370,251,251,958,0.0007567627765309,a5ia
371,253,253,395,0.0002671196347695,a5ia
372,253,253,433,0.0091377603554297,a5ia
373,253,253,469,0.0027360138266571,a5ia
374,253,253,602,0.0004942418568637,a5ia
375,253,253,653,0.0027061520618067,a5ia
376,253,253,657,0.0016472315863985,a5ia
377,253,253,1150,0.0043685178508533,a5ia
378,253,253,1199,0.0114729898991742,a5ia
379,254,254,303,0.0009202731949378,a5ia
380,254,254,425,0.0012461854246669,a5ia
381,254,254,487,0.0018384651406351,a5ia
382,254,254,551,0.0017683063728309,a5ia
383,254,254,732,0.0026925632530565,a5ia
384,254,254,937,0.0005089442739687,a5ia
385,254,254,964,2.01722406244359e-05,a5ia
386,258,258,352,0.0007898794981348,a5ia
387,258,258,397,0.0052664391276389,a5ia
388,258,258,696,0.0015938438224757,a5ia
389,258,258,783,0.0029597528326955,a5ia
390,258,258,1086,0.0009749013199277,a5ia
391,258,258,1197,0.001793968075488,a5ia
392,263,263,279,0.0077145539419568,a5ia
393,263,263,955,0.0012228799414659,a5ia
394,264,264,276,0.0007575575409375,a5ia
395,264,264,279,0.0004557045128416,a5ia
396,264,264,303,0.000207788635661,a5ia
397,264,264,602,0.0001872250103487,a5ia
398,264,264,923,0.0001592074422242,a5ia
399,264,264,927,0.0001906813005073,a5ia
400,264,264,930,0.0013134494445682,a5ia
401,264,264,958,0.0003765732956179,a5ia
402,264,264,1132,0.0001418225346038,a5ia
403,264,264,1134,0.0007353439389731,a5ia
404,264,264,1146,0.0007321477804758,a5ia
405,264,264,1204,1.4146659874994527e-06,a5ia
406,275,275,294,0.0003203852946957,a5ia
407,275,275,490,0.0009981501105795,a5ia
408,275,275,539,0.0025208101528971,a5ia
409,275,275,1107,0.0034189029756519,a5ia
410,275,275,1118,0.0004484415152368,a5ia
411,275,275,1134,0.0004539244100083,a5ia
412,275,275,1169,0.0014399593802101,a5ia
413,276,276,282,0.0008465714668821,a5ia
414,276,276,303,0.0004075274842596,a5ia
415,276,276,318,0.0031642504826175,a5ia
416,276,276,352,0.0002161500051939,a5ia
417,276,276,404,0.0043027295852168,a5ia
418,276,276,406,0.0041945239044902,a5ia
419,276,276,462,0.0014805001117512,a5ia
420,276,276,471,0.0005022447459064,a5ia
421,276,276,536,0.0033980477341488,a5ia
422,276,276,599,0.0027496801924252,a5ia
423,276,276,708,0.001391346951409,a5ia
424,276,276,732,0.0010232857919861,a5ia
425,276,276,920,0.0004815950349174,a5ia
426,276,276,1122,0.0017985909999706,a5ia
427,278,278,924,0.0024557802008367,a5ia
428,278,278,1069,0.0010336389225812,a5ia
429,278,278,1079,0.0007119735244817,a5ia
430,278,278,1081,0.0006811411667567,a5ia
431,278,278,1121,0.0044924924902354,a5ia
432,278,278,1162,0.0122512332775758,a5ia
433,279,279,887,0.0037816014871153,a5ia
434,279,279,946,0.0053567587930568,a5ia
435,279,279,955,0.0007133821067047,a5ia
436,279,279,1072,0.0042212807497765,a5ia
437,279,279,1168,0.0012999905565331,a5ia
438,282,282,377,0.0008061810891892,a5ia
439,282,282,469,0.0022696417435351,a5ia
440,282,282,1069,0.0006940793048321,a5ia
441,282,282,1078,0.0008722952797128,a5ia
442,282,282,1163,0.006615133985158,a5ia
443,285,285,303,0.0001369236931776,a5ia
444,285,285,539,0.0015329183372577,a5ia
445,285,285,580,0.0003563455250296,a5ia
446,285,285,965,9.470413325242746e-05,a5ia
447,285,285,1157,2.9751486247505537e-05,a5ia
448,286,286,551,0.0011531297704161,a5ia
449,286,286,657,0.0040134397223734,a5ia
450,286,286,924,0.0056098128927688,a5ia
451,286,286,1079,0.0027284310242632,a5ia
452,286,286,1106,0.0001768123218312,a5ia
453,290,290,352,0.0011356177836705,a5ia
454,290,290,927,0.0005611131818574,a5ia
455,290,290,965,0.0111562835980413,a5ia
456,290,290,966,9.122479920055382e-06,a5ia
457,290,290,967,0.0034129641154888,a5ia
458,290,290,1079,0.0010823836971198,a5ia
459,290,290,1235,0.0148252525129121,a5ia
460,294,294,334,0.004461296254586,a5ia
461,294,294,354,0.0011416474388749,a5ia
462,294,294,380,0.0007374419321452,a5ia
463,294,294,395,0.000963328882825,a5ia
464,294,294,894,0.0004038471758439,a5ia
465,294,294,1088,0.0030979699261422,a5ia
466,294,294,1096,0.0002644816200514,a5ia
467,294,294,1186,0.0019438876521016,a5ia
468,303,303,455,0.0061962966281169,a5ia
469,303,303,484,0.0002203020726069,a5ia
470,318,318,371,0.0012247849566897,a5ia
471,318,318,425,0.0012028870598043,a5ia
472,318,318,955,0.0025825565203005,a5ia
473,318,318,1081,0.0014352427666076,a5ia
474,318,318,1088,0.0049855634644895,a5ia
475,318,318,1168,0.0010791610922769,a5ia
476,326,326,944,2.3337477137112816e-05,a5ia
477,326,326,946,0.0004856295516149,a5ia
478,333,333,920,2.511430732829445e-05,a5ia
479,333,333,944,0.0005832643780446,a5ia
480,333,333,1074,0.0012790496429337,a5ia
481,333,333,1157,0.0003273647894035,a5ia
482,334,334,535,0.0008625321764644,a5ia
483,334,334,566,0.0007776647470541,a5ia
484,334,334,965,0.0011819685763106,a5ia
485,334,334,1090,0.0037128754944109,a5ia
486,345,345,352,0.010046734687285,a5ia
487,345,345,566,0.0058855109445318,a5ia
488,345,345,621,0.0044496696197801,a5ia
489,345,345,657,0.0017864077926505,a5ia
490,345,345,950,0.0001977082995339,a5ia
491,345,345,965,0.0016891522688726,a5ia
492,345,345,1090,0.0004971665951342,a5ia
493,345,345,1094,0.0001982985320785,a5ia
494,345,345,1106,0.0009821514622034,a5ia
495,345,345,1120,0.0055963843907829,a5ia
496,351,351,464,0.0006658828306344,a5ia
497,351,351,1154,0.0014041682306168,a5ia
498,351,351,1189,0.0035315431486333,a5ia
499,351,351,1204,0.0016982990910091,a5ia
500,352,352,439,0.0003535917503395,a5ia
501,352,352,471,0.000995446247366,a5ia
502,352,352,536,0.0014117561892549,a5ia
503,352,352,955,4.113632443393522e-05,a5ia
504,354,354,744,0.0047042869838721,a5ia
505,354,354,774,0.0008269606171869,a5ia
506,354,354,920,0.0004539074673227,a5ia
507,354,354,944,0.0006415422857717,a5ia
508,354,354,1086,0.0074758782962846,a5ia
509,354,354,1154,0.0042570898803256,a5ia
510,356,356,484,0.0026828589483355,a5ia
511,356,356,537,0.000502576619044,a5ia
512,356,356,924,0.0014688817532005,a5ia
513,356,356,1204,0.0027659272308013,a5ia
514,357,357,950,0.0028583061978597,a5ia
515,357,357,1225,0.0005519008313208,a5ia
516,361,361,375,0.0044604645546522,a5ia
517,361,361,426,0.0001850284282275,a5ia
518,361,361,464,0.0039100649426739,a5ia
519,361,361,599,0.000491137587849,a5ia
520,361,361,664,0.0004764580386525,a5ia
521,361,361,894,0.0007987046960106,a5ia
522,361,361,945,0.0015420663217897,a5ia
523,361,361,1155,0.0053511141232659,a5ia
524,361,361,1165,0.0014520244249237,a5ia
525,361,361,1199,0.001446190730757,a5ia
526,369,369,744,0.0157206530056188,a5ia
527,371,371,431,0.0016182088435388,a5ia
528,371,371,696,0.0007463913991586,a5ia
529,371,371,1209,0.0033443949506515,a5ia
530,375,375,380,0.0133272356231619,a5ia
531,375,375,469,0.0004723583852398,a5ia
532,375,375,1092,0.0024312342778973,a5ia
533,377,377,380,0.0346360821768128,a5ia
534,377,377,469,0.0005110702769796,a5ia
535,377,377,496,0.00322478863009,a5ia
536,377,377,579,0.001595443591246,a5ia
537,377,377,1112,6.25240995721088e-05,a5ia
538,377,377,1133,0.0017408118209018,a5ia
539,377,377,1150,0.0051952755946059,a5ia
540,380,380,541,0.0003732032320634,a5ia
541,380,380,839,0.0007816025257084,a5ia
542,380,380,1133,0.0003642986920616,a5ia
543,395,395,415,0.0009461882613869,a5ia
544,395,395,556,0.0053668944754738,a5ia
545,395,395,663,0.0009834733877732,a5ia
546,395,395,664,0.0001555699233885,a5ia
547,395,395,1082,0.000520280887922,a5ia
548,395,395,1155,0.0016183590295911,a5ia
549,397,397,663,0.0035382217535879,a5ia
550,397,397,924,0.0037126046491309,a5ia
551,397,397,1088,0.0025456609246639,a5ia
552,401,401,471,0.0018236278519479,a5ia
553,401,401,951,0.0019270602819325,a5ia
554,401,401,1147,0.0089796893003101,a5ia
555,401,401,1184,0.0047081329352161,a5ia
556,404,404,930,7.774634203517455e-05,a5ia
557,404,404,950,0.0011053665273654,a5ia
558,404,404,1114,0.0032821088783998,a5ia
559,404,404,1242,0.0006270736684239,a5ia
560,406,406,1072,0.0012591004846422,a5ia
561,414,414,432,0.0003715465765218,a5ia
562,414,414,471,0.0025062811001926,a5ia
563,414,414,474,0.0004629253909905,a5ia
564,414,414,484,0.0111141590484496,a5ia
565,414,414,937,2.190130579762112e-05,a5ia
566,414,414,964,0.0005326399807608,a5ia
567,414,414,1106,4.687450994868975e-05,a5ia
568,414,414,1122,0.0009502598753633,a5ia
569,414,414,1128,0.0009970288804538,a5ia
570,414,414,1201,0.0070102768770413,a5ia
571,414,414,1209,0.0098339628937997,a5ia
572,414,414,1238,8.848421300926973e-05,a5ia
573,415,415,432,0.0023702101712348,a5ia
574,415,415,484,0.0210365352607608,a5ia
575,415,415,1209,0.0090147987731439,a5ia
576,415,415,1214,0.0022294174095724,a5ia
577,415,415,1238,0.0002157995203464,a5ia
578,415,415,1246,0.0042077177338585,a5ia
579,425,425,426,0.0056898620107266,a5ia
580,425,425,496,0.0008065586793126,a5ia
581,425,425,930,9.923044549293993e-05,a5ia
582,425,425,1124,0.0001779437249582,a5ia
583,425,425,1184,0.0020570750471504,a5ia
584,425,425,1196,0.0038208655285673,a5ia
585,426,426,537,0.0001929053759565,a5ia
586,426,426,670,0.0057799571044548,a5ia
587,426,426,783,0.0008587152117427,a5ia
588,426,426,854,0.0013568533445979,a5ia
589,426,426,1088,0.001633033554874,a5ia
590,426,426,1189,0.0087017414807758,a5ia
591,426,426,1203,0.0011063803956928,a5ia
592,426,426,1204,1.2329756309423234e-05,a5ia
593,427,427,537,0.000594093921826,a5ia
594,427,427,1114,0.0029042265878343,a5ia
595,427,427,1121,7.212483540859627e-06,a5ia
596,427,427,1123,0.001339957382597,a5ia
597,427,427,1150,0.0016519367215995,a5ia
598,427,427,1235,1.5168315788793851e-05,a5ia
599,431,431,474,0.0025225358295493,a5ia
600,431,431,551,0.0008385546920212,a5ia
601,431,431,930,0.0001234522110574,a5ia
602,431,431,1163,0.0090835966092947,a5ia
603,432,432,485,0.0060348797831658,a5ia
604,432,432,566,0.0019652831447799,a5ia
605,432,432,621,0.0018261031828731,a5ia
606,432,432,1191,0.0024934415990959,a5ia
607,433,433,920,1.0419082118059976e-05,a5ia
608,433,433,950,0.0008511195786975,a5ia
609,433,433,965,0.0011036765598833,a5ia
610,433,433,1107,0.0025937185117547,a5ia
611,439,439,471,0.0058339371767395,a5ia
612,439,439,671,0.0011449378379486,a5ia
613,455,455,537,0.0005961396348903,a5ia
614,455,455,617,0.0020855407125581,a5ia
615,455,455,924,0.0033073413443225,a5ia
616,455,455,930,0.0148585167941578,a5ia
617,455,455,931,0.0029327963382545,a5ia
618,462,462,714,0.0002146218839536,a5ia
619,462,462,816,0.0010263866213132,a5ia
620,462,462,854,0.0044489222982194,a5ia
621,462,462,924,0.0018630997948268,a5ia
622,462,462,937,0.0003940089577725,a5ia
