,node_id,ccs,moduls,treatment,region
299,431,0.2106641184902054,0,a5ia,PrL
300,433,-0.1485443171590795,0,ctr,AC
301,433,0.0740470449671663,0,a5ia,AC
302,435,0.2443804931165901,0,ctr,PrL
303,435,0.0039400437782642,0,a5ia,PrL
304,438,-0.0079709809980034,0,ctr,AC
305,438,0.0,0,a5ia,AC
306,440,-0.319171546350515,0,ctr,AC
307,440,-0.2822635807064522,-1,a5ia,AC
308,441,0.6067236302625585,1,ctr,AC
309,441,0.4220158001755575,1,a5ia,AC
310,442,-0.2727208080089778,-1,ctr,AC
311,442,-0.1967919643551595,0,a5ia,AC
312,445,0.1118372426360292,0,ctr,AC
313,445,0.0840409337881532,0,a5ia,AC
314,451,0.0,0,ctr,AC
315,451,0.2811610646577237,1,a5ia,AC
316,458,0.3840179453315687,1,ctr,AC
317,458,0.2168481009865761,1,a5ia,AC
318,459,-0.3187398630034612,0,ctr,AC
319,459,0.0,0,a5ia,AC
320,461,0.5308205646729408,1,ctr,AC
321,461,0.4236607073411927,1,a5ia,AC
322,465,0.6156999352326264,1,ctr,AC
323,465,0.445769841887132,1,a5ia,AC
324,466,0.1518572428582539,0,ctr,AC
325,466,-0.1106896743297147,0,a5ia,AC
326,467,0.2017991311014566,1,ctr,AC
327,467,0.2483227591417682,1,a5ia,AC
328,473,0.2119772343893296,0,ctr,AC
329,473,0.0,0,a5ia,AC
330,474,0.4156277086025985,1,ctr,AC
331,474,0.3618417982422027,1,a5ia,AC
332,478,0.4587628751430571,1,ctr,AC
333,478,0.2744017155746174,0,a5ia,AC
334,480,0.4078716430182557,1,ctr,AC
335,480,0.3448392031955047,1,a5ia,AC
336,481,0.4791516312594153,1,ctr,AC
337,481,0.5898385537617085,1,a5ia,AC
338,482,0.0,0,ctr,AC
339,482,0.3643258258425094,1,a5ia,AC
340,483,-0.2012031244791608,0,ctr,AC
341,483,0.1259982888698763,0,a5ia,AC
342,485,-0.5862731808131201,-1,ctr,AC
343,485,-0.2125614729052545,0,a5ia,AC
344,487,0.6946659407326747,1,ctr,AC
345,487,0.2567601862242913,0,a5ia,AC
346,490,-0.3136523739152657,0,ctr,AC
347,490,-0.2886707630084779,0,a5ia,AC
348,491,0.3261660056581554,0,ctr,AC
349,491,0.2896485516505739,0,a5ia,AC
350,494,0.0,0,ctr,AC
351,494,0.1106318959099545,0,a5ia,AC
352,495,0.375580905916228,1,ctr,AC
353,495,0.6690518783542039,1,a5ia,AC
354,497,-0.2161780295930173,0,ctr,AC
355,497,-0.118364426271403,0,a5ia,AC
356,498,0.5790433070631564,1,ctr,AC
357,498,0.4195076758227563,1,a5ia,AC
358,500,0.1680836453738374,0,ctr,AC
359,500,0.1064144281543481,0,a5ia,AC
360,501,0.4582961816305418,1,ctr,AC
361,501,0.311907550298466,1,a5ia,AC
362,502,-0.5597171701593575,-1,ctr,AC
363,502,-0.2534877930163032,-1,a5ia,AC
364,503,0.7001174124287438,1,ctr,AC
365,503,0.339265547394971,1,a5ia,AC
366,507,0.2527445860509561,0,ctr,AC
367,507,-0.0708905654507272,0,a5ia,AC
368,510,0.4323068671667674,1,ctr,AC
369,510,0.0,0,a5ia,AC
370,513,0.266510990889501,0,ctr,AC
371,513,0.0610340586326228,0,a5ia,AC
372,515,0.4620168065491996,1,ctr,AC
373,515,0.1844389382104245,0,a5ia,AC
374,523,0.3887278747541639,1,ctr,AC
375,523,0.327118301314459,1,a5ia,AC
376,529,0.4728843981941058,1,ctr,M2
377,529,0.4117903140214471,1,a5ia,M2
378,536,0.1077130363598523,0,ctr,M2
379,536,0.0368457427304747,0,a5ia,M2
380,539,0.5879625329170324,1,ctr,M2
381,539,0.4092281025344726,1,a5ia,M2
382,540,0.648560095112168,1,ctr,M2
383,540,0.3271800797786642,1,a5ia,M2
384,545,0.5709934554828388,1,ctr,M2
385,545,0.0,0,a5ia,M2
386,549,0.3328214757941755,1,ctr,M2
387,549,0.3330068111867909,1,a5ia,M2
388,552,0.0,0,ctr,M2
389,552,-0.1259533399205386,0,a5ia,M2
390,553,0.7614120156890632,1,ctr,M2
391,553,0.4043738263758485,1,a5ia,M2
392,554,0.4548790348742144,1,ctr,M2
393,554,0.3145346176135101,1,a5ia,M2
394,556,0.7487256525072499,1,ctr,M2
395,556,0.328848987210969,1,a5ia,M2
396,566,-0.0770008555650618,0,ctr,M2
397,566,0.1004206824987708,0,a5ia,M2
398,570,0.7233555928399203,1,ctr,M2
399,570,0.5353112812364581,1,a5ia,M2
400,572,-0.1452802808920099,0,ctr,M2
401,572,0.0353292814364604,0,a5ia,M2
402,576,0.8173634922784319,1,ctr,M2
403,576,0.2910847288176065,1,a5ia,M2
404,577,0.1494988718756353,0,ctr,M2
405,577,0.1688028019873155,0,a5ia,M2
406,578,-0.1827371415237947,0,ctr,M2
407,578,-0.1485986810047864,0,a5ia,M2
408,581,0.586669185213169,1,ctr,M2
409,581,0.5585444282714251,1,a5ia,M2
410,582,0.2751968355203946,0,ctr,M2
411,582,0.4304985610951232,1,a5ia,M2
412,585,0.4268333889465983,1,ctr,M2
413,585,0.4571730797008855,1,a5ia,M2
414,586,0.2890361487809944,0,ctr,M2
415,586,0.0954372300800051,0,a5ia,M2
416,588,0.0788213640270369,0,ctr,M2
417,588,-0.1594106601184457,0,a5ia,M2
418,604,0.2537463749597217,0,ctr,M2
419,604,0.4329972555250613,1,a5ia,M2
420,605,0.6923619151323903,1,ctr,M2
421,605,0.5916016844631606,1,a5ia,M2
422,610,0.6109516772408582,1,ctr,M2
423,610,0.3550359448438315,1,a5ia,M2
424,613,0.5391967775634924,1,ctr,M2
425,613,0.2378236418518323,0,a5ia,M2
426,614,0.5366109596714979,1,ctr,M2
427,614,0.4796902187802086,1,a5ia,M2
428,615,-0.1548821653573928,0,ctr,M2
429,615,-0.0610322336914854,0,a5ia,M2
430,616,0.7643658262869587,1,ctr,M2
431,616,0.4954650607228969,1,a5ia,M2
432,621,0.5951777241969355,1,ctr,M2
433,621,0.2050245002722252,0,a5ia,M2
434,622,0.4477631973688596,1,ctr,M2
435,622,0.3500421115790175,1,a5ia,M2
436,627,-0.0772513199594059,0,ctr,M2
437,627,-0.1216511294569939,0,a5ia,M2
438,630,0.7517225746952743,1,ctr,M2
439,630,0.3612235691507683,1,a5ia,M2
440,651,0.2340694941138876,0,ctr,M2
441,651,0.0177333926528525,0,a5ia,M2
442,653,0.5412412551545497,1,ctr,M2
443,653,0.2943864812189241,1,a5ia,M2
444,660,0.4071963954115377,1,ctr,M2
445,660,0.2366556280091452,1,a5ia,M2
446,661,0.3816584628718096,1,ctr,M2
447,661,0.5166872160831527,1,a5ia,M2
448,666,0.7538785986510961,1,ctr,M2
449,666,0.4030435893732152,1,a5ia,M2
450,668,0.6000693341037123,1,ctr,M2
451,668,0.185497172190802,0,a5ia,M2
452,671,0.6741812686807631,1,ctr,M2
453,671,0.3476878631984799,1,a5ia,M2
454,672,0.6477018633540372,1,ctr,M2
455,672,0.3285507616751297,1,a5ia,M2
456,677,0.4402573361926243,1,ctr,M2
457,677,0.2507632307025633,0,a5ia,M2
458,679,0.0373455053192802,0,ctr,M2
459,679,0.2469505380592985,0,a5ia,M2
460,681,0.0,0,ctr,M2
461,681,0.0,0,a5ia,M2
462,685,-0.3109194546606073,0,ctr,M2
463,685,0.2979290881009789,1,a5ia,M2
464,690,0.5754337923040274,1,ctr,M2
465,690,0.4940170446338292,1,a5ia,M2
466,693,0.803336925965844,1,ctr,M2
467,693,0.5308494538828209,1,a5ia,M2
468,694,0.5761228458093979,1,ctr,M2
469,694,0.4022627220521596,1,a5ia,M2
470,695,0.3090567672974144,1,ctr,M2
471,695,0.1667298525539172,0,a5ia,M2
472,700,0.4126636962632917,1,ctr,M2
473,700,-0.1928385669457686,0,a5ia,M2
474,703,0.0,0,ctr,M2
475,703,0.0,0,a5ia,M2
476,721,0.1710770019937321,0,ctr,M2
477,721,0.571072875972391,1,a5ia,M2
478,727,0.6696961092673651,1,ctr,M2
479,727,0.3678169757441749,1,a5ia,M2
480,733,0.4972099689996555,1,ctr,M2
481,733,0.1879171990799897,0,a5ia,M2
482,740,-0.6702878920876898,-1,ctr,M2
483,740,-0.4323065811842353,-1,a5ia,M2
484,744,-0.1325756952855031,0,ctr,M2
485,744,0.1478217664294754,0,a5ia,M2
486,764,0.0,0,ctr,M2
487,764,0.0,0,a5ia,M2
488,766,0.7649586047195247,1,ctr,M2
489,766,0.0,0,a5ia,M2
490,769,0.0,0,ctr,M2
491,769,0.0,0,a5ia,M2
492,770,-0.4084703163368481,0,ctr,M2
493,770,-0.3439349326103623,-1,a5ia,M2
494,771,-0.6122182304184017,-1,ctr,M2
495,771,-0.0145248845400446,0,a5ia,M2
496,776,-0.3617219978678087,-1,ctr,M2
497,776,0.3498545539394881,1,a5ia,M2
498,777,-0.4431978037813266,-1,ctr,M2
499,777,-0.1783567195879021,0,a5ia,M2
500,785,0.6891989605770938,1,ctr,M2
501,785,0.4521059122879143,1,a5ia,M2
502,822,0.3598884432049245,1,ctr,M2
503,822,0.4118983544261602,1,a5ia,M2
504,823,0.522107713447814,1,ctr,M2
505,823,0.2015894629882104,0,a5ia,M2
506,825,0.0,0,ctr,M2
507,825,0.0,0,a5ia,M2
508,829,-0.0252645642435256,0,ctr,DP
509,829,-0.1204809080252052,0,a5ia,DP
510,831,0.8113503483372037,1,ctr,IL
511,831,0.5784379826442515,1,a5ia,IL
512,832,-0.386257610467381,-1,ctr,DP
513,832,-0.2784235380393115,0,a5ia,DP
514,833,0.8244447160524006,1,ctr,DP
515,833,0.5226004733385926,1,a5ia,DP
516,835,0.4626098389146252,1,ctr,M2
517,835,0.3325601395571062,1,a5ia,M2
518,837,0.2434729274769719,0,ctr,DP
519,837,0.1713623484705385,0,a5ia,DP
520,839,0.2258502908536355,0,ctr,DP
521,839,-0.1752117245747174,0,a5ia,DP
522,841,0.0,0,ctr,PrL
523,841,0.0,0,a5ia,PrL
524,842,0.2002162916249014,0,ctr,DP
525,842,0.0,0,a5ia,DP
526,845,0.2747563933992057,1,ctr,DP
527,845,0.0,0,a5ia,DP
528,850,0.7263391815464616,1,ctr,DP
529,850,0.4767044078267536,1,a5ia,DP
530,851,0.6002942254913943,1,ctr,DP
531,851,0.4283065367392971,1,a5ia,DP
532,853,0.5047184968721875,1,ctr,M2
533,853,0.5936643740486005,1,a5ia,M2
534,855,0.6757897309970111,1,ctr,M2
535,855,0.255505978455982,1,a5ia,M2
536,856,0.0225718063534039,0,ctr,DP
537,856,0.0,0,a5ia,DP
538,857,-0.1655231724796942,0,ctr,AC
539,857,-0.035283503150035,0,a5ia,AC
540,859,0.4152814685519335,0,ctr,AC
541,859,-0.1150839453771708,0,a5ia,AC
542,860,0.0183551030317604,0,ctr,DP
543,860,-0.0924270758485728,0,a5ia,DP
544,862,0.4066647193285507,1,ctr,AC
545,862,0.0,0,a5ia,AC
546,864,0.0,0,ctr,M2
547,864,-0.0486561755801408,0,a5ia,M2
548,865,0.1111362595695065,0,ctr,M2
549,865,0.1123911245552906,0,a5ia,M2
550,866,0.0,0,ctr,M2
551,866,0.0,0,a5ia,M2
552,867,0.2088062535413705,0,ctr,M2
553,867,-0.1255205880503571,0,a5ia,M2
554,868,0.0096481061803666,0,ctr,AC
555,868,0.0426924116884401,0,a5ia,AC
556,870,0.5114136405880423,1,ctr,M2
557,870,0.4953851015035841,1,a5ia,M2
558,871,-0.0824455529733351,0,ctr,DP
559,871,-0.1281883037849581,0,a5ia,DP
560,873,0.4439011468945254,1,ctr,M2
561,873,-0.1141988481421893,0,a5ia,M2
562,874,-0.541208126959297,-1,ctr,DP
563,874,-0.2671958577317526,0,a5ia,DP
564,878,0.6796064329904976,1,ctr,DP
565,878,0.4317054555315242,1,a5ia,DP
566,880,0.4382510832344674,1,ctr,M2
567,880,0.0,0,a5ia,M2
568,883,0.1573368592984366,0,ctr,AC
569,883,-0.0710287892087689,0,a5ia,AC
570,884,-0.0440720746266665,0,ctr,M2
571,884,0.0,0,a5ia,M2
572,886,-0.1365365491213945,0,ctr,M2
573,886,-0.3073659793747592,-1,a5ia,M2
574,887,-0.6580769421921234,-1,ctr,DP
575,887,-0.3901023015446085,-1,a5ia,DP
576,889,0.3099381745901504,1,ctr,PrL
577,889,0.0469402883509181,0,a5ia,PrL
578,890,0.0,0,ctr,AC
579,890,0.2169396014457671,0,a5ia,AC
580,891,0.0,0,ctr,PrL
581,891,0.4140969372217921,1,a5ia,PrL
582,893,0.2409753586717318,0,ctr,M2
583,893,0.0,0,a5ia,M2
584,896,0.0,0,ctr,M2
585,896,0.0,0,a5ia,M2
586,905,-0.2885582728528507,0,ctr,M2
587,905,0.1864879293616174,0,a5ia,M2
588,906,0.6222789142101578,1,ctr,IL
589,906,0.5140381559795109,1,a5ia,IL
590,907,0.0731217528742129,0,ctr,DP
591,907,-0.3141713732946229,-1,a5ia,DP
592,908,-0.2677902675926773,0,ctr,DP
593,908,0.0113560730199263,0,a5ia,DP
594,909,0.0,0,ctr,DP
595,909,-0.1226444738274869,0,a5ia,DP
596,910,0.4055502838920433,1,ctr,M2
597,910,0.2520548006088956,1,a5ia,M2
598,911,0.3963577373081922,1,ctr,AC
599,911,-0.0309748367924146,0,a5ia,AC
