,node_id,ccs,moduls,treatment,region
117,303,0.6614077934199268,1,a5ia,IL
118,306,0.1152595028833653,0,ctr,PrL
119,306,0.0607962310692341,0,a5ia,PrL
120,314,-0.4148281647573861,-1,ctr,PrL
121,314,-0.6203868931877021,-1,a5ia,PrL
122,316,-0.3606933410371226,-1,ctr,PrL
123,316,0.454029044767164,1,a5ia,PrL
124,319,0.5897149968332981,1,ctr,PrL
125,319,-0.2321381348681652,0,a5ia,PrL
126,322,0.3890954343937154,1,ctr,PrL
127,322,0.3429838109312326,1,a5ia,PrL
128,330,0.2279268110975071,1,ctr,PrL
129,330,0.1106350070556339,0,a5ia,PrL
130,333,0.0,0,ctr,PrL
131,333,0.0,0,a5ia,PrL
132,334,0.3953252791797049,1,ctr,PrL
133,334,0.1400625132755907,0,a5ia,PrL
134,340,0.0,0,ctr,PrL
135,340,0.0,0,a5ia,PrL
136,366,0.5570963056948207,1,ctr,PrL
137,366,0.7673590350822849,1,a5ia,PrL
138,367,0.3872709696774409,1,ctr,PrL
139,367,0.7113319036878186,1,a5ia,PrL
140,379,-0.0165561839575995,0,ctr,AC
141,379,0.0,0,a5ia,AC
142,381,0.8162770697452194,1,ctr,AC
143,381,0.8587602084467605,1,a5ia,AC
144,385,0.0,0,ctr,AC
145,385,0.7892061094044016,1,a5ia,AC
146,386,0.0,0,ctr,AC
147,386,-0.4997535751402236,-1,a5ia,AC
148,390,0.7586106512294579,1,ctr,AC
149,390,0.7438931543683819,1,a5ia,AC
150,391,0.629055433949266,1,ctr,AC
151,391,0.7312476805297836,1,a5ia,AC
152,393,0.5692209913443482,1,ctr,AC
153,393,0.9048993877709752,1,a5ia,AC
154,396,0.0,0,ctr,AC
155,396,0.6124953074574269,1,a5ia,AC
156,398,0.7184253158368425,1,ctr,AC
157,398,0.8268869654107267,1,a5ia,AC
158,401,0.6390244336048178,1,ctr,AC
159,401,0.6742932699252213,1,a5ia,AC
160,402,0.5409131212569028,1,ctr,AC
161,402,0.5055705063389593,1,a5ia,AC
162,411,0.244978277536417,0,ctr,AC
163,411,0.0341701574461938,0,a5ia,AC
164,415,-0.2035435949288325,0,ctr,AC
165,415,0.3891623672665684,1,a5ia,AC
166,425,0.4057978421982465,1,ctr,AC
167,425,0.7929225880287557,1,a5ia,AC
168,429,0.5099483327592529,1,ctr,AC
169,429,0.2371044122712474,0,a5ia,AC
170,430,-0.1750132932516213,0,ctr,AC
171,430,-0.1680512925763159,0,a5ia,AC
172,434,0.6064547383859821,1,ctr,AC
173,434,0.6125059167324081,1,a5ia,AC
174,437,0.2838893765486283,1,ctr,AC
175,437,0.8023862487360969,1,a5ia,AC
176,439,-0.2145803624891011,0,ctr,AC
177,439,-0.3165767602649504,0,a5ia,AC
178,440,0.513702152246136,1,ctr,AC
179,440,-0.6683727596973299,-1,a5ia,AC
180,444,0.5921785797619973,1,ctr,AC
181,444,0.6740177113079033,1,a5ia,AC
182,446,0.3369966332959255,1,ctr,M2
183,446,0.8217464638495983,1,a5ia,M2
184,448,-0.134519966731623,0,ctr,M2
185,448,-0.402651720956527,-1,a5ia,M2
186,454,0.5595182168690763,1,ctr,M2
187,454,0.7960764008488983,1,a5ia,M2
188,460,0.5767490749897222,1,ctr,M2
189,460,-0.1322201357792864,0,a5ia,M2
190,463,0.3246902743363815,1,ctr,M2
191,463,0.3402331137012633,1,a5ia,M2
192,464,0.0,0,ctr,M2
193,464,0.0,0,a5ia,M2
194,467,0.0,0,ctr,M2
195,467,0.0,0,a5ia,M2
196,476,0.0153393405498274,0,ctr,M2
197,476,-0.2839867109634551,-1,a5ia,M2
198,478,-0.275019500216669,0,ctr,M2
199,478,-0.2725519172435249,0,a5ia,M2
200,484,0.2196381172397714,0,ctr,M2
201,484,-0.3223295164674275,-1,a5ia,M2
202,485,0.5339357103967822,1,ctr,M2
203,485,0.6864165157390637,1,a5ia,M2
204,487,-0.2767061856242847,-1,ctr,M2
205,487,0.3934541494905498,1,a5ia,M2
206,489,0.0,0,ctr,M2
207,489,0.0,0,a5ia,M2
208,493,0.3560492894365492,1,ctr,M2
209,493,0.6054711719019099,1,a5ia,M2
210,499,0.7305507267823775,1,ctr,M2
211,499,-0.0758950690204065,0,a5ia,M2
212,501,0.6441489349881665,1,ctr,M2
213,501,0.6678794208824542,1,a5ia,M2
214,505,0.4809800108890098,1,ctr,M2
215,505,-0.3327570306336737,-1,a5ia,M2
216,514,0.2652753919487994,0,ctr,M2
217,514,-0.6914459049544995,-1,a5ia,M2
218,517,0.4309016766852964,1,ctr,M2
219,517,-0.1494625495838842,0,a5ia,M2
220,546,-0.3783948710541228,-1,ctr,DP
221,546,-0.632379026433627,-1,a5ia,DP
222,548,0.649444549383882,1,ctr,DP
223,548,0.2550286114290158,0,a5ia,DP
224,549,-0.3240616366917026,-1,ctr,M2
225,549,0.4933081478683095,1,a5ia,M2
226,550,-0.3012086800964454,-1,ctr,M2
227,550,-0.0842596028844765,0,a5ia,M2
228,551,0.5400317781308681,1,ctr,DP
229,551,0.776593962155135,1,a5ia,DP
230,553,0.0477378637540417,0,ctr,AC
231,553,-0.6695896621073567,-1,a5ia,AC
232,554,0.6587619862442916,1,ctr,AC
233,554,0.8928579206435625,1,a5ia,AC
234,556,-0.5050829453660596,-1,ctr,DP
235,556,-0.1315605728952543,0,a5ia,DP
236,558,0.3448722763586262,1,ctr,PrL
237,558,0.4254162824031378,1,a5ia,PrL
238,564,0.1280485338725986,0,ctr,IL
239,564,0.4300238891543239,1,a5ia,IL
240,566,-0.223838487094301,0,ctr,AC
241,566,0.4416002937428389,1,a5ia,AC
242,567,0.68827653640596,1,ctr,DP
243,567,0.8812826809186768,1,a5ia,DP
244,568,-0.2082760919565773,0,ctr,IL
245,568,0.3852927254747274,0,a5ia,IL
246,570,-0.1702636695963288,-1,ctr,IL
247,570,-0.2411129280450828,-1,a5ia,IL
248,571,-0.1630764786275403,0,ctr,DP
249,571,-0.1978106423404704,0,a5ia,DP
250,572,0.5905163390704341,1,ctr,AC
251,572,0.0543614929054767,0,a5ia,AC
252,574,-0.0588122090245447,0,ctr,DP
253,574,0.2655393948821653,0,a5ia,DP
254,575,-0.5450809786681691,-1,ctr,IL
255,575,-0.4614744608273425,-1,a5ia,IL
256,576,-0.3085487616529072,-1,ctr,DP
257,576,-0.6693834375937511,-1,a5ia,DP
258,578,-0.3799490994062184,-1,ctr,IL
259,578,0.1762279553498714,0,a5ia,IL
260,579,-0.60924728155283,-1,ctr,DP
261,579,-0.5751715019370667,-1,a5ia,DP
262,580,-0.0211362724231001,0,ctr,PrL
263,580,-0.3014778064584569,-1,a5ia,PrL
264,581,-0.7171461276244622,-1,ctr,DP
265,581,-0.7481906100353014,-1,a5ia,DP
266,582,-0.7297202083689927,-1,ctr,DP
267,582,-0.447769748367138,-1,a5ia,DP
268,583,-0.4189794390810312,-1,ctr,DP
269,583,-0.372930045131558,-1,a5ia,DP
270,584,-0.6656993966599628,-1,ctr,DP
271,584,-0.7711114629298033,-1,a5ia,DP
272,589,0.0,0,ctr,AC
273,589,-0.4496243512823662,-1,a5ia,AC
274,590,0.1415476645432697,0,ctr,M2
275,590,-0.3215310281247798,-1,a5ia,M2
276,594,-0.1512146262645974,0,ctr,AC
277,594,-0.1875541318541331,0,a5ia,AC
278,598,-0.6847057678264558,-1,ctr,DP
279,598,-0.7448826057700306,-1,a5ia,DP
280,599,0.0,0,ctr,PrL
281,599,0.0,0,a5ia,PrL
282,600,-0.5623013589039878,-1,ctr,DP
283,600,-0.7968826566634959,-1,a5ia,DP
284,603,-0.5729858777170885,-1,ctr,DP
285,603,-0.368072040912467,-1,a5ia,DP
286,604,-0.5383246480516449,-1,ctr,PrL
287,604,-0.8010222335803729,-1,a5ia,PrL
288,605,-0.0413262369581884,0,ctr,DP
289,605,-0.3186582073134146,0,a5ia,DP
290,606,0.0,0,ctr,DP
291,606,-0.4789616857748514,-1,a5ia,DP
292,607,-0.5241649351659462,-1,ctr,IL
293,607,0.5284774275269725,1,a5ia,IL
294,608,-0.7428796585365904,-1,ctr,DP
295,608,-0.3936811862649227,-1,a5ia,DP
296,609,-0.1454038539765844,0,ctr,M2
297,609,-0.4475721869100941,-1,a5ia,M2
