,node_id,ccs,moduls,treatment,region
159,267,0.7723774708607872,1,a5ia,AC
160,280,-0.6154790277433553,-1,ctr,AC
161,280,-0.783070343344969,-1,a5ia,AC
162,283,0.2911805686729852,0,ctr,AC
163,283,0.6913290147668306,1,a5ia,AC
164,285,0.477609751219458,1,ctr,AC
165,285,-0.5881412015689063,-1,a5ia,AC
166,286,0.6094513169690301,1,ctr,AC
167,286,0.6827887675218202,1,a5ia,AC
168,290,0.445083167590751,1,ctr,AC
169,290,0.7289218769097434,1,a5ia,AC
170,291,-0.3663574039711552,0,ctr,AC
171,291,0.6976784186490962,1,a5ia,AC
172,294,0.1787002077800864,1,ctr,M2
173,294,0.5085660951788353,1,a5ia,M2
174,296,0.5647076160361763,1,ctr,M2
175,296,0.3797545104190907,1,a5ia,M2
176,299,0.590691007677863,1,ctr,M2
177,299,0.8483707596751074,1,a5ia,M2
178,301,0.6956893820850862,1,ctr,M2
179,301,0.4136979299769997,1,a5ia,M2
180,304,-0.2195598358341195,0,ctr,M2
181,304,-0.3605000055556173,-1,a5ia,M2
182,312,0.6380253113923489,1,ctr,M2
183,312,0.6187522083578706,1,a5ia,M2
184,316,0.4443320481338681,1,ctr,M2
185,316,0.4486485405393393,1,a5ia,M2
186,318,-0.2285403171146345,0,ctr,M2
187,318,0.7602360026222512,1,a5ia,M2
188,321,0.5778499761108457,1,ctr,M2
189,321,0.6947708307870086,1,a5ia,M2
190,322,-0.5979208657873976,-1,ctr,M2
191,322,0.7606920076889743,1,a5ia,M2
192,324,0.0,0,ctr,M2
193,324,0.0,0,a5ia,M2
194,328,0.0,0,ctr,M2
195,328,0.0,0,a5ia,M2
196,332,0.0,0,ctr,M2
197,332,0.0,0,a5ia,M2
198,334,0.3597375926107637,1,ctr,M2
199,334,0.5037552440775434,1,a5ia,M2
200,337,-0.0246136068178535,0,ctr,M2
201,337,0.6256882854253936,1,a5ia,M2
202,345,0.0,0,ctr,M2
203,345,0.0,0,a5ia,M2
204,348,0.4880852411079991,1,ctr,M2
205,348,0.0,0,a5ia,M2
206,352,-0.4983486483183146,-1,ctr,M2
207,352,-0.3932225913621262,-1,a5ia,M2
208,358,-0.7656244295426188,-1,ctr,M2
209,358,0.0,0,a5ia,M2
210,361,0.0,0,ctr,M2
211,361,0.0095402327169618,0,a5ia,M2
212,381,0.5278394790874907,1,ctr,M2
213,381,0.4565175168612984,1,a5ia,M2
214,382,0.3878985322059133,1,ctr,DP
215,382,0.1425918065756286,0,a5ia,DP
216,384,0.4771590795453282,1,ctr,DP
217,384,0.2211642351581683,0,a5ia,DP
218,387,0.2287398748874987,0,ctr,DP
219,387,0.4950335003722262,1,a5ia,DP
220,388,0.0362832960681005,0,ctr,AC
221,388,-0.3452505027833643,-1,a5ia,AC
222,389,0.3572325171196716,1,ctr,DP
223,389,0.2892663251813909,1,a5ia,DP
224,390,0.2660294298858259,0,ctr,DP
225,390,-0.4989548772764141,-1,a5ia,DP
226,391,0.1453629484772053,0,ctr,DP
227,391,-0.3695387726530294,-1,a5ia,DP
228,392,0.1147728308092312,0,ctr,DP
229,392,-0.2241216013511261,0,a5ia,DP
230,396,-0.3524843154664425,-1,ctr,M2
231,396,-0.3857002855587284,-1,a5ia,M2
232,397,-0.0156492884697141,0,ctr,IL
233,397,0.2018238204673198,0,a5ia,IL
234,398,0.442010254900422,1,ctr,IL
235,398,-0.3204345442219748,-1,a5ia,IL
236,400,-0.4656052333264972,-1,ctr,M2
237,400,-0.7791651018344647,-1,a5ia,M2
238,402,0.2099010414245044,0,ctr,IL
239,402,0.2589229066407806,1,a5ia,IL
240,404,0.5904774206374137,1,ctr,DP
241,404,0.5551776498702219,1,a5ia,DP
242,406,0.0,0,ctr,IL
243,406,0.4731790353226146,1,a5ia,IL
244,409,0.0,0,ctr,IL
245,409,-0.183875376393071,0,a5ia,IL
246,410,0.0,0,ctr,IL
247,410,0.0,0,a5ia,IL
248,411,0.0,0,ctr,DP
249,411,0.0,0,a5ia,DP
250,412,0.0,0,ctr,DP
251,412,0.0,0,a5ia,DP
