,pre,pre.1,post,sp_trans_p,treatment
81,44,44,94,0.0058294359244463,a5ia
82,44,44,303,-0.0001362043501552,a5ia
83,44,44,352,0.0002654636800842,a5ia
84,44,44,361,0.0019407569902525,a5ia
85,44,44,491,0.0004046968640224,a5ia
86,44,44,575,0.0035308726818169,a5ia
87,46,46,134,0.0012170474772852,a5ia
88,46,46,166,0.0017377905612462,a5ia
89,47,47,358,0.0087843876004698,a5ia
90,48,48,59,5.939286071205557e-05,a5ia
91,48,48,94,0.008502182974069,a5ia
92,48,48,447,0.000580987407014,a5ia
93,48,48,465,0.0017848283119452,a5ia
94,48,48,472,0.001234105328202,a5ia
95,50,50,303,0.0026464133820402,a5ia
96,50,50,381,0.0039924626518435,a5ia
97,50,50,473,0.012623980537248,a5ia
98,50,50,503,0.0123035671607822,a5ia
99,51,51,255,0.00447317422204,a5ia
100,51,51,264,0.0007713421433581,a5ia
101,51,51,344,0.0001833081004064,a5ia
102,51,51,366,0.0029490424698822,a5ia
103,51,51,377,0.0029846444291179,a5ia
104,51,51,428,0.0005079208686955,a5ia
105,53,53,420,0.0012719091014057,a5ia
106,53,53,568,0.0002383987643407,a5ia
107,55,55,202,0.0030707438150765,a5ia
108,55,55,456,0.0115264565072796,a5ia
109,57,57,265,0.0028074943378858,a5ia
110,57,57,344,0.0002021789651722,a5ia
111,58,58,94,0.0051727355524647,a5ia
112,58,58,491,0.0118233024037229,a5ia
113,58,58,579,0.0034560813839984,a5ia
114,59,59,265,0.0011648762390874,a5ia
115,59,59,491,0.0084935067063667,a5ia
116,94,94,247,0.0017615792440775,a5ia
117,94,94,358,0.0124749641307818,a5ia
118,94,94,384,0.0001580586993824,a5ia
119,94,94,454,0.0014812158125651,a5ia
120,107,107,429,0.0027210990656625,a5ia
121,107,107,454,0.0032521970464794,a5ia
122,109,109,265,0.0023196414854899,a5ia
123,109,109,356,0.0026228552253838,a5ia
124,110,110,188,0.0014172172362596,a5ia
125,110,110,490,0.0004319561403092,a5ia
126,113,113,193,0.003255734179459,a5ia
127,113,113,344,0.000323125141009,a5ia
128,113,113,389,0.0066627815744992,a5ia
129,122,122,454,0.0004525289666873,a5ia
130,132,132,568,0.0014610555932929,a5ia
131,133,133,370,0.0020385211917567,a5ia
132,133,133,473,0.0047195248673226,a5ia
133,134,134,392,0.0040060425766156,a5ia
134,145,145,284,5.1109926321624144e-05,a5ia
135,145,145,349,0.0014024460310536,a5ia
136,145,145,425,0.0003628697906278,a5ia
137,145,145,429,0.0009228851487936,a5ia
138,157,157,344,0.0006000017299342,a5ia
139,160,160,344,0.0018676931538849,a5ia
140,162,162,241,0.0056631092335143,a5ia
141,162,162,393,0.0010039965149802,a5ia
142,162,162,488,0.0010202709356209,a5ia
143,166,166,334,0.001081410754797,a5ia
144,188,188,325,0.0046180886161477,a5ia
145,188,188,344,0.0009114423714764,a5ia
146,188,188,351,0.0019123817913238,a5ia
147,188,188,381,0.0042644447817104,a5ia
148,188,188,472,0.0004497157039066,a5ia
149,188,188,495,0.0014001627058448,a5ia
150,193,193,507,0.0021048118791672,a5ia
151,193,193,523,0.0017549761084249,a5ia
152,193,193,570,0.0055622827000146,a5ia
153,193,193,573,0.0030920042986455,a5ia
154,193,193,579,0.0002865292586062,a5ia
155,195,195,420,0.0003583067301324,a5ia
156,195,195,473,0.0002512161526832,a5ia
157,200,200,366,0.0014749970268099,a5ia
158,200,200,378,0.0031927885023354,a5ia
159,200,200,454,0.002563163140506,a5ia
160,200,200,488,0.0018818319982731,a5ia
161,202,202,351,7.423408390488939e-05,a5ia
162,202,202,381,0.0006126759814065,a5ia
163,202,202,607,0.0015688072849619,a5ia
164,216,216,429,0.0069692916503194,a5ia
165,216,216,495,0.0030239987385716,a5ia
166,218,218,389,0.0007885647815613,a5ia
167,218,218,587,0.0026049964933605,a5ia
168,221,221,404,0.0005687614016017,a5ia
169,221,221,495,0.0034259207857722,a5ia
170,245,245,265,0.0025710337805688,a5ia
171,245,245,284,0.0003833013151391,a5ia
172,245,245,495,0.0017290720589226,a5ia
173,247,247,389,0.0020433468569362,a5ia
174,247,247,458,0.0004928908491898,a5ia
175,247,247,480,0.0026267245349201,a5ia
176,247,247,592,0.0017930048525253,a5ia
177,255,255,488,0.0024839986622389,a5ia
178,261,261,263,0.0068250039213923,a5ia
179,261,261,265,0.0027875430543754,a5ia
180,261,261,400,0.0008960824435104,a5ia
181,261,261,491,0.0022660439926577,a5ia
182,261,261,501,0.0008015949628584,a5ia
183,261,261,583,0.0029965181770715,a5ia
184,263,263,458,0.0086494160755351,a5ia
185,264,264,372,0.0062943057209391,a5ia
186,264,264,452,0.0001731460025345,a5ia
187,264,264,603,0.0009495739170099,a5ia
188,265,265,334,0.0009981107845634,a5ia
189,265,265,370,0.0039940028118548,a5ia
190,265,265,447,0.0011941627777618,a5ia
191,265,265,607,0.0027396875068765,a5ia
192,272,272,344,0.0023381067135485,a5ia
193,284,284,332,0.0017094939715213,a5ia
194,284,284,393,0.0010368834869601,a5ia
195,284,284,503,0.0021505027765574,a5ia
196,294,294,332,9.173790619589756e-05,a5ia
197,294,294,447,7.261054244252219e-05,a5ia
198,300,300,307,0.0016778203250532,a5ia
199,300,300,345,0.0026417474833558,a5ia
200,300,300,377,0.0042003386592207,a5ia
201,300,300,404,0.0008373522815225,a5ia
202,300,300,451,0.0067285133245785,a5ia
203,303,303,404,0.0014444904016704,a5ia
204,303,303,477,0.002276483302819,a5ia
205,303,303,568,0.0022240695068541,a5ia
206,303,303,580,0.0004096659156159,a5ia
207,307,307,325,0.0016591926197593,a5ia
208,307,307,384,0.0008098649446131,a5ia
209,307,307,463,0.0004738153637805,a5ia
210,307,307,473,0.0004449593380767,a5ia
211,307,307,537,0.0018437277586894,a5ia
212,307,307,575,0.0005595714825296,a5ia
213,307,307,579,0.0003723458289694,a5ia
214,325,325,570,0.003123870808212,a5ia
215,329,329,332,3.794330453781372e-05,a5ia
216,329,329,393,0.0009824734918495,a5ia
217,329,329,428,0.0001757385095998,a5ia
218,329,329,449,0.0011121957141674,a5ia
219,329,329,463,0.0004211080454577,a5ia
220,329,329,571,0.0004838493658827,a5ia
221,329,329,595,0.0043058884410073,a5ia
222,332,332,451,0.00094952746279,a5ia
223,332,332,566,0.0025063092210051,a5ia
224,334,334,387,0.0004588514720159,a5ia
225,334,334,428,3.278046795517769e-06,a5ia
226,334,334,452,0.0017839772296909,a5ia
227,334,334,497,0.0008228832486843,a5ia
228,334,334,593,0.0003135480396173,a5ia
229,341,341,344,0.0002491490000751,a5ia
230,341,341,345,6.394022892266399e-05,a5ia
231,341,341,358,0.0051020531333232,a5ia
232,341,341,370,0.002562772874774,a5ia
233,341,341,584,0.0032256665383596,a5ia
234,343,343,344,0.0410846162855256,a5ia
235,343,343,370,0.007540883943075,a5ia
236,343,343,455,0.0017147141402719,a5ia
237,343,343,602,0.0003349157797615,a5ia
238,343,343,603,0.0088249866970588,a5ia
239,344,344,351,0.0004518013932729,a5ia
240,344,344,352,0.0002596833490489,a5ia
241,344,344,357,0.0003943706620608,a5ia
242,344,344,370,0.0035029540173775,a5ia
243,344,344,384,0.0003747452918595,a5ia
244,344,344,392,0.0008736451601126,a5ia
245,344,344,425,0.0002794727925684,a5ia
246,344,344,458,0.0003708469944538,a5ia
247,344,344,515,0.0005092588253491,a5ia
248,344,344,537,0.0001702963834634,a5ia
249,345,345,425,0.0002965044905825,a5ia
250,347,347,351,0.0055299841258933,a5ia
251,349,349,404,0.0048435349632596,a5ia
252,349,349,429,0.0004856037889303,a5ia
253,351,351,377,0.008020985419226,a5ia
254,351,351,384,0.0031587359318314,a5ia
255,351,351,429,0.0014598787096439,a5ia
256,352,352,381,0.0068446215855359,a5ia
257,354,354,440,6.520315572550867e-05,a5ia
258,356,356,391,0.008266863423354,a5ia
259,356,356,447,0.0045851250771717,a5ia
260,357,357,381,0.0004104381863125,a5ia
261,357,357,384,0.0003396212691852,a5ia
262,358,358,381,0.0044898731929731,a5ia
263,358,358,403,0.0038352302304,a5ia
264,358,358,449,0.0023272070360847,a5ia
265,358,358,468,0.0035709007897683,a5ia
266,358,358,514,0.0011104013468058,a5ia
267,358,358,584,0.0015638171237212,a5ia
268,359,359,366,0.008708831737881,a5ia
269,359,359,370,0.015263831546491,a5ia
270,361,361,370,0.0101579637520421,a5ia
271,366,366,449,0.0001119461855091,a5ia
272,366,366,473,0.0006372756346354,a5ia
273,372,372,425,0.0011812291511558,a5ia
274,373,373,378,0.0316236134583384,a5ia
275,373,373,473,0.0026985269141896,a5ia
276,377,377,384,0.0017556635753682,a5ia
277,377,377,403,0.0034642343606714,a5ia
278,377,377,472,3.4494574224143426e-05,a5ia
279,377,377,583,0.0023959608531784,a5ia
280,378,378,447,0.0028261877931129,a5ia
281,378,378,573,0.0037138367988034,a5ia
282,381,381,501,0.0003074085943064,a5ia
283,381,381,605,0.0054439753180045,a5ia
284,384,384,566,0.0043252341354553,a5ia
285,385,385,392,0.0074542877033483,a5ia
286,385,385,454,0.0011755157135802,a5ia
287,385,385,458,-0.0001413627347146,a5ia
288,387,387,391,0.0028921511188106,a5ia
289,387,387,497,0.0042944695108597,a5ia
290,387,387,592,0.0026581805115776,a5ia
291,388,388,537,0.0072521071739141,a5ia
292,388,388,579,0.0023246093638856,a5ia
293,389,389,392,0.005732855062774,a5ia
294,389,389,393,0.0015342738813924,a5ia
295,392,392,425,0.0017394354953514,a5ia
296,392,392,440,0.0009915042075101,a5ia
297,392,392,503,0.0003677007346985,a5ia
298,392,392,583,0.0005188251630211,a5ia
299,393,393,454,0.0013019908289319,a5ia
300,393,393,458,0.0012104367443316,a5ia
301,393,393,573,0.0138910766989706,a5ia
302,400,400,447,0.0011032584188918,a5ia
303,400,400,466,0.0018790263731393,a5ia
304,400,400,488,0.0032939266296644,a5ia
305,400,400,568,0.0015813480384711,a5ia
306,400,400,605,0.0085868357041397,a5ia
307,403,403,428,0.0024918474569692,a5ia
308,403,403,452,0.0003731349857087,a5ia
309,404,404,468,0.0023715300747417,a5ia
310,404,404,480,0.0015056357062268,a5ia
311,404,404,498,0.0049424747595925,a5ia
312,404,404,580,0.0006449107615393,a5ia
313,420,420,479,0.001827727212684,a5ia
314,420,420,584,0.0028461342516371,a5ia
315,425,425,429,0.0019914958747228,a5ia
316,425,425,440,0.001200533015859,a5ia
317,425,425,498,0.0042580973191901,a5ia
318,425,425,595,0.009086989358861,a5ia
319,428,428,429,0.0017559997900772,a5ia
320,428,428,449,0.0009294464098235,a5ia
321,428,428,465,0.0052709946847985,a5ia
322,428,428,490,0.0042744433538901,a5ia
323,428,428,537,0.0022763323598348,a5ia
324,429,429,465,0.0022657428348476,a5ia
325,440,440,467,0.0021584631761149,a5ia
326,440,440,503,0.0029574781423553,a5ia
327,440,440,603,0.0015754404954575,a5ia
328,443,443,495,0.0023147085648466,a5ia
329,447,447,480,0.0015121483727931,a5ia
330,449,449,480,0.0025431865407561,a5ia
331,449,449,495,0.0039101863876615,a5ia
332,449,449,534,0.0013871545498081,a5ia
333,451,451,501,0.002435966919003,a5ia
334,452,452,463,0.0071151701020995,a5ia
335,452,452,472,0.0024025260998809,a5ia
336,454,454,480,0.003615093478263,a5ia
337,455,455,456,0.0019501995500802,a5ia
338,455,455,480,0.0027625282569569,a5ia
339,455,455,570,0.0042451101556275,a5ia
340,455,455,572,0.0017156607043808,a5ia
341,456,456,472,0.0023010154847196,a5ia
342,456,456,480,0.0015100394900616,a5ia
343,456,456,503,0.0017792774480307,a5ia
344,458,458,480,0.0053141121481642,a5ia
345,458,458,490,0.0003302201350699,a5ia
346,458,458,507,0.0003928847992383,a5ia
347,458,458,537,2.185525432255725e-05,a5ia
348,465,465,501,0.0034903157545578,a5ia
349,465,465,572,0.0096317405806308,a5ia
350,467,467,480,0.0009783516172292,a5ia
351,467,467,495,0.0007282277007529,a5ia
352,468,468,480,0.0007406955267066,a5ia
353,472,472,488,0.001492067041367,a5ia
354,472,472,583,0.0032155141347367,a5ia
355,473,473,592,0.0027179246202715,a5ia
356,477,477,490,0.0106045602861647,a5ia
357,477,477,491,0.0011703174250724,a5ia
358,477,477,537,0.0096764119230986,a5ia
359,479,479,534,0.0007562583693687,a5ia
360,480,480,491,0.000132285707378,a5ia
361,480,480,501,0.0019280706123683,a5ia
362,480,480,580,0.0026597302673015,a5ia
363,488,488,497,0.0023673577920414,a5ia
364,488,488,592,0.0013202631797262,a5ia
365,489,489,495,0.0034958205809794,a5ia
366,490,490,495,0.0006748683355363,a5ia
367,490,490,498,0.0012182934295903,a5ia
368,490,490,603,0.0024681546769121,a5ia
369,495,495,503,0.0016101118367612,a5ia
370,495,495,579,0.0009871488262521,a5ia
371,497,497,534,0.0010198444626773,a5ia
372,497,497,579,0.0013828471734973,a5ia
373,503,503,570,0.0012855238423957,a5ia
374,537,537,571,0.0050631535215556,a5ia
375,570,570,587,0.0039089476838971,a5ia
376,579,579,603,0.0025689694005887,a5ia
377,0,0,44,0.0034075631606683,ctr
378,0,0,46,0.0012724240178842,ctr
379,0,0,157,0.0029025762457312,ctr
380,0,0,458,0.0035753071289452,ctr
381,0,0,467,0.0051227071226934,ctr
382,0,0,592,0.0015907363585799,ctr
383,3,3,40,0.0131303149223785,ctr
384,3,3,44,0.0116921271462196,ctr
385,3,3,46,0.0115012773978245,ctr
386,3,3,351,8.841162581867124e-05,ctr
387,3,3,458,0.0001475667289315,ctr
388,3,3,502,0.0030315075207875,ctr
389,5,5,447,0.0021017611347466,ctr
390,8,8,329,0.0014245813539719,ctr
391,8,8,334,0.0013988246423529,ctr
392,8,8,387,0.0044974335284607,ctr
393,8,8,534,0.000463791448297,ctr
394,9,9,44,0.0009330974705294,ctr
395,9,9,162,0.0020109280802625,ctr
396,9,9,384,0.0078410426507082,ctr
397,9,9,454,0.0004751003785073,ctr
398,9,9,570,0.0006131057375476,ctr
399,9,9,584,0.0031449755603593,ctr
400,11,11,345,0.002119862412771,ctr
401,12,12,264,0.0066881324609099,ctr
402,13,13,284,0.0004534076219521,ctr
403,13,13,329,0.0012477411803979,ctr
404,17,17,195,0.0045245946491413,ctr
405,17,17,264,0.0085321434317984,ctr
406,17,17,307,0.0007234116438576,ctr
407,17,17,495,0.000940444383498,ctr
408,18,18,44,0.0025660204513234,ctr
409,18,18,303,0.0010560584360605,ctr
410,18,18,359,0.0011842072334106,ctr
411,18,18,387,0.0014584750758668,ctr
412,18,18,570,0.0018039087261322,ctr
413,19,19,44,0.0019205336182673,ctr
414,19,19,218,0.0010506246608511,ctr
415,19,19,394,0.0017124859722384,ctr
416,19,19,447,0.0018794357673682,ctr
417,20,20,384,0.0106778096870247,ctr
418,23,23,44,0.0038160628214865,ctr
419,23,23,303,0.0011026648960984,ctr
420,23,23,523,9.354959276558494e-05,ctr
421,23,23,570,0.0002197450389196,ctr
422,30,30,35,0.0008214836462995,ctr
423,30,30,44,0.0025707526992174,ctr
424,30,30,46,0.0004957922389937,ctr
425,30,30,358,0.000631955799524,ctr
426,30,30,507,0.0009041495642857,ctr
427,33,33,35,0.010060834736192,ctr
428,33,33,134,0.0011815261139085,ctr
429,33,33,245,0.0003254011891654,ctr
430,33,33,370,0.0003686984553264,ctr
431,33,33,387,0.0028934705251732,ctr
432,35,35,44,0.0005070836404743,ctr
433,35,35,46,0.0007127029089175,ctr
434,35,35,218,0.003128759067027,ctr
435,35,35,358,0.0025094963285662,ctr
436,35,35,447,0.0036108926279982,ctr
437,40,40,193,0.0003278655051593,ctr
438,40,40,384,0.0056480342046638,ctr
439,40,40,404,0.0006148384517982,ctr
440,41,41,218,0.0045497910414738,ctr
441,41,41,400,0.0006308198192312,ctr
442,42,42,46,0.0015053386805725,ctr
443,42,42,193,0.0023982765225109,ctr
444,42,42,202,0.0018742475502471,ctr
445,42,42,265,0.0032769847743952,ctr
446,42,42,490,0.0043952745606826,ctr
447,44,44,349,0.0018127115040438,ctr
448,44,44,472,7.645612606840824e-05,ctr
449,44,44,568,0.0002800586156953,ctr
450,46,46,157,0.0019231729274928,ctr
451,46,46,385,0.0016490498300139,ctr
452,46,46,466,0.003915480768353,ctr
453,46,46,570,0.0005632129293555,ctr
454,47,47,216,0.0028793892752052,ctr
455,47,47,329,0.0009711383383697,ctr
456,47,47,385,0.0003855263425737,ctr
457,47,47,447,0.0010153453951039,ctr
458,47,47,571,0.002644864006023,ctr
459,47,47,573,0.0013456153228933,ctr
460,47,47,600,0.001871153367163,ctr
461,51,51,404,0.0013922240107077,ctr
462,51,51,468,0.0015927568692274,ctr
463,53,53,202,0.0030818189253746,ctr
464,55,55,366,0.0018288135238005,ctr
465,57,57,218,0.0022405621494723,ctr
466,85,85,109,0.0072417242516148,ctr
467,85,85,400,0.0005216646508564,ctr
468,85,85,447,0.0078283564686049,ctr
469,85,85,463,0.0041489701711241,ctr
470,85,85,573,0.0021837162421825,ctr
471,107,107,247,0.0006164518759285,ctr
472,107,107,392,0.01168901595565,ctr
473,107,107,523,0.0010046428468931,ctr
474,109,109,218,0.000455543624622,ctr
475,109,109,329,0.0005994830126142,ctr
476,109,109,447,0.0015727802651885,ctr
477,109,109,572,0.0004189625651384,ctr
478,110,110,378,0.0039909156422571,ctr
479,110,110,454,1.7773727563272224e-05,ctr
480,110,110,575,0.0109587748023114,ctr
481,132,132,245,0.0002994382235773,ctr
482,134,134,255,0.0048489298458227,ctr
483,134,134,480,0.0029495645146133,ctr
484,134,134,583,0.0041467885268623,ctr
485,145,145,195,0.0005184547216959,ctr
486,145,145,241,0.0061553996669126,ctr
487,145,145,391,0.0034339314181077,ctr
488,145,145,468,0.0025323807420871,ctr
489,145,145,507,0.0035682363282995,ctr
490,145,145,566,0.0054658188052655,ctr
491,145,145,584,0.0004759896254223,ctr
492,145,145,603,0.0122630279763111,ctr
493,162,162,188,0.0024719820530603,ctr
494,162,162,193,0.0006942896425506,ctr
495,162,162,265,0.0021848571271656,ctr
496,162,162,420,0.0002486613948278,ctr
497,162,162,472,0.0037167848185635,ctr
498,162,162,566,0.0046520284772212,ctr
499,193,193,354,0.004413206461556,ctr
500,193,193,490,0.0003843819188253,ctr
501,193,193,514,0.0050462319108074,ctr
502,193,193,587,0.0025284715285868,ctr
503,195,195,325,0.0001569804766743,ctr
504,195,195,351,0.0006475490018069,ctr
505,200,200,294,0.0009211611013267,ctr
506,200,200,332,0.0009026284355827,ctr
507,200,200,392,0.0057443097988966,ctr
508,200,200,428,0.0033766965866032,ctr
509,202,202,216,0.0044577224137327,ctr
510,202,202,356,0.0006403254693916,ctr
511,202,202,495,0.0001578170091814,ctr
512,202,202,503,0.0011760374942165,ctr
513,202,202,593,0.0011150608499522,ctr
514,216,216,334,0.0020204394615092,ctr
515,218,218,300,0.0064745563438237,ctr
516,218,218,468,0.0002319285221621,ctr
517,218,218,479,0.003324992419987,ctr
518,218,218,572,0.0027216174537994,ctr
519,221,221,568,0.0068179092753935,ctr
520,245,245,370,0.015382057686466,ctr
521,245,245,572,0.0040504674473666,ctr
522,247,247,456,0.0020695484427716,ctr
523,255,255,488,0.0008838500478258,ctr
524,255,255,534,0.0004956726873993,ctr
525,261,261,468,0.0010084335607838,ctr
526,263,263,420,0.0030412772811946,ctr
527,264,264,388,0.0041366165340503,ctr
528,264,264,501,0.0023149256741714,ctr
529,265,265,307,0.0004182860051671,ctr
530,265,265,344,0.0006352176079637,ctr
531,265,265,345,0.0006328239838783,ctr
532,265,265,400,0.0004073511004682,ctr
533,265,265,452,0.0025866543139532,ctr
534,265,265,568,0.0030413344231969,ctr
535,284,284,351,0.0023963776976708,ctr
536,284,284,497,0.0054362056087371,ctr
537,284,284,570,0.0023852330927187,ctr
538,300,300,329,0.005390992177365,ctr
539,300,300,571,0.0011373859573342,ctr
540,300,300,592,0.0020699188637857,ctr
541,303,303,573,0.000808153026978,ctr
542,307,307,400,0.0006651252878747,ctr
543,307,307,587,0.0004477714865349,ctr
544,325,325,392,0.0007819759562214,ctr
545,325,325,420,0.000214237337812,ctr
546,325,325,523,0.0008394554373196,ctr
547,325,325,571,0.0017881755126857,ctr
548,329,329,473,0.0004986820594405,ctr
549,329,329,489,0.0024003008887915,ctr
550,334,334,381,0.0006469283115233,ctr
551,334,334,404,0.0015321895430968,ctr
552,334,334,489,0.0038968981166717,ctr
553,341,341,347,0.0008594969401387,ctr
554,341,341,352,0.0006861937455492,ctr
555,341,341,358,0.0057065554859103,ctr
556,341,341,392,0.0016913825535831,ctr
557,343,343,344,0.0509621909844478,ctr
558,343,343,351,0.004653525199348,ctr
559,343,343,366,0.0018355351284853,ctr
560,343,343,370,0.0055688067743769,ctr
561,343,343,378,0.0026644687946503,ctr
562,343,343,392,0.0051436017443347,ctr
563,343,343,495,0.0011319755100139,ctr
564,344,344,370,0.0045650390242024,ctr
565,344,344,425,0.0021017144220685,ctr
566,344,344,514,0.0003792425289954,ctr
567,345,345,594,0.0034617542384393,ctr
568,345,345,600,0.0002513330659441,ctr
569,345,345,602,0.0015772669538065,ctr
570,347,347,351,0.0014251908135836,ctr
571,347,347,490,0.0047267573494202,ctr
572,349,349,370,0.0024769371077866,ctr
573,349,349,452,0.0164939472857508,ctr
574,351,351,357,0.011124569665427,ctr
575,351,351,366,6.0235621491822045e-06,ctr
576,351,351,392,0.0009455644694822,ctr
577,351,351,458,0.0024000107610553,ctr
578,351,351,468,0.000784811271142,ctr
579,351,351,571,0.0049806251968329,ctr
580,351,351,595,0.004377258852819,ctr
581,352,352,370,0.0160971889021375,ctr
582,354,354,490,0.0029089776296487,ctr
583,354,354,570,0.0036087350887607,ctr
584,359,359,370,0.0342264289839909,ctr
585,361,361,592,0.0042155159171086,ctr
586,366,366,381,0.0010873604319249,ctr
587,366,366,384,0.0019857298893811,ctr
588,370,370,378,0.0067821614277972,ctr
589,370,370,465,0.0048443465556505,ctr
590,370,370,495,0.0032343437845398,ctr
591,370,370,497,0.0082600682331158,ctr
592,370,370,573,0.0050273425293986,ctr
593,372,372,392,0.0380812253645449,ctr
594,372,372,404,0.019017063731121,ctr
595,378,378,381,0.0025213478141839,ctr
596,384,384,392,0.002053487746772,ctr
597,384,384,534,0.0015995383369045,ctr
598,387,387,428,0.0015549227394405,ctr
599,387,387,501,0.0158046551232036,ctr
600,388,388,389,0.0105407071180504,ctr
601,388,388,452,0.0008029776045665,ctr
602,389,389,452,0.0052378998061937,ctr
603,389,389,468,0.0055539502705998,ctr
604,391,391,495,3.24953888515625e-05,ctr
605,392,392,447,0.0056430751465387,ctr
606,392,392,452,0.0001399424655119,ctr
607,393,393,592,0.0003364830191517,ctr
608,400,400,404,0.0021411944002191,ctr
609,400,400,425,0.000369290105801,ctr
610,400,400,480,0.0014139986097587,ctr
611,403,403,495,0.0020066272811228,ctr
612,404,404,447,0.0002623848105267,ctr
613,404,404,472,0.0007097930336173,ctr
614,404,404,488,0.0020265969743038,ctr
615,420,420,447,0.001042385240247,ctr
616,420,420,495,9.541605433377454e-05,ctr
617,420,420,502,0.0022572129229842,ctr
618,425,425,463,0.0011192434905094,ctr
619,428,428,463,0.022004743248898,ctr
620,428,428,473,0.0100707254368389,ctr
621,428,428,480,0.0012727982600137,ctr
622,440,440,454,0.0001109292020636,ctr
623,440,440,472,0.0025592538392811,ctr
624,443,443,456,0.0198282880314639,ctr
625,443,443,568,0.0025724446158607,ctr
626,447,447,456,1.9340812339938007e-06,ctr
627,447,447,503,0.0030355070192376,ctr
628,451,451,488,0.0101155973578617,ctr
629,452,452,456,0.0001720201344077,ctr
630,452,452,468,0.0007576942643812,ctr
631,452,452,472,0.003761601356118,ctr
632,452,452,488,0.0015684046562233,ctr
633,454,454,480,0.0023314715994443,ctr
634,454,454,489,0.0009906583773781,ctr
635,455,455,456,0.0028621481183519,ctr
636,455,455,458,0.0026504799706939,ctr
637,455,455,468,0.0086264802994963,ctr
638,455,455,480,0.002622443131665,ctr
639,455,455,579,0.0039154655450889,ctr
640,456,456,465,0.0033736837276966,ctr
641,456,456,467,0.0063673522677029,ctr
642,456,456,495,0.0011234678562736,ctr
643,456,456,514,0.0050847597747478,ctr
644,458,458,468,0.002707893818101,ctr
645,458,458,480,0.0008422114294911,ctr
646,458,458,592,0.0023057749488157,ctr
