,pre,pre.1,post,sp_trans_p,treatment
256,141,141,865,9.736241330816908e-05,a5ia
257,141,141,873,0.0028477582507338,a5ia
258,141,141,907,0.0012053737933048,a5ia
259,141,141,910,9.505047350463758e-05,a5ia
260,155,155,187,0.0009567743094959,a5ia
261,155,155,218,0.0001774198162379,a5ia
262,155,155,342,0.0013318897227205,a5ia
263,155,155,507,0.0010327009359851,a5ia
264,157,157,302,0.0011822903751426,a5ia
265,157,157,332,0.0092375989307163,a5ia
266,157,157,423,0.0026677432287315,a5ia
267,157,157,430,2.2808450275482728e-06,a5ia
268,157,157,556,0.0006098303677763,a5ia
269,157,157,615,0.0014688669133507,a5ia
270,157,157,661,0.002291569672738,a5ia
271,157,157,721,0.0017544322288124,a5ia
272,157,157,833,0.0030011714088998,a5ia
273,160,160,264,0.0021267254216881,a5ia
274,160,160,329,0.0052671241113933,a5ia
275,160,160,345,0.0109776266111581,a5ia
276,160,160,465,0.0040162448382531,a5ia
277,160,160,622,0.0062681197813094,a5ia
278,160,160,910,0.0101056930107775,a5ia
279,161,161,180,0.0057168680785415,a5ia
280,161,161,187,0.0021925022231956,a5ia
281,161,161,269,0.0002409445848594,a5ia
282,161,161,671,0.0026967149721654,a5ia
283,161,161,776,0.0002940032913968,a5ia
284,161,161,850,0.0003673859309827,a5ia
285,180,180,188,0.0024315698591945,a5ia
286,180,180,302,0.0029452705027497,a5ia
287,180,180,363,0.0009397958489868,a5ia
288,180,180,372,0.0018698513047932,a5ia
289,180,180,423,0.0076128655008785,a5ia
290,180,180,481,0.0007991125337597,a5ia
291,182,182,187,0.0002636871211933,a5ia
292,182,182,188,0.0022908365375224,a5ia
293,182,182,467,0.0015058955046105,a5ia
294,182,182,495,0.0018866485540103,a5ia
295,182,182,613,0.0010731925366337,a5ia
296,182,182,668,0.0001733205264458,a5ia
297,182,182,733,0.0003455535686897,a5ia
298,182,182,868,0.0019576675041682,a5ia
299,187,187,250,0.0004678680798333,a5ia
300,187,187,345,0.0003287486818423,a5ia
301,187,187,507,0.0002093950001494,a5ia
302,187,187,539,4.02893815692508e-05,a5ia
303,187,187,576,0.0001838885431159,a5ia
304,187,187,581,0.0001983924984857,a5ia
305,187,187,653,0.0007144686285217,a5ia
306,187,187,855,0.0016408692139779,a5ia
307,188,188,197,4.185748060527017e-05,a5ia
308,188,188,270,0.000157400693415,a5ia
309,188,188,302,0.0007077838867018,a5ia
310,188,188,653,0.0010730272841331,a5ia
311,188,188,694,0.003196557606481,a5ia
312,188,188,727,0.0007840005128026,a5ia
313,188,188,870,0.0002978387448614,a5ia
314,189,189,270,0.004934071286646,a5ia
315,189,189,822,0.0008502054315039,a5ia
316,190,190,264,0.0006430657093622,a5ia
317,190,190,329,0.0018174356496251,a5ia
318,190,190,341,0.0065997500233966,a5ia
319,190,190,368,0.001066264952258,a5ia
320,190,190,485,0.0066769869876568,a5ia
321,190,190,503,0.0019820230671288,a5ia
322,190,190,540,0.0009642346971783,a5ia
323,190,190,850,0.0010261314761595,a5ia
324,190,190,851,0.0001970904509028,a5ia
325,196,196,204,0.0014726473717204,a5ia
326,196,196,301,0.0002140037918322,a5ia
327,196,196,536,0.0013066962147691,a5ia
328,196,196,553,0.000339371043533,a5ia
329,196,196,581,0.0005959556549931,a5ia
330,196,196,777,0.003235546119125,a5ia
331,197,197,478,0.0006032065302783,a5ia
332,197,197,539,0.0008230177823454,a5ia
333,197,197,855,0.0006746239372823,a5ia
334,198,198,668,0.005874155147894,a5ia
335,201,201,302,0.0037047129884696,a5ia
336,201,201,495,0.002026501318627,a5ia
337,201,201,839,0.0096418889637074,a5ia
338,201,201,911,0.0061403560752501,a5ia
339,204,204,214,0.005475375571322,a5ia
340,204,204,433,9.836398697818384e-05,a5ia
341,204,204,473,0.0027720403027496,a5ia
342,204,204,588,0.000249148015333,a5ia
343,204,204,621,0.0009098352538881,a5ia
344,204,204,833,0.001030160841844,a5ia
345,205,205,250,0.0016647836021876,a5ia
346,205,205,311,0.0014738672258782,a5ia
347,205,205,421,0.0067575326847832,a5ia
348,205,205,677,0.0017879663243058,a5ia
349,213,213,222,0.002369489582933,a5ia
350,213,213,227,0.0022731303018882,a5ia
351,213,213,287,2.8924782971680163e-05,a5ia
352,213,213,430,0.0003941410505405,a5ia
353,213,213,480,0.0003225578710963,a5ia
354,213,213,553,0.0002951683363949,a5ia
355,213,213,577,0.0001537490857782,a5ia
356,213,213,850,7.099445749270475e-05,a5ia
357,213,213,866,0.0045992841985562,a5ia
358,214,214,218,0.0004902303105637,a5ia
359,214,214,385,0.0041350327908091,a5ia
360,214,214,465,0.0004019787815054,a5ia
361,214,214,502,0.0028486954363381,a5ia
362,214,214,581,0.000423153518547,a5ia
363,214,214,833,0.014056282193403,a5ia
364,216,216,222,0.001200748018595,a5ia
365,216,216,223,0.0001900958886036,a5ia
366,216,216,291,0.0011343069551976,a5ia
367,216,216,311,0.0014553294396512,a5ia
368,216,216,381,0.0001266203235718,a5ia
369,216,216,394,0.000202109195793,a5ia
370,216,216,482,0.0002878749829372,a5ia
371,216,216,483,0.0008866537035938,a5ia
372,216,216,572,0.0014094220788108,a5ia
373,216,216,661,0.0002592364337801,a5ia
374,216,216,785,0.0001585450911116,a5ia
375,216,216,839,0.0028787246147976,a5ia
376,216,216,853,0.0009406412097639,a5ia
377,216,216,878,0.0023874997667643,a5ia
378,218,218,305,0.0003083444273871,a5ia
379,218,218,341,0.0003381782420553,a5ia
380,218,218,342,0.0017718779648094,a5ia
381,218,218,363,0.0001498794021923,a5ia
382,218,218,491,0.0009439833775415,a5ia
383,218,218,693,0.0019000319943494,a5ia
384,218,218,740,7.666537672326376e-05,a5ia
385,218,218,887,0.0085257216210789,a5ia
386,222,222,297,0.000694300849215,a5ia
387,222,222,331,0.0019133410046949,a5ia
388,222,222,502,0.0006384089785242,a5ia
389,222,222,552,0.0052931534484731,a5ia
390,222,222,672,0.0002368688630581,a5ia
391,222,222,910,0.0003029803467922,a5ia
392,223,223,257,0.0006170989060843,a5ia
393,223,223,371,0.0029194489633944,a5ia
394,223,223,461,0.0007272403358686,a5ia
395,227,227,269,0.0053789001268471,a5ia
396,227,227,291,0.0008170043198467,a5ia
397,227,227,302,0.0017086318144435,a5ia
398,227,227,368,0.0009655172167047,a5ia
399,227,227,478,0.0044824914158587,a5ia
400,227,227,630,0.002208108368107,a5ia
401,227,227,694,0.0022741041126545,a5ia
402,227,227,822,0.0006825209552886,a5ia
403,231,231,254,0.0004301525705842,a5ia
404,231,231,291,0.0048092696872309,a5ia
405,231,231,387,0.0002436022512423,a5ia
406,231,231,426,0.0004893387233551,a5ia
407,231,231,495,3.34690067158791e-05,a5ia
408,231,231,503,0.0005842457955755,a5ia
409,231,231,661,0.0013506421656366,a5ia
410,231,231,839,0.0034098714364532,a5ia
411,231,231,883,0.0057841647364299,a5ia
412,238,238,294,0.0010340752732295,a5ia
413,238,238,331,0.0028867754588233,a5ia
414,238,238,397,0.0012683929829038,a5ia
415,238,238,458,0.0094393656557023,a5ia
416,238,238,483,0.0025280517582366,a5ia
417,238,238,501,0.0018674100775347,a5ia
418,238,238,700,0.0010424465102235,a5ia
419,238,238,860,0.0021640069430864,a5ia
420,246,246,311,0.0028357044977624,a5ia
421,246,246,319,0.0047532618963745,a5ia
422,246,246,321,0.0002949709582408,a5ia
423,246,246,331,0.0016435670455515,a5ia
424,246,246,342,0.0006072986374498,a5ia
425,246,246,440,0.0018863620902878,a5ia
426,246,246,498,0.0033211783913753,a5ia
427,248,248,451,0.0017817661153071,a5ia
428,248,248,483,0.0015416261467946,a5ia
429,248,248,494,0.0050215831932394,a5ia
430,248,248,577,0.0008790261272713,a5ia
431,248,248,890,0.0006572490874909,a5ia
432,250,250,301,0.0008028006448998,a5ia
433,250,250,458,0.0011260768052679,a5ia
434,250,250,461,0.0009152658694151,a5ia
435,250,250,490,0.0029514432292563,a5ia
436,250,250,495,0.0062969344350868,a5ia
437,250,250,566,0.0014433072425968,a5ia
438,250,250,572,0.0026300098070751,a5ia
439,250,250,785,0.0006615212483907,a5ia
440,250,250,864,0.0008907726745925,a5ia
441,250,250,889,0.0020925780598321,a5ia
442,253,253,254,0.0056664380979339,a5ia
443,253,253,269,0.0015217694038562,a5ia
444,253,253,297,0.0044678394477086,a5ia
445,253,253,553,0.0005580059745414,a5ia
446,253,253,577,0.0011946835307816,a5ia
447,253,253,605,6.86166087118939e-05,a5ia
448,253,253,839,0.0025532096345072,a5ia
449,253,253,906,0.0001929210878081,a5ia
450,253,253,907,0.0015406616937691,a5ia
451,254,254,308,0.0016623990596527,a5ia
452,254,254,319,0.0025964045875848,a5ia
453,254,254,341,0.001188920177879,a5ia
454,254,254,350,0.0012645842795323,a5ia
455,254,254,458,0.001260736305569,a5ia
456,254,254,523,0.0003350138746083,a5ia
457,254,254,549,0.000442452381369,a5ia
458,257,257,387,0.0015659496270006,a5ia
459,257,257,494,0.0006831298171768,a5ia
460,257,257,576,0.0019880918521196,a5ia
461,257,257,906,0.0015716438520922,a5ia
462,264,264,287,0.0018251249481985,a5ia
463,264,264,474,0.0017563876927956,a5ia
464,264,264,503,0.0009951316819375,a5ia
465,264,264,586,0.0003908737312903,a5ia
466,264,264,700,0.0010332126543464,a5ia
467,264,264,878,0.0007028710725439,a5ia
468,264,264,889,0.0024954974058155,a5ia
469,267,267,340,0.0007357324266119,a5ia
470,267,267,350,0.0011792090427611,a5ia
471,267,267,360,0.0003206864064589,a5ia
472,267,267,829,0.0013940666724542,a5ia
473,267,267,835,4.821697458366747e-05,a5ia
474,267,267,878,0.000822312456945,a5ia
475,269,269,270,0.0015956488487749,a5ia
476,269,269,423,0.0020365320357061,a5ia
477,270,270,291,0.0029363879285847,a5ia
478,270,270,839,0.0037647748341533,a5ia
479,287,287,291,0.0006899442707881,a5ia
480,287,287,301,0.000974856681231,a5ia
481,287,287,577,9.72952973079394e-06,a5ia
482,287,287,605,5.53498546317574e-05,a5ia
483,287,287,672,0.0019987243310954,a5ia
484,287,287,878,0.0029204885519001,a5ia
485,291,291,292,0.0011941966307744,a5ia
486,291,291,311,0.0001595752852323,a5ia
487,291,291,331,0.005897665029731,a5ia
488,291,291,368,0.0003885256315435,a5ia
489,291,291,372,0.0014338368566905,a5ia
490,291,291,503,0.0028238273308907,a5ia
491,291,291,695,0.0011201215741948,a5ia
492,291,291,859,0.0038954328095697,a5ia
493,292,292,305,0.0028216657388319,a5ia
494,292,292,311,0.0017024973942358,a5ia
495,292,292,385,0.0005318461026895,a5ia
496,292,292,610,0.0002616801840766,a5ia
497,292,292,616,0.0002267966809388,a5ia
498,292,292,622,0.0001075964380528,a5ia
499,292,292,660,0.0005241478528171,a5ia
500,292,292,832,0.0108837101484675,a5ia
501,292,292,859,0.0006901129432142,a5ia
502,292,292,864,0.0014378859502332,a5ia
503,292,292,908,0.0096709652376167,a5ia
504,294,294,302,0.0028541815795093,a5ia
505,294,294,368,0.0018183269272003,a5ia
506,294,294,371,6.72126440652357e-05,a5ia
507,294,294,388,0.0020014257487044,a5ia
508,294,294,393,0.0017250738122332,a5ia
509,294,294,421,0.002963248521183,a5ia
510,294,294,465,0.0001855401638904,a5ia
511,294,294,605,0.0006553221298903,a5ia
512,294,294,870,0.0003505582456313,a5ia
513,297,297,319,0.0062090169549802,a5ia
514,297,297,423,0.0019102535932037,a5ia
515,297,297,482,0.0044558711609927,a5ia
516,297,297,776,0.0003783676601802,a5ia
517,297,297,831,0.002610132898717,a5ia
518,297,297,856,0.0100093204543377,a5ia
519,297,297,866,0.0039960117121915,a5ia
520,297,297,910,0.0018674155329147,a5ia
521,301,301,384,0.00096133012371,a5ia
522,301,301,394,0.0005300605851255,a5ia
523,301,301,428,0.001294968922959,a5ia
524,301,301,785,-0.0001727989096599,a5ia
525,301,301,878,0.0014718176776762,a5ia
526,301,301,907,0.004476256083241,a5ia
527,302,302,305,0.0013983245683237,a5ia
528,302,302,308,0.0002345967937506,a5ia
529,302,302,441,0.0007431392047894,a5ia
530,302,302,588,0.0041330793530021,a5ia
531,302,302,853,0.0002026935973026,a5ia
532,302,302,891,0.002978658166738,a5ia
533,305,305,319,0.0034556942663376,a5ia
534,305,305,485,0.0011201705704545,a5ia
535,305,305,502,0.0065368672585022,a5ia
536,305,305,588,0.0023020936065428,a5ia
537,305,305,776,0.0001916187833841,a5ia
538,305,305,871,0.0022093676207719,a5ia
539,308,308,585,0.0009097058380171,a5ia
540,308,308,685,0.0010032001157258,a5ia
541,308,308,740,0.0001252677899814,a5ia
542,308,308,835,0.0016231536385453,a5ia
543,311,311,319,0.0033533833432208,a5ia
544,311,311,381,0.0007161051188144,a5ia
545,311,311,423,0.0014970853589191,a5ia
546,311,311,478,0.0047368770769912,a5ia
547,311,311,498,0.003220440833994,a5ia
548,311,311,653,0.0040990140199941,a5ia
549,311,311,868,0.0084168751790415,a5ia
550,314,314,388,0.005578452637841,a5ia
551,314,314,490,0.010571143389555,a5ia
552,314,314,577,0.0004455250845169,a5ia
553,314,314,777,0.0129998464883145,a5ia
554,314,314,851,0.0002255660493726,a5ia
555,319,319,341,7.614999047910603e-05,a5ia
556,319,319,487,0.0003339104211756,a5ia
557,321,321,440,0.0045791712174169,a5ia
558,321,321,553,0.0011307628407996,a5ia
559,321,321,621,0.001763805515396,a5ia
560,321,321,776,0.0042495273476735,a5ia
561,324,324,428,0.0001892265270968,a5ia
562,324,324,536,0.0007199080322207,a5ia
563,329,329,332,8.656319090025177e-05,a5ia
564,329,329,342,7.299953531558073e-05,a5ia
565,329,329,388,0.0006225721795084,a5ia
566,329,329,394,0.0028135767951151,a5ia
567,329,329,397,0.0009225998151004,a5ia
568,329,329,440,0.0004714724764556,a5ia
569,329,329,497,0.0003534834048566,a5ia
570,329,329,554,0.0008972644759877,a5ia
571,329,329,586,0.0026876516016899,a5ia
572,329,329,588,0.0003672880188044,a5ia
573,329,329,785,7.073095203832466e-05,a5ia
574,329,329,871,0.0007442250257035,a5ia
575,329,329,889,0.0077347095381194,a5ia
576,331,331,340,0.0008722110050036,a5ia
577,331,331,433,0.0022290833012087,a5ia
578,331,331,435,0.0002435350810636,a5ia
579,331,331,523,0.0008426669861822,a5ia
580,331,331,578,0.0013491627486025,a5ia
581,331,331,627,0.0006925316895076,a5ia
582,331,331,744,0.0001112906552627,a5ia
583,331,331,855,0.0009364531773983,a5ia
584,331,331,868,0.0074674730500392,a5ia
585,332,332,340,0.0002480288669492,a5ia
586,332,332,341,0.0051052618222039,a5ia
587,332,332,855,0.0010494819399727,a5ia
588,337,337,347,0.0037698584715867,a5ia
589,337,337,671,0.0015315201711397,a5ia
590,337,337,857,0.0045652288362567,a5ia
591,340,340,539,0.0011033112578451,a5ia
592,340,340,540,5.105316087143999e-05,a5ia
593,340,340,694,0.0016165139380017,a5ia
594,341,341,399,0.0017774916968311,a5ia
595,341,341,859,0.0002307843381499,a5ia
596,342,342,513,0.0031632696280102,a5ia
597,342,342,529,0.000110263304739,a5ia
598,342,342,853,0.0029203995012713,a5ia
599,342,342,910,7.356704108917034e-06,a5ia
600,345,345,347,0.000905364704546,a5ia
601,345,345,397,0.000114388806248,a5ia
602,345,345,485,0.0005648033950771,a5ia
603,345,345,501,0.0032190606872258,a5ia
604,345,345,515,0.0007909445565607,a5ia
605,345,345,621,0.0012352793665214,a5ia
606,347,347,397,0.0003833399836838,a5ia
607,347,347,435,0.0044356194869011,a5ia
608,348,348,440,0.0022749290498309,a5ia
609,348,348,727,0.0015636711855054,a5ia
610,348,348,851,0.0010828412701655,a5ia
611,348,348,855,0.0009423627544562,a5ia
612,349,349,466,0.001945336600153,a5ia
613,349,349,498,0.0011116333073608,a5ia
614,349,349,501,0.0054515401732142,a5ia
615,349,349,523,0.0007559788401481,a5ia
616,349,349,622,0.0007881291440575,a5ia
617,349,349,850,0.0009308794581407,a5ia
618,349,349,889,0.0070460657676546,a5ia
619,350,350,474,0.0039272773662438,a5ia
620,350,350,871,0.0066293035702328,a5ia
621,363,363,431,0.0010579287860212,a5ia
622,363,363,576,0.0010736637877041,a5ia
623,363,363,621,0.0055955358491261,a5ia
624,363,363,839,0.0057435726142973,a5ia
625,363,363,868,0.0014202584802241,a5ia
626,368,368,441,3.419833938616418e-05,a5ia
627,368,368,487,0.0052428030157093,a5ia
628,368,368,613,0.0012322246227273,a5ia
629,368,368,653,0.0025430328867625,a5ia
630,368,368,660,0.0008642698573726,a5ia
631,371,371,381,0.0007903179875924,a5ia
632,371,371,776,0.0009757446388912,a5ia
633,371,371,777,0.0031732177941079,a5ia
