,pre,pre.1,post,sp_trans_p,treatment
357,385,385,746,0.0013623622419498,a5ia
358,385,385,751,0.0018127894822641,a5ia
359,388,388,415,0.000294198880449,a5ia
360,388,388,477,0.0015936600960942,a5ia
361,388,388,557,0.0010760417898351,a5ia
362,400,400,413,0.0002550675499355,a5ia
363,400,400,431,0.0044120069519726,a5ia
364,400,400,702,8.245734324071816e-05,a5ia
365,410,410,413,0.0070538223653596,a5ia
366,413,413,415,0.0016326717789111,a5ia
367,413,413,506,3.775933469896131e-05,a5ia
368,413,413,744,0.0033398981872759,a5ia
369,413,413,806,8.335059696179536e-05,a5ia
370,415,415,421,0.0019430570935767,a5ia
371,415,415,434,0.0030627314413436,a5ia
372,415,415,562,3.3178623295777865e-05,a5ia
373,415,415,733,0.0408773562196877,a5ia
374,415,415,744,0.0022817044117836,a5ia
375,415,415,746,0.0082319250482138,a5ia
376,418,418,733,0.0002810389046898,a5ia
377,421,421,434,0.0488856480247349,a5ia
378,421,421,750,0.0075894711104841,a5ia
379,425,425,691,0.0002834973019125,a5ia
380,431,431,540,0.0013441861375238,a5ia
381,431,431,733,0.0207198829617847,a5ia
382,431,431,795,0.0070491652353595,a5ia
383,434,434,738,0.0009929443654153,a5ia
384,451,451,469,0.0038773760551531,a5ia
385,451,451,499,0.0042666286530875,a5ia
386,451,451,700,0.001503687007826,a5ia
387,451,451,744,0.0003258136975018,a5ia
388,451,451,747,0.0010378684565888,a5ia
389,456,456,540,0.0008320889939157,a5ia
390,463,463,522,0.0032543448767208,a5ia
391,463,463,746,0.0018747367894143,a5ia
392,465,465,695,0.0042885472196514,a5ia
393,465,465,727,0.0002706084544544,a5ia
394,465,465,816,0.009935193641606,a5ia
395,469,469,487,0.0023177502997669,a5ia
396,469,469,522,0.0005381307904058,a5ia
397,469,469,565,0.0001224874688076,a5ia
398,469,469,638,0.0049260831899517,a5ia
399,469,469,723,0.0013995620778793,a5ia
400,477,477,695,0.0418386527980923,a5ia
401,477,477,702,0.0009168617862151,a5ia
402,486,486,597,0.0003014569176384,a5ia
403,486,486,762,0.0023046424640924,a5ia
404,486,486,765,0.0009450144712906,a5ia
405,486,486,778,0.0030245900699328,a5ia
406,486,486,792,8.888081832904987e-05,a5ia
407,486,486,795,0.0007514849961534,a5ia
408,487,487,652,0.000959884036797,a5ia
409,487,487,695,0.0335153959501721,a5ia
410,487,487,738,0.0001966809584012,a5ia
411,487,487,747,0.0021314172873286,a5ia
412,487,487,762,0.0022412557941551,a5ia
413,487,487,781,-0.0010436025992246,a5ia
414,487,487,814,0.0024457870595769,a5ia
415,493,493,695,0.0510786000447825,a5ia
416,493,493,806,0.0047056500087614,a5ia
417,499,499,562,0.0052774866013544,a5ia
418,499,499,695,0.0003007565000812,a5ia
419,499,499,709,0.0007592057888846,a5ia
420,506,506,612,0.0079296544350524,a5ia
421,521,521,534,0.0047146446620763,a5ia
422,521,521,554,0.0009805085986952,a5ia
423,521,521,687,0.0021122604032135,a5ia
424,521,521,723,0.0006834972910704,a5ia
425,521,521,737,0.0008194844726295,a5ia
426,522,522,534,0.0014461345833322,a5ia
427,534,534,554,0.0015476829354924,a5ia
428,534,534,580,0.0050044492910728,a5ia
429,534,534,638,0.0001373317436071,a5ia
430,534,534,795,2.6275032577037505e-05,a5ia
431,540,540,554,0.0043377641823115,a5ia
432,540,540,792,0.0006134669783705,a5ia
433,554,554,725,0.0002726081644529,a5ia
434,557,557,696,4.221916573174389e-05,a5ia
435,557,557,725,0.0078400574436759,a5ia
436,562,562,652,0.0025994750894259,a5ia
437,565,565,597,0.000569307141864,a5ia
438,565,565,641,0.0013843155896568,a5ia
439,565,565,685,0.0003471642920527,a5ia
440,565,565,687,0.0001318143141371,a5ia
441,565,565,709,0.0006777654163342,a5ia
442,580,580,690,0.0001897038635228,a5ia
443,593,593,775,0.0036601745766469,a5ia
444,597,597,638,0.0024785366166709,a5ia
445,597,597,712,0.000415654885908,a5ia
446,597,597,746,0.0016736193224718,a5ia
447,597,597,754,0.00203490627006,a5ia
448,612,612,685,0.0169712845570592,a5ia
449,612,612,754,0.0018310518859309,a5ia
450,612,612,778,0.0008266330250459,a5ia
451,638,638,751,0.0010230141015603,a5ia
452,641,641,726,0.0005708185104066,a5ia
453,641,641,754,0.0491621769323788,a5ia
454,652,652,712,0.0003956681767491,a5ia
455,682,682,808,0.0016310191522563,a5ia
456,685,685,697,0.0002224627327211,a5ia
457,685,685,764,0.0008235932117775,a5ia
458,685,685,781,0.0003826464031383,a5ia
459,686,686,751,0.0019928113093163,a5ia
460,687,687,695,0.0006555636308864,a5ia
461,690,690,723,5.262564446301132e-07,a5ia
462,690,690,738,0.0006461730003213,a5ia
463,691,691,753,0.0011806283330629,a5ia
464,691,691,762,0.0032528658422155,a5ia
465,691,691,764,0.0003716249813882,a5ia
466,691,691,786,4.513294888006808e-05,a5ia
467,691,691,799,0.0049954930106779,a5ia
468,695,695,700,0.0003705687550757,a5ia
469,695,695,778,0.0017222008739093,a5ia
470,696,696,707,4.839384562170188e-05,a5ia
471,696,696,738,0.0001500752188799,a5ia
472,696,696,747,0.0005404390366887,a5ia
473,700,700,724,0.0014581337797684,a5ia
474,700,700,792,0.0052110604211157,a5ia
475,702,702,764,0.0032899573592666,a5ia
476,702,702,795,0.0002463348438388,a5ia
477,706,706,709,0.0003472681620955,a5ia
478,707,707,724,0.0005085878688154,a5ia
479,707,707,762,0.0007013744441786,a5ia
480,709,709,756,0.0003816662223667,a5ia
481,709,709,795,0.0004491745607118,a5ia
482,712,712,727,0.0002172413671886,a5ia
483,712,712,764,0.0011537154770024,a5ia
484,717,717,756,0.0005512844195619,a5ia
485,724,724,747,0.0008479482530613,a5ia
486,726,726,764,0.0012998296503752,a5ia
487,727,727,795,0.0011972837846658,a5ia
488,733,733,765,0.0011243948975017,a5ia
489,738,738,747,0.0067779506418723,a5ia
490,744,744,748,-0.0013212807874397,a5ia
491,744,744,765,0.0018272398004308,a5ia
492,746,746,748,0.003907752141048,a5ia
493,752,752,753,0.0022762730236243,a5ia
494,753,753,816,0.0001945195037093,a5ia
495,754,754,756,0.0001963403177321,a5ia
496,754,754,800,0.003406276155932,a5ia
497,0,0,6,0.0042214530030263,ctr
498,0,0,7,0.0130639487132149,ctr
499,0,0,279,0.0007851602653178,ctr
500,0,0,290,0.0002411231758338,ctr
501,0,0,362,0.0004276905341859,ctr
502,0,0,486,6.805821954837532e-05,ctr
503,0,0,616,0.0129748032369529,ctr
504,0,0,682,0.0021199461242971,ctr
505,0,0,752,0.0034628140686376,ctr
506,6,6,142,0.0004976532651679,ctr
507,6,6,469,0.0075129126706044,ctr
508,6,6,506,0.0036443199830051,ctr
509,6,6,682,0.003771213055812,ctr
510,6,6,690,0.000155816614324,ctr
511,6,6,800,0.0126727501357463,ctr
512,7,7,9,0.0015926355333411,ctr
513,7,7,163,0.0038507993289156,ctr
514,7,7,354,0.0021204390232799,ctr
515,9,9,62,0.0005518360246718,ctr
516,9,9,75,7.123241971163097e-06,ctr
517,9,9,756,0.0078279921445492,ctr
518,14,14,75,0.0002445226310522,ctr
519,14,14,97,0.0008895592759953,ctr
520,14,14,131,0.0001537475185673,ctr
521,14,14,145,0.0004425142952931,ctr
522,14,14,170,0.0006570771771493,ctr
523,14,14,540,0.0002744646441883,ctr
524,14,14,682,0.0023085392152644,ctr
525,14,14,723,0.0001286406826439,ctr
526,14,14,753,0.0004593978952002,ctr
527,14,14,763,0.0059960492776639,ctr
528,14,14,781,0.0023758136168787,ctr
529,21,21,170,0.0039156944463434,ctr
530,21,21,421,0.0009366331470524,ctr
531,21,21,762,0.0045158770987671,ctr
532,21,21,778,0.0024472529301095,ctr
533,21,21,800,0.0006886424753285,ctr
534,34,34,348,0.0017432314761557,ctr
535,34,34,380,0.0013052887080183,ctr
536,34,34,477,0.0005307704414621,ctr
537,34,34,748,0.007354184616243,ctr
538,47,47,127,0.0034598338561173,ctr
539,47,47,156,0.0026461158069249,ctr
540,47,47,188,0.0012147159387988,ctr
541,47,47,312,0.0087050564163258,ctr
542,47,47,689,0.0006974179116717,ctr
543,47,47,764,5.686099008838513e-05,ctr
544,49,49,526,0.0009832726136883,ctr
545,49,49,557,0.0056650010493142,ctr
546,54,54,142,0.0037276917414248,ctr
547,54,54,163,0.001891591216866,ctr
548,54,54,165,0.0001683337155175,ctr
549,54,54,186,0.0032335541143021,ctr
550,54,54,234,0.0017223952199708,ctr
551,54,54,238,0.0028783388205711,ctr
552,54,54,354,0.0002624196738796,ctr
553,54,54,638,0.0021119822988516,ctr
554,54,54,682,0.0020176671497535,ctr
555,54,54,691,0.0015391029972394,ctr
556,54,54,788,0.0008114800788716,ctr
557,54,54,800,0.0031241269333081,ctr
558,61,61,107,0.0030200817368749,ctr
559,61,61,160,0.000239018580402,ctr
560,61,61,194,0.0024093157266634,ctr
561,61,61,285,0.0004795904206138,ctr
562,61,61,302,0.0031789736977078,ctr
563,61,61,322,0.0007693940513541,ctr
564,61,61,354,0.0011590663931429,ctr
565,61,61,593,0.0001499252206053,ctr
566,61,61,727,0.0015196206346296,ctr
567,61,61,788,0.0112628342771894,ctr
568,61,61,792,0.0005841769611296,ctr
569,62,62,91,0.0008194597359593,ctr
570,62,62,97,0.0004967758371929,ctr
571,62,62,133,0.0059659724844415,ctr
572,62,62,690,6.948964955761153e-05,ctr
573,62,62,756,0.0113334630628312,ctr
574,68,68,130,0.0028419396199131,ctr
575,68,68,279,0.0020080312998198,ctr
576,68,68,400,0.0009120383917612,ctr
577,68,68,434,0.0016412052023469,ctr
578,68,68,697,0.0013324057434087,ctr
579,75,75,94,0.0036732514158295,ctr
580,75,75,107,0.0015917761470444,ctr
581,75,75,733,9.587701291266516e-05,ctr
582,88,88,131,0.0007735608516962,ctr
583,88,88,142,0.0006075928419672,ctr
584,88,88,160,0.0011619824128708,ctr
585,88,88,321,0.0014249141628325,ctr
586,88,88,331,0.0003848463008201,ctr
587,88,88,682,0.0008065245127466,ctr
588,88,88,691,0.0041766952369445,ctr
589,88,88,753,0.0004800445568674,ctr
590,90,90,301,0.0088087789241788,ctr
591,90,90,554,0.0011197284868993,ctr
592,90,90,686,0.0019962904466274,ctr
593,91,91,94,0.0012106660219414,ctr
594,91,91,114,0.0005554407188848,ctr
595,91,91,127,0.0007661396913346,ctr
596,91,91,285,0.0011537171664346,ctr
597,91,91,540,0.0004651391103383,ctr
598,91,91,554,0.0007482130101181,ctr
599,91,91,564,0.0005922827034016,ctr
600,91,91,682,0.0008872633627425,ctr
601,91,91,687,0.0001161239223537,ctr
602,91,91,724,0.0015653613020845,ctr
603,94,94,142,0.0046801376442238,ctr
604,94,94,156,6.364102085583759e-05,ctr
605,94,94,163,0.0012368019261846,ctr
606,94,94,165,0.0035563883943889,ctr
607,94,94,434,0.0005436057136303,ctr
608,94,94,486,0.0012924780364128,ctr
609,94,94,487,0.0022500103539565,ctr
610,94,94,682,0.0001224249564797,ctr
611,94,94,702,0.000141319143275,ctr
612,97,97,234,0.0029279058967284,ctr
613,97,97,238,0.0043843179931833,ctr
614,97,97,285,5.522468355852184e-05,ctr
615,97,97,526,0.000580083551448,ctr
616,97,97,695,0.0037664421904375,ctr
617,97,97,754,0.0023003567814632,ctr
618,107,107,130,0.0013883069176657,ctr
619,107,107,302,0.0006095041999208,ctr
620,107,107,690,0.0002661608418552,ctr
621,107,107,702,0.0050659870997508,ctr
622,107,107,717,0.0032762566369647,ctr
623,107,107,751,0.0011871491392353,ctr
624,107,107,753,0.001887528185938,ctr
625,114,114,194,0.0014992887884423,ctr
626,114,114,385,0.0007186535575403,ctr
627,114,114,388,0.0007357312704121,ctr
628,127,127,170,0.0002966127077443,ctr
629,127,127,185,0.0007266873476963,ctr
630,127,127,526,0.0010034331441724,ctr
631,127,127,709,0.0012073547224384,ctr
632,127,127,762,0.0014207723997698,ctr
633,130,130,142,0.0061672725033648,ctr
634,130,130,176,0.0044718274983639,ctr
635,130,130,279,0.0001573409858746,ctr
636,130,130,296,0.0003757284300965,ctr
637,130,130,540,0.0024758486169963,ctr
638,130,130,709,0.0023285261335011,ctr
