,pre,pre.1,post,sp_trans_p,treatment
81,68,68,547,0.0023262532552189,a5ia
82,68,68,765,0.0082971813357996,a5ia
83,68,68,766,0.0042288370319159,a5ia
84,68,68,948,0.0016724183333994,a5ia
85,68,68,955,0.0029410304971329,a5ia
86,68,68,1010,0.0012281708592925,a5ia
87,70,70,274,0.0004370534282183,a5ia
88,70,70,360,0.0008204084817158,a5ia
89,70,70,434,0.0001500307688543,a5ia
90,70,70,470,0.0003693723017075,a5ia
91,70,70,494,0.0003973526709844,a5ia
92,70,70,594,0.004982096121149,a5ia
93,70,70,766,0.000215960168909,a5ia
94,70,70,970,0.010205582596145,a5ia
95,76,76,78,0.0033390345926424,a5ia
96,76,76,130,0.0153276853855087,a5ia
97,76,76,139,0.0276346524268317,a5ia
98,76,76,147,0.0008784216404947,a5ia
99,76,76,151,0.0011442498193554,a5ia
100,76,76,157,0.0005443173053811,a5ia
101,76,76,173,0.0004667739471786,a5ia
102,76,76,185,0.0059286789964463,a5ia
103,76,76,202,0.0072762185571921,a5ia
104,76,76,204,0.0139040242330529,a5ia
105,76,76,205,0.0083022489239975,a5ia
106,76,76,209,0.0132162700259747,a5ia
107,76,76,251,0.0020933652938968,a5ia
108,76,76,274,0.0007159392373043,a5ia
109,76,76,277,0.0050762747959561,a5ia
110,76,76,287,0.008141187975184,a5ia
111,76,76,322,0.0010737939491775,a5ia
112,76,76,475,7.778495477641853e-05,a5ia
113,76,76,512,0.000353932864485,a5ia
114,76,76,542,0.0001512838573707,a5ia
115,76,76,844,0.0001203370382976,a5ia
116,76,76,963,0.0053803047888838,a5ia
117,76,76,967,0.0074222168192964,a5ia
118,76,76,970,0.0012943856912176,a5ia
119,76,76,978,0.0033507993581354,a5ia
120,76,76,979,0.0074611420589372,a5ia
121,76,76,981,0.001099633952165,a5ia
122,76,76,985,0.0107376638598489,a5ia
123,76,76,1004,0.0089308353656151,a5ia
124,76,76,1010,0.0024449418321408,a5ia
125,76,76,1039,0.0040897298087474,a5ia
126,76,76,1040,0.0039496658126679,a5ia
127,76,76,1046,0.004294059470185,a5ia
128,76,76,1051,0.0082107258903124,a5ia
129,78,78,121,0.0095620468025392,a5ia
130,78,78,140,0.0101201571421388,a5ia
131,78,78,151,0.0013257840200284,a5ia
132,78,78,209,0.0113883774227115,a5ia
133,78,78,274,0.0013842014123763,a5ia
134,78,78,278,0.0028946647903406,a5ia
135,78,78,318,0.0091158818751053,a5ia
136,78,78,594,0.0007165605548302,a5ia
137,78,78,851,0.0001818709938955,a5ia
138,78,78,955,0.001963779915101,a5ia
139,78,78,962,0.0100714007425279,a5ia
140,78,78,969,0.0033285523452631,a5ia
141,78,78,981,0.0030019364953889,a5ia
142,78,78,985,0.0182182825511538,a5ia
143,78,78,1010,0.0017059286273033,a5ia
144,86,86,139,0.0076490706185286,a5ia
145,86,86,140,0.0057232698596208,a5ia
146,86,86,481,0.002456515296787,a5ia
147,86,86,536,0.0011853173468165,a5ia
148,86,86,553,0.001233029118924,a5ia
149,86,86,639,0.0008790421381703,a5ia
150,86,86,650,0.0013187514418156,a5ia
151,86,86,962,0.0026415663182955,a5ia
152,107,107,470,0.0002804738434576,a5ia
153,107,107,523,0.0009825879851241,a5ia
154,121,121,130,0.0134497118982619,a5ia
155,121,121,608,0.0037167131418759,a5ia
156,125,125,533,0.0003754957834608,a5ia
157,125,125,551,-2.5747231205748566e-05,a5ia
158,125,125,576,0.0005062895022103,a5ia
159,125,125,594,0.0036215839643492,a5ia
160,130,130,139,0.0641785590128696,a5ia
161,130,130,157,0.0041961150647235,a5ia
162,130,130,173,0.0055531882925822,a5ia
163,130,130,205,0.005193439045649,a5ia
164,130,130,277,0.0017381814182008,a5ia
165,130,130,318,0.0052149699133298,a5ia
166,130,130,898,0.0010347192889315,a5ia
167,130,130,962,0.0047550729744989,a5ia
168,130,130,967,0.0014940632999213,a5ia
169,130,130,970,0.0044832790072502,a5ia
170,130,130,979,0.012604349151565,a5ia
171,130,130,1010,0.0008490427347718,a5ia
172,130,130,1039,0.0016946988113824,a5ia
173,139,139,205,0.0086538814130081,a5ia
174,139,139,251,0.0085123241896768,a5ia
175,139,139,274,0.0040597247515387,a5ia
176,139,139,360,0.0003567212364957,a5ia
177,139,139,632,0.0046020543313056,a5ia
178,139,139,675,0.0008023512118132,a5ia
179,139,139,713,0.0046294729907125,a5ia
180,139,139,967,0.0150371946152609,a5ia
181,139,139,970,0.0046164136462638,a5ia
182,140,140,1040,0.0044729747585507,a5ia
183,147,147,345,0.0012272158531962,a5ia
184,147,147,547,0.0036193808736619,a5ia
185,147,147,603,0.0008432955608541,a5ia
186,151,151,237,0.0040661252945718,a5ia
187,151,151,277,0.0025121417744762,a5ia
188,151,151,576,0.0003366396100955,a5ia
189,151,151,998,0.002769393059875,a5ia
190,151,151,1010,0.0009810760478033,a5ia
191,157,157,205,0.0181687791907107,a5ia
192,157,157,452,0.0032531546820161,a5ia
193,157,157,523,0.0005802626100172,a5ia
194,172,172,173,4.825124335158804e-05,a5ia
195,172,172,179,0.0003133387460834,a5ia
196,172,172,185,0.0052872036346309,a5ia
197,172,172,202,0.0031929921726611,a5ia
198,172,172,204,0.0038186684115995,a5ia
199,172,172,205,0.0084182367394869,a5ia
200,172,172,251,0.0003530465837773,a5ia
201,172,172,274,0.0017901559794356,a5ia
202,172,172,277,0.0081472568341533,a5ia
203,172,172,278,0.0013237514635916,a5ia
204,172,172,288,0.0009621783510957,a5ia
205,172,172,292,0.0017145320911963,a5ia
206,172,172,298,0.0005158802325796,a5ia
207,172,172,318,0.0028530602466055,a5ia
208,172,172,322,0.0003954070024687,a5ia
209,172,172,360,0.0006379564183345,a5ia
210,172,172,538,0.0096449435446164,a5ia
211,172,172,621,0.0002649438870082,a5ia
212,172,172,854,0.0080941200057605,a5ia
213,172,172,957,0.0012473393663609,a5ia
214,172,172,967,0.0029996357723734,a5ia
215,172,172,970,0.0036810852531619,a5ia
216,172,172,978,0.0021213564055736,a5ia
217,172,172,979,0.0136817115540888,a5ia
218,172,172,980,0.0002680904608537,a5ia
219,172,172,985,0.001073029865226,a5ia
220,172,172,1004,0.0008987843728986,a5ia
221,172,172,1010,0.0012947736542958,a5ia
222,172,172,1039,0.0066073341332131,a5ia
223,172,172,1040,0.0020987547348773,a5ia
224,172,172,1046,0.0027047970491226,a5ia
225,172,172,1051,0.0001261265392788,a5ia
226,173,173,513,0.0027659150296525,a5ia
227,173,173,562,0.0081783868524091,a5ia
228,173,173,710,0.0116824386139881,a5ia
229,179,179,185,0.0002315402697049,a5ia
230,179,179,277,0.0001803526689126,a5ia
231,179,179,608,0.0003416772582307,a5ia
232,179,179,780,0.0007539812855083,a5ia
233,185,185,204,0.0072561354317436,a5ia
234,185,185,251,0.0028852802677095,a5ia
235,185,185,274,0.0028391256954042,a5ia
236,185,185,277,0.0038581752614172,a5ia
237,185,185,360,0.0002332798860242,a5ia
238,185,185,475,6.862106320094236e-05,a5ia
239,185,185,753,0.0009198099484752,a5ia
240,185,185,782,0.0008113167357363,a5ia
241,185,185,844,0.0014389245094787,a5ia
242,185,185,953,0.0007758990548143,a5ia
243,185,185,962,0.0014796050586728,a5ia
244,185,185,967,0.0040925361282234,a5ia
245,185,185,970,0.0062817691090842,a5ia
246,185,185,980,0.0025825448846507,a5ia
247,185,185,981,0.0058382748801391,a5ia
248,185,185,985,0.0037662523509727,a5ia
249,185,185,998,0.0003013650633124,a5ia
250,185,185,1004,0.0087734885524802,a5ia
251,185,185,1010,0.0009791841682964,a5ia
252,185,185,1032,7.955331169012814e-05,a5ia
253,185,185,1039,0.0031844561148706,a5ia
254,185,185,1040,0.0066923166182041,a5ia
255,202,202,251,0.0091939899752463,a5ia
256,202,202,274,0.0048888692250287,a5ia
257,202,202,277,0.0046711375361264,a5ia
258,202,202,287,0.0039000434484905,a5ia
259,202,202,318,0.0222015763715939,a5ia
260,202,202,345,0.0018581133591477,a5ia
261,202,202,360,0.0004206622453672,a5ia
262,202,202,526,0.0035527307044385,a5ia
263,202,202,771,0.0014571234756391,a5ia
264,202,202,850,0.0004301921174366,a5ia
265,202,202,979,0.0183860283546077,a5ia
266,202,202,1039,0.0081328131114459,a5ia
267,202,202,1040,0.010567714719091,a5ia
268,204,204,569,0.0050907179764318,a5ia
269,204,204,970,0.0122781794693622,a5ia
270,205,205,251,0.0013908293823581,a5ia
271,205,205,274,0.0001429619870054,a5ia
272,205,205,277,0.0073136926981788,a5ia
273,205,205,318,0.0025406579803324,a5ia
274,205,205,494,-0.0010160557513018,a5ia
275,205,205,713,0.0050975570416922,a5ia
276,205,205,962,0.0022856034368255,a5ia
277,205,205,1004,0.0080511180559075,a5ia
278,205,205,1010,0.0039675477369135,a5ia
279,205,205,1039,0.0101105968587236,a5ia
280,209,209,967,0.0071177066388795,a5ia
281,209,209,1039,3.075060560607523e-05,a5ia
282,225,225,360,0.0016355468280744,a5ia
283,237,237,524,0.0006185577682935,a5ia
284,237,237,956,0.0068910969362206,a5ia
285,251,251,277,0.0040221816238045,a5ia
286,251,251,360,0.0023707653284485,a5ia
287,251,251,526,0.0011588759116405,a5ia
288,251,251,674,0.0135540368795794,a5ia
289,251,251,969,0.000749569387165,a5ia
290,254,254,274,0.0020953522771939,a5ia
291,254,254,287,0.0020199061390088,a5ia
292,254,254,318,0.0070393890403934,a5ia
293,254,254,490,0.0008479648776199,a5ia
294,254,254,505,0.0014522744401513,a5ia
295,254,254,967,0.002110829166395,a5ia
296,254,254,970,0.0080141160529405,a5ia
297,254,254,978,0.0102699507276169,a5ia
298,254,254,979,0.0009887166766089,a5ia
299,254,254,981,0.000179605264894,a5ia
300,254,254,985,0.0036490377482148,a5ia
301,254,254,986,0.0064953690224031,a5ia
302,254,254,1004,0.0066850617793211,a5ia
303,254,254,1006,0.0048810779928883,a5ia
304,254,254,1010,0.0020708353494126,a5ia
305,254,254,1039,0.0106066626643788,a5ia
306,254,254,1040,0.0067671645481962,a5ia
307,274,274,603,9.860179102857276e-05,a5ia
308,274,274,662,0.0004580946438978,a5ia
309,274,274,955,0.0005459640095579,a5ia
310,274,274,962,0.0046687982491833,a5ia
311,274,274,970,0.0020856505559855,a5ia
312,277,277,288,0.0011683872868379,a5ia
313,277,277,405,0.001509973203971,a5ia
314,277,277,962,0.0048435846048351,a5ia
315,278,278,1010,0.0017637236779515,a5ia
316,284,284,1010,0.018661485920838,a5ia
317,287,287,360,0.0022166912300377,a5ia
318,287,287,523,0.0021646223485876,a5ia
319,287,287,699,0.0008992774562627,a5ia
320,287,287,772,0.0004944101238518,a5ia
321,287,287,962,0.0077276345714562,a5ia
322,287,287,985,0.0006741650029735,a5ia
323,288,288,292,0.0008920595472147,a5ia
324,288,288,753,0.0032279229384883,a5ia
325,288,288,1005,0.0115603047952638,a5ia
326,292,292,434,0.0001934089570372,a5ia
327,292,292,714,0.0010222359042175,a5ia
328,292,292,741,0.0031758969300548,a5ia
329,292,292,962,0.0041563039860071,a5ia
330,292,292,969,0.0028578598049319,a5ia
331,292,292,980,0.0014042407534594,a5ia
332,292,292,1032,0.0007040654424105,a5ia
333,292,292,1040,0.0052174585434547,a5ia
334,298,298,945,0.0017568023155667,a5ia
335,318,318,322,0.0013507183066611,a5ia
336,318,318,849,0.0064518376979844,a5ia
337,318,318,1032,0.0017176803060962,a5ia
338,322,322,360,0.0030002396915071,a5ia
339,322,322,780,0.0009440095717359,a5ia
340,322,322,850,0.0009852683025848,a5ia
341,322,322,860,0.000725172083194,a5ia
342,322,322,957,0.0011334393435139,a5ia
343,322,322,962,0.0016208387563654,a5ia
344,322,322,969,0.0028295510301283,a5ia
345,322,322,986,0.0005077450194251,a5ia
346,322,322,990,0.0032707836116695,a5ia
347,345,345,360,0.0007950733537514,a5ia
348,345,345,549,0.0001902517656996,a5ia
349,345,345,853,0.0017550064205661,a5ia
350,345,345,967,4.426342479588869e-05,a5ia
351,345,345,981,0.000808012288363,a5ia
352,345,345,986,0.0085351497025383,a5ia
353,345,345,1010,0.0011072881898604,a5ia
354,360,360,432,0.0014400262880145,a5ia
355,360,360,662,5.954438760242403e-05,a5ia
356,360,360,780,0.0007853534330157,a5ia
357,360,360,957,0.0038915223223196,a5ia
358,360,360,1010,0.0012221914363965,a5ia
359,366,366,844,0.003116210091314,a5ia
360,366,366,1043,0.004646869793645,a5ia
361,376,376,440,0.0006731915446305,a5ia
362,376,376,490,0.0069540218494089,a5ia
363,376,376,547,0.002115703945521,a5ia
364,379,379,632,0.012442785379049,a5ia
365,405,405,431,0.0019787788474823,a5ia
366,405,405,625,0.0001730710174076,a5ia
367,405,405,650,0.0011464651050802,a5ia
368,405,405,782,0.0007625647358129,a5ia
369,407,407,408,0.012313457006556,a5ia
370,408,408,490,0.0004328384276241,a5ia
371,408,408,507,0.0020636910428249,a5ia
372,408,408,512,0.0044802286366038,a5ia
373,408,408,601,2.810242070070551e-05,a5ia
374,408,408,621,0.0003486372426731,a5ia
375,408,408,956,0.0009669840394579,a5ia
376,408,408,967,4.253320505905739e-05,a5ia
377,408,408,1048,0.0082232475711852,a5ia
378,431,431,505,0.0005672007005219,a5ia
379,431,431,710,0.0038113988177604,a5ia
380,431,431,866,0.0152195711118109,a5ia
381,431,431,956,0.0038324914420607,a5ia
382,431,431,975,0.0106452337364063,a5ia
383,432,432,524,0.0017998312552062,a5ia
384,432,432,532,0.0014162378557583,a5ia
385,432,432,603,0.001062459819802,a5ia
386,432,432,898,0.0029583794916208,a5ia
387,432,432,948,0.003725550819579,a5ia
388,434,434,470,0.000224584959104,a5ia
389,434,434,513,0.0006652001936889,a5ia
390,434,434,532,0.0002382009786029,a5ia
391,434,434,547,0.0002802893210038,a5ia
392,434,434,609,0.0014149161739825,a5ia
393,434,434,639,4.036064642010812e-05,a5ia
394,434,434,695,0.0013405925083732,a5ia
395,440,440,448,0.0297025888285187,a5ia
396,440,440,452,0.0042708610663017,a5ia
397,440,440,477,0.0029020311758258,a5ia
398,440,440,526,0.0022828082578377,a5ia
399,441,441,609,0.0047053412362799,a5ia
400,441,441,695,0.0011018568570349,a5ia
401,445,445,452,0.0017919580359974,a5ia
402,445,445,466,0.0005741982091716,a5ia
403,445,445,780,0.0001774311512647,a5ia
404,445,445,797,0.0001016901653793,a5ia
405,448,448,466,9.697540815575834e-05,a5ia
406,448,448,526,0.0032815453654698,a5ia
407,448,448,547,0.0020117193080062,a5ia
408,452,452,526,0.0022694038680119,a5ia
409,452,452,537,0.0001306388290618,a5ia
410,466,466,470,8.210049457171853e-05,a5ia
411,466,466,526,0.0013558932869018,a5ia
412,466,466,597,0.0028278220091864,a5ia
413,470,470,840,0.0009705091511188,a5ia
414,470,470,962,0.0004853972435153,a5ia
415,470,470,1039,2.945180874716277e-05,a5ia
416,475,475,572,0.0026985507674572,a5ia
417,475,475,753,0.0064442926272305,a5ia
418,475,475,851,0.0034234497135571,a5ia
419,475,475,898,0.0034185680565237,a5ia
420,477,477,603,0.0173959174506545,a5ia
421,481,481,526,0.0004938285825253,a5ia
422,481,481,549,0.0004803384508053,a5ia
423,481,481,566,0.0009200305120167,a5ia
424,481,481,597,0.0141415073825016,a5ia
425,481,481,608,0.0004105210518287,a5ia
426,481,481,766,0.0015649063683072,a5ia
427,481,481,954,0.0018219813929304,a5ia
428,482,482,675,0.0008856717228361,a5ia
429,490,490,494,0.0012295239040596,a5ia
430,490,490,662,6.336904196988652e-05,a5ia
431,490,490,970,0.0040260033729242,a5ia
432,494,494,547,0.0006790519824961,a5ia
433,494,494,985,0.0004101106990203,a5ia
434,494,494,1010,0.0006061621378421,a5ia
435,502,502,594,0.003561746141358,a5ia
436,502,502,603,0.0007982257955285,a5ia
437,502,502,610,0.0023129650312812,a5ia
438,502,502,694,0.002451312147028,a5ia
439,502,502,844,0.0010797793105588,a5ia
440,502,502,853,0.002383852037028,a5ia
441,502,502,965,0.0021709399486841,a5ia
442,505,505,889,0.0021921091813307,a5ia
443,507,507,568,0.0025210219363969,a5ia
444,512,512,549,0.0005464625246808,a5ia
445,512,512,553,0.0011572696481596,a5ia
446,513,513,576,0.0001962140796292,a5ia
447,523,523,547,0.0011934031779638,a5ia
448,523,523,572,0.0003372665084808,a5ia
449,523,523,626,0.0013309787590761,a5ia
450,523,523,714,2.386816711810736e-05,a5ia
451,523,523,975,0.0004852861260679,a5ia
452,523,523,1005,0.0005918516063133,a5ia
453,524,524,533,0.0011926544131208,a5ia
454,524,524,553,0.0008735172297365,a5ia
455,524,524,753,0.0019473029656372,a5ia
456,524,524,799,0.0020663924399333,a5ia
457,524,524,958,0.0009433206718022,a5ia
458,526,526,533,9.667347144820536e-05,a5ia
459,526,526,675,0.0019018572518661,a5ia
460,526,526,694,0.0011744383279263,a5ia
461,526,526,773,0.0014553380114894,a5ia
462,526,526,1042,0.0089964186598506,a5ia
463,530,530,549,0.0138596483149636,a5ia
464,532,532,533,0.0032795256697577,a5ia
465,532,532,566,0.000476760864849,a5ia
466,532,532,797,0.001402501207151,a5ia
467,532,532,980,0.0023209884663855,a5ia
468,533,533,674,0.0012914518159361,a5ia
469,533,533,772,4.973758094270475e-05,a5ia
470,533,533,797,0.0002341023643526,a5ia
471,533,533,799,0.001936708354475,a5ia
472,533,533,851,0.0031019476825899,a5ia
473,533,533,960,0.0046957634483648,a5ia
474,536,536,562,0.000557237393403,a5ia
475,536,536,572,0.0015208981102064,a5ia
476,536,536,981,0.0065364659428039,a5ia
477,537,537,640,0.0007529234925974,a5ia
478,537,537,782,0.0010134762069754,a5ia
479,537,537,840,0.0010085448703916,a5ia
480,537,537,851,0.0009675017263299,a5ia
481,537,537,866,0.0026721045144308,a5ia
482,537,537,945,0.0023023204498705,a5ia
483,537,537,985,0.0003704798427891,a5ia
484,542,542,551,0.0042935164464499,a5ia
485,542,542,569,0.0025795530334795,a5ia
486,542,542,958,0.0001080657361919,a5ia
487,542,542,960,0.0116880438587299,a5ia
488,547,547,566,0.0001809151986644,a5ia
489,547,547,986,0.0032604118363336,a5ia
490,547,547,1043,0.0029771781964238,a5ia
491,549,549,866,0.0006188475115389,a5ia
492,551,551,568,0.0002441055425242,a5ia
493,551,551,576,0.0015552986202582,a5ia
494,551,551,594,0.0015856702181605,a5ia
495,551,551,603,0.0006103176247311,a5ia
496,551,551,625,0.0048967885682205,a5ia
497,551,551,851,0.0019072254370538,a5ia
498,551,551,956,7.290984673996581e-05,a5ia
499,553,553,566,0.0015263810851069,a5ia
500,553,553,568,0.0026409780477748,a5ia
501,553,553,873,0.0013274797832468,a5ia
502,562,562,671,0.0005605042335898,a5ia
503,562,562,844,0.0020990476680712,a5ia
504,566,566,595,0.0004946962931496,a5ia
505,566,566,981,0.001875812935797,a5ia
506,566,566,1053,-0.0002586750675838,a5ia
507,568,568,572,0.0010009708410561,a5ia
508,568,568,741,0.0004643060198278,a5ia
509,568,568,955,0.001237504876491,a5ia
510,569,569,675,0.0012022971876417,a5ia
511,569,569,869,0.0002816984200504,a5ia
512,569,569,953,3.1912502782754926e-05,a5ia
513,569,569,1032,0.0014776406828464,a5ia
514,572,572,625,0.0018519390926122,a5ia
515,572,572,799,0.002404125450685,a5ia
516,572,572,850,0.0002394803019516,a5ia
517,572,572,953,0.0083104051680186,a5ia
518,572,572,1032,0.0036269984040221,a5ia
519,589,589,603,0.0012728176641497,a5ia
520,589,589,632,0.0002751483595921,a5ia
521,589,589,694,0.0001072408348695,a5ia
522,589,589,713,0.0002382387226306,a5ia
523,589,589,782,0.0007656171269596,a5ia
524,589,589,869,0.001467869358391,a5ia
525,593,593,795,0.0023497308552187,a5ia
526,593,593,979,0.004249011934373,a5ia
527,593,593,1002,0.0025057667562905,a5ia
528,594,594,603,0.0016369902941738,a5ia
529,594,594,898,0.0108458891000663,a5ia
530,594,594,1005,0.0099761709200509,a5ia
531,601,601,608,0.0026862890286064,a5ia
532,601,601,662,0.0021724570200497,a5ia
533,601,601,953,0.0080988328519777,a5ia
534,603,603,610,0.005198273036229,a5ia
535,603,603,621,0.004619295876987,a5ia
536,608,608,650,0.0008446809762382,a5ia
537,608,608,969,0.0012636901645782,a5ia
538,608,608,1053,0.0008356162172301,a5ia
539,609,609,780,0.0020611525132942,a5ia
540,610,610,782,0.0065667040822637,a5ia
541,610,610,849,0.0026913745096592,a5ia
542,619,619,621,0.0059141517024339,a5ia
543,619,619,632,0.0055267171446292,a5ia
544,625,625,780,0.0016449980285562,a5ia
545,625,625,840,0.003701362039053,a5ia
546,625,625,850,0.0011964307886452,a5ia
547,625,625,1032,0.0049210336040876,a5ia
548,626,626,699,0.0011643415753006,a5ia
549,632,632,849,0.0008384804790263,a5ia
550,632,632,853,0.0005539822069502,a5ia
551,639,639,640,0.0651486602460196,a5ia
552,639,639,799,0.0012833358367166,a5ia
553,639,639,844,0.001024295826865,a5ia
554,639,639,849,0.000524631269924,a5ia
555,639,639,962,0.0024727616482023,a5ia
556,639,639,979,0.0019805878385507,a5ia
557,639,639,998,0.0015654827518735,a5ia
558,640,640,650,0.0124543682780569,a5ia
559,647,647,683,0.0107445185544548,a5ia
560,650,650,683,0.0100111998084585,a5ia
561,650,650,699,0.0053737830719193,a5ia
562,650,650,773,0.0012374992029618,a5ia
563,650,650,849,0.0011739708248332,a5ia
564,650,650,853,0.0017911725545817,a5ia
565,650,650,965,0.0028189420566541,a5ia
566,650,650,1032,0.0023561714900628,a5ia
567,661,661,683,0.0429729597231179,a5ia
568,661,661,695,0.0105053519115256,a5ia
569,661,661,799,0.001204153227277,a5ia
570,662,662,851,0.001645541952794,a5ia
571,674,674,948,0.0027341438487659,a5ia
572,675,675,694,0.0001040350633986,a5ia
573,675,675,975,0.0017756288150256,a5ia
574,683,683,765,1.056561458080696e-06,a5ia
575,694,694,795,0.0046800490784381,a5ia
576,694,694,853,0.0018106638113383,a5ia
577,695,695,699,0.0151004220778261,a5ia
578,695,695,772,0.0021654077679846,a5ia
579,699,699,714,0.0008596973530621,a5ia
580,699,699,741,0.0034631449865515,a5ia
581,699,699,1042,0.0107472763617339,a5ia
582,710,710,1032,0.0031068738869283,a5ia
583,714,714,955,0.0025711011373919,a5ia
584,720,720,839,0.0027094978663215,a5ia
585,720,720,849,0.0016714491789203,a5ia
586,720,720,962,0.0004722005840065,a5ia
587,741,741,765,0.0076915210372635,a5ia
588,741,741,766,0.002704510350071,a5ia
589,753,753,795,7.999881104557571e-05,a5ia
590,753,753,1040,0.0031648362564753,a5ia
591,765,765,771,0.0009044953803919,a5ia
592,765,765,898,0.0021630516899972,a5ia
593,765,765,965,0.0031613198929658,a5ia
594,765,765,1010,1.0071443123003954e-05,a5ia
595,766,766,795,0.0047928037071376,a5ia
596,766,766,853,0.0017239332812375,a5ia
597,766,766,967,0.0003983904875547,a5ia
598,771,771,780,0.0012394653949378,a5ia
599,771,771,889,0.0004218328517644,a5ia
600,772,772,849,0.0007948279034378,a5ia
601,772,772,967,0.0005416273330406,a5ia
602,773,773,967,0.0045850325634312,a5ia
603,780,780,960,0.0030465814887516,a5ia
604,780,780,965,0.0015071332339449,a5ia
605,782,782,799,0.0002778395454299,a5ia
606,782,782,1043,3.142556195059876e-07,a5ia
607,839,839,978,0.0003926842356923,a5ia
608,840,840,958,0.0041365403935558,a5ia
609,840,840,1010,0.0011523656615278,a5ia
610,844,844,1043,0.0035056283902451,a5ia
611,849,849,850,0.002325216529565,a5ia
612,849,849,851,0.0010737559243945,a5ia
613,849,849,970,0.0017457760589628,a5ia
614,853,853,998,0.005837752150843,a5ia
615,863,863,1010,0.0001805971867671,a5ia
616,866,866,990,0.004088878766825,a5ia
617,869,869,981,0.0096112693013899,a5ia
618,873,873,889,0.008384457597923,a5ia
619,898,898,967,0.000699611681194,a5ia
620,953,953,960,0.009252697434036,a5ia
621,953,953,1032,0.0025202213795403,a5ia
622,954,954,1004,0.007562155281432,a5ia
623,957,957,1010,0.0111080168412839,a5ia
624,962,962,986,0.0055868868148309,a5ia
625,967,967,970,0.0011150464885542,a5ia
626,967,967,1010,0.0060853036418256,a5ia
627,967,967,1039,0.0098058330142761,a5ia
628,985,985,1004,0.0058530535878698,a5ia
629,1004,1004,1010,0.0015972222137315,a5ia
630,1006,1006,1010,0.0021479728617995,a5ia
