,node_id,ccs,moduls,treatment,region
57,57,-0.1796097259322993,0,a5ia,DP
58,58,-0.252987655891882,-1,ctr,DP
59,58,-0.2316208145844767,-1,a5ia,DP
60,59,-0.3121574349313691,-1,ctr,DP
61,59,-0.2233220175993948,0,a5ia,DP
62,77,0.0,0,ctr,DP
63,77,0.0,0,a5ia,DP
64,84,0.0,0,ctr,DP
65,84,0.0058700863086056,0,a5ia,DP
66,85,0.2015857953977266,0,ctr,DP
67,85,-0.1860856498549986,0,a5ia,DP
68,94,0.0124867770341911,0,ctr,DP
69,94,-0.3971870849590586,-1,a5ia,DP
70,107,-0.1739423385585808,-1,ctr,DP
71,107,-0.1606432610525294,-1,a5ia,DP
72,109,0.2903983377593084,1,ctr,DP
73,109,0.0811742352692807,0,a5ia,DP
74,110,-0.1169265745290241,0,ctr,DP
75,110,-0.196308468863599,0,a5ia,DP
76,113,0.0489574919391628,0,ctr,DP
77,113,-0.3256819132839141,-1,a5ia,DP
78,121,-0.138547203006711,0,ctr,DP
79,121,-0.3032323578131057,-1,a5ia,DP
80,122,-0.1057932027999078,0,ctr,DP
81,122,-0.2932298771512513,-1,a5ia,DP
82,132,-0.052916393027672,0,ctr,DP
83,132,-0.329650878872799,-1,a5ia,DP
84,133,0.0130384469627105,0,ctr,DP
85,133,-0.1145546676375933,0,a5ia,DP
86,134,-0.0090118654576848,0,ctr,DP
87,134,-0.3957420618521911,-1,a5ia,DP
88,145,0.1434171490794342,0,ctr,DP
89,145,0.0601926688074311,0,a5ia,DP
90,157,-0.2193625104820766,0,ctr,DP
91,157,-0.0360579762319504,0,a5ia,DP
92,160,-0.0433244340810348,0,ctr,DP
93,160,-0.2351053743415353,-1,a5ia,DP
94,161,-0.1740290621078258,0,ctr,DP
95,161,-0.1496526839898197,0,a5ia,DP
96,162,0.2749230547006078,1,ctr,DP
97,162,0.444054711719019,1,a5ia,DP
98,166,0.0,0,ctr,DP
99,166,-0.2695763286258736,0,a5ia,DP
100,188,0.3262881423767328,1,ctr,DP
101,188,0.2264272076831098,1,a5ia,DP
102,191,0.0,0,ctr,DP
103,191,0.0,0,a5ia,DP
104,192,-0.0369703936459033,0,ctr,DP
105,192,-0.3469393801108774,-1,a5ia,DP
106,193,-0.0832142579361992,0,ctr,DP
107,193,0.4761519572439693,1,a5ia,DP
108,195,0.1717401304458938,0,ctr,DP
109,195,0.4389764330714785,1,a5ia,DP
110,200,-0.0213966728109128,0,ctr,DP
111,200,-0.1541537344066244,0,a5ia,DP
112,202,-0.2913259036211513,-1,ctr,DP
113,202,-0.0742350470560783,0,a5ia,DP
114,210,0.0,0,ctr,DP
115,210,-0.4549023878043089,-1,a5ia,DP
116,216,-0.22307727329606,0,ctr,DP
117,216,-0.2841259841886142,-1,a5ia,DP
118,218,-0.2741203791153235,-1,ctr,DP
119,218,-0.3372744141601573,-1,a5ia,DP
120,221,-0.3315339059322881,0,ctr,DP
121,221,0.4207001710136971,1,a5ia,DP
122,226,-0.2781830909232324,0,ctr,DP
123,226,0.0,0,a5ia,DP
124,241,-0.4791719907998977,-1,ctr,IL
125,241,-0.3761806660274766,-1,a5ia,IL
126,245,-0.2311937941144773,-1,ctr,IL
127,245,-0.2214953499483327,0,a5ia,IL
128,247,-0.113753306215307,0,ctr,IL
129,247,-0.4856954916385393,-1,a5ia,IL
130,255,-0.295165946288292,-1,ctr,IL
131,255,-0.5175421949132768,-1,a5ia,IL
132,261,0.0546592739919332,0,ctr,IL
133,261,-0.3368743372145966,-1,a5ia,IL
134,263,0.1124919165768508,0,ctr,IL
135,263,-0.3136229241538334,-1,a5ia,IL
136,264,0.0224655829509216,0,ctr,IL
137,264,-0.0145797175524172,0,a5ia,IL
138,265,-0.3140368226313625,-1,ctr,IL
139,265,-0.5375126390293226,-1,a5ia,IL
140,272,0.0,0,ctr,IL
141,272,-0.0320103326759362,0,a5ia,IL
142,276,0.0,0,ctr,PrL
143,276,0.0,0,a5ia,PrL
144,277,0.0,0,ctr,PrL
145,277,0.0,0,a5ia,PrL
146,284,-0.2269851887243191,-1,ctr,PrL
147,284,0.3133621484683163,0,a5ia,PrL
148,294,0.0750178311102923,0,ctr,PrL
149,294,-0.1207351326942676,0,a5ia,PrL
150,300,0.1029200732045864,0,ctr,PrL
151,300,0.479021212898464,1,a5ia,PrL
152,302,0.0,0,ctr,PrL
153,302,-0.2185159110666829,0,a5ia,PrL
154,303,-0.3487363192924365,-1,ctr,PrL
155,303,-0.5868785208724541,-1,a5ia,PrL
156,307,0.0277776419737997,0,ctr,PrL
157,307,0.1216409071211902,0,a5ia,PrL
158,325,-0.3942199357770642,-1,ctr,AC
159,325,0.380963344037156,1,a5ia,AC
160,329,-0.0160988455427282,0,ctr,AC
161,329,-0.35592751030567,-1,a5ia,AC
162,332,-0.0799035544839387,0,ctr,AC
163,332,-0.1269467438527094,0,a5ia,AC
164,334,0.1202746697185524,0,ctr,AC
165,334,-0.3334699274436382,-1,a5ia,AC
166,341,-0.0454827326395554,0,ctr,AC
167,341,0.0336425960288447,0,a5ia,AC
168,343,-0.0799364437382637,0,ctr,AC
169,343,-0.215881954243936,-1,a5ia,AC
170,344,0.1302521139123768,0,ctr,AC
171,344,0.1128243647151635,1,a5ia,AC
172,345,-0.2654389493216591,-1,ctr,AC
173,345,-0.3730539228213646,-1,a5ia,AC
174,347,-0.0394668873506249,0,ctr,AC
175,347,-0.2007707421540602,-1,a5ia,AC
176,349,-0.2128952407404637,0,ctr,AC
177,349,-0.3971182279239232,-1,a5ia,AC
178,351,-0.0941615325332741,0,ctr,AC
179,351,0.011671912653214,0,a5ia,AC
180,352,0.1627970135451996,0,ctr,AC
181,352,0.1180625409797219,0,a5ia,AC
182,354,-0.1108607873420815,0,ctr,AC
183,354,-0.1083883274690089,0,a5ia,AC
184,356,0.3853380593117702,0,ctr,AC
185,356,-0.0545330503672263,0,a5ia,AC
186,357,0.1521885967831426,0,ctr,AC
187,357,0.4036834639681572,1,a5ia,AC
188,358,-0.0297847753863931,0,ctr,AC
189,358,0.0369750775008611,0,a5ia,AC
190,359,0.0457161587885382,0,ctr,AC
191,359,-0.2113127126773802,0,a5ia,AC
192,361,-0.069892562127642,0,ctr,AC
193,361,-0.1514082445202862,0,a5ia,AC
194,366,0.4088880987566528,1,ctr,AC
195,366,0.5679680885343169,1,a5ia,AC
196,370,0.3129248102756697,1,ctr,AC
197,370,0.0693838820431338,0,a5ia,AC
198,372,-0.0501906305516593,0,ctr,AC
199,372,-0.2322411778442731,-1,a5ia,AC
200,373,0.1051580573117479,0,ctr,AC
201,373,-0.1012391271839517,0,a5ia,AC
202,377,0.1864658703392127,0,ctr,AC
203,377,0.2885999374659651,1,a5ia,AC
204,378,0.3757797308858987,1,ctr,AC
205,378,0.4910290114334604,1,a5ia,AC
206,381,0.0275238705509645,0,ctr,AC
207,381,0.0899401204391299,0,a5ia,AC
208,384,0.1041058465329299,0,ctr,AC
209,384,0.0594491049900554,0,a5ia,AC
210,385,0.1758927224436015,0,ctr,AC
211,385,-0.4036674764487509,-1,a5ia,AC
212,387,0.0862029961235192,0,ctr,AC
213,387,-0.025483844372459,0,a5ia,AC
214,388,-0.0561166257627938,0,ctr,AC
215,388,-0.1134382515091048,0,a5ia,AC
216,389,-0.0192717696863298,0,ctr,AC
217,389,0.1284976642515662,0,a5ia,AC
218,391,-0.1692933960778187,0,ctr,AC
219,391,-0.071010203926129,0,a5ia,AC
220,392,-0.1745494949943888,0,ctr,AC
221,392,-0.2110210113445705,-1,a5ia,AC
222,393,0.1175546656195465,0,ctr,AC
223,393,0.171064567384082,0,a5ia,AC
224,394,-0.1046070446853712,0,ctr,AC
225,394,-0.2580867243263286,-1,a5ia,AC
226,400,0.2954681718685763,1,ctr,M2
227,400,0.4496978855320614,1,a5ia,M2
228,403,-0.0783648487643001,0,ctr,M2
229,403,-0.4406965011496267,-1,a5ia,M2
230,404,0.1564221824686941,0,ctr,M2
231,404,0.176029511439016,0,a5ia,M2
232,420,0.1287032078134201,0,ctr,M2
233,420,0.3311543461594017,1,a5ia,M2
234,425,-0.023882321084604,0,ctr,M2
235,425,-0.1497474416382404,0,a5ia,M2
236,428,-0.0097209968999655,0,ctr,M2
237,428,0.2290416560184002,1,a5ia,M2
238,429,0.1540283780930899,0,ctr,M2
239,429,0.4802640029333659,1,a5ia,M2
240,440,-0.0487454305047833,0,ctr,M2
241,440,0.3149506105623396,1,a5ia,M2
242,443,-0.0608898502937062,0,ctr,M2
243,443,-0.1464607709998527,0,a5ia,M2
244,447,-0.0266642992326915,0,ctr,M2
245,447,0.1541003788930988,0,a5ia,M2
246,449,0.1028412720184371,0,ctr,M2
247,449,-0.2838248023033144,-1,a5ia,M2
248,451,0.118499120767816,0,ctr,M2
249,451,0.1467865198502205,0,a5ia,M2
250,452,0.0061051904785982,0,ctr,M2
251,452,0.1204940644205274,0,a5ia,M2
252,454,0.337593084367604,1,ctr,M2
253,454,-0.1196815653153448,0,a5ia,M2
254,455,0.0137268191868798,0,ctr,M2
255,455,-0.0375773064145157,0,a5ia,M2
256,456,-0.0896769964110712,0,ctr,M2
257,456,0.3157679529772553,1,a5ia,M2
258,458,-0.1235356085662746,0,ctr,M2
259,458,-0.1930412560139556,0,a5ia,M2
260,463,0.2082788975070613,1,ctr,M2
261,463,0.1902388438445568,0,a5ia,M2
262,465,0.0284661082477524,0,ctr,M2
263,465,0.2786497627751419,1,a5ia,M2
264,466,0.0177610862342914,0,ctr,M2
265,466,-0.2402977810864565,-1,a5ia,M2
266,467,-0.2248451860076938,0,ctr,M2
267,467,0.0826487477007116,0,a5ia,M2
268,468,0.0654629495883287,0,ctr,M2
269,468,-0.2761132901476683,0,a5ia,M2
270,472,0.041705352281692,0,ctr,M2
271,472,0.0413435704841164,0,a5ia,M2
272,473,0.0314160407591466,0,ctr,M2
273,473,0.4221802464471827,1,a5ia,M2
274,477,0.2244638497846497,0,ctr,M2
275,477,0.1487672295310517,0,a5ia,M2
276,479,-0.0253564078139825,0,ctr,M2
277,479,0.0739705807722851,0,a5ia,M2
278,480,-0.4145837175968622,-1,ctr,M2
279,480,-0.2785066500738897,-1,a5ia,M2
280,488,-0.0330985936619957,0,ctr,M2
281,488,0.0531513162938986,0,a5ia,M2
282,489,-0.0828600899238513,0,ctr,M2
283,489,-0.0367059878705319,0,a5ia,M2
284,490,0.042040911565684,0,ctr,M2
285,490,0.0670363004033378,0,a5ia,M2
286,491,0.2199525172343761,0,ctr,M2
287,491,0.0606268958543983,0,a5ia,M2
288,495,0.0049911665685174,0,ctr,M2
289,495,-0.1668218535761508,0,a5ia,M2
290,497,-0.094358070216245,0,ctr,M2
291,497,0.1725001095565236,0,a5ia,M2
292,498,0.2701299278462062,0,ctr,M2
293,498,0.1927098247236988,0,a5ia,M2
294,501,-0.0522734697052189,0,ctr,M2
295,501,-0.1567244254629978,0,a5ia,M2
296,502,-0.1452022201069616,0,ctr,M2
297,502,-0.4057733523275523,-1,a5ia,M2
298,503,-0.4021840242669363,-1,ctr,M2
299,503,-0.4540414893498816,-1,a5ia,M2
300,507,-0.0208002085750516,0,ctr,M2
301,507,0.1554401198716342,0,a5ia,M2
302,509,0.3070490149075863,1,ctr,M2
303,509,0.2614830811168388,1,a5ia,M2
304,514,0.187536749846665,1,ctr,M2
305,514,0.2209323294839228,0,a5ia,M2
306,515,0.0,0,ctr,M2
307,515,0.0,0,a5ia,M2
308,523,0.1812326803631151,0,ctr,M2
309,523,0.3509021211346793,1,a5ia,M2
310,529,0.0,0,ctr,M2
311,529,0.0,0,a5ia,M2
312,534,0.2960397337748197,1,ctr,M2
313,534,0.4351523905821175,1,a5ia,M2
314,537,0.0,0,ctr,M2
315,537,-0.2014493048550346,0,a5ia,M2
316,566,-0.1826636088590085,0,ctr,DP
317,566,-0.3523316535545703,-1,a5ia,DP
318,568,0.0870023000255558,0,ctr,M2
319,568,0.0034120379115323,0,a5ia,M2
320,570,-0.1152275025278058,0,ctr,IL
321,570,0.1929612551250569,0,a5ia,IL
322,571,0.3454073934154824,1,ctr,DP
323,571,0.4736448182757585,1,a5ia,DP
324,572,-0.1310494561050678,0,ctr,DP
325,572,0.0758919543550483,0,a5ia,DP
326,573,-0.1496247736085956,0,ctr,IL
327,573,-0.2746764043646884,-1,a5ia,IL
328,575,-0.0595673596292102,0,ctr,DP
329,575,-0.2766478942254753,-1,a5ia,DP
330,579,-0.1093486964476788,0,ctr,DP
331,579,-0.0746328674567152,0,a5ia,DP
332,580,-0.1273069842228237,0,ctr,DP
333,580,0.2204660051778353,0,a5ia,DP
334,583,-0.1253253925043611,0,ctr,DP
335,583,-0.1858798431093678,-1,a5ia,DP
336,584,-0.1221462460694007,0,ctr,DP
337,584,-0.2855431727019189,-1,a5ia,DP
338,587,-0.0440879274079261,0,ctr,DP
339,587,0.0085845550898347,0,a5ia,DP
340,592,0.3528430315892398,1,ctr,IL
341,592,0.1321699129990333,0,a5ia,IL
342,593,-0.0380826217373006,0,ctr,AC
343,593,0.074509272325248,0,a5ia,AC
344,594,-0.0647669418549095,0,ctr,DP
345,594,-0.3664266684552097,-1,a5ia,DP
346,595,-0.1277698641096012,0,ctr,AC
347,595,-0.1690204797462772,0,a5ia,AC
348,596,-0.3993568817431304,-1,ctr,M2
349,596,-0.0512753711006017,0,a5ia,M2
350,600,-0.1757656244310761,0,ctr,DP
351,600,-0.5073988600085281,-1,a5ia,DP
352,602,0.0,0,ctr,PrL
353,602,0.0707680409802702,0,a5ia,PrL
354,603,-0.1871940799342214,-1,ctr,DP
355,603,0.126464516272403,0,a5ia,DP
356,605,0.253406371181902,0,ctr,PrL
357,605,-0.0545757175079723,0,a5ia,PrL
358,607,-0.243259214678092,0,ctr,IL
359,607,-0.3131520421106599,-1,a5ia,IL
