,node_id,ccs,moduls,treatment,region
0,0,-0.1923439149323881,0,ctr,DP
1,0,-0.0472894143268258,0,a5ia,DP
2,2,0.0,0,ctr,DP
3,2,0.0,0,a5ia,DP
4,6,-0.1757806197846642,0,ctr,DP
5,6,-0.007250302781142,0,a5ia,DP
6,8,0.0,0,ctr,DP
7,8,0.2228509827096924,1,a5ia,DP
8,14,0.0,0,ctr,DP
9,14,0.0,0,a5ia,DP
10,16,0.0,0,ctr,DP
11,16,0.5212769030767008,1,a5ia,DP
12,17,0.0,0,ctr,DP
13,17,0.0,0,a5ia,DP
14,24,-0.1350339600380812,0,ctr,DP
15,24,0.0,0,a5ia,DP
16,25,-0.1483025366948521,0,ctr,DP
17,25,-0.3790922121356904,0,a5ia,DP
18,28,-0.3376637518194647,-1,ctr,DP
19,28,-0.2563624040267114,0,a5ia,DP
20,30,0.0,0,ctr,DP
21,30,0.3152899899259729,1,a5ia,DP
22,31,0.0,0,ctr,DP
23,31,0.3513654952166614,1,a5ia,DP
24,36,-0.0303870043000477,0,ctr,DP
25,36,0.0,0,a5ia,DP
26,50,0.0,0,ctr,DP
27,50,0.0,0,a5ia,DP
28,68,-0.1309490105445616,0,ctr,DP
29,68,0.290325448060534,0,a5ia,DP
30,70,0.0946155075347951,0,ctr,DP
31,70,0.4331751796715247,1,a5ia,DP
32,76,-0.1271960799564439,0,ctr,DP
33,76,0.2986819853553928,1,a5ia,DP
34,78,-0.0484552921383459,0,ctr,DP
35,78,0.458171808372519,1,a5ia,DP
36,86,-0.0518471029207484,0,ctr,DP
37,86,0.589612990871559,1,a5ia,DP
38,99,0.0,0,ctr,DP
39,99,0.0,0,a5ia,DP
40,107,-0.3463332671104532,-1,ctr,DP
41,107,0.0,0,a5ia,DP
42,117,0.3263418591320371,1,ctr,DP
43,117,0.0,0,a5ia,DP
44,121,0.290337172236591,1,ctr,DP
45,121,0.0851691942980763,0,a5ia,DP
46,125,0.0676020844676052,0,ctr,DP
47,125,-0.2973993044367159,-1,a5ia,DP
48,130,-0.2392066578517539,-1,ctr,DP
49,130,0.5812669029655885,1,a5ia,DP
50,139,0.0,0,ctr,DP
51,139,-0.0042452534893383,0,a5ia,DP
52,140,-0.0035028955276574,0,ctr,DP
53,140,0.0,0,a5ia,DP
54,145,-0.2859675273278717,-1,ctr,DP
55,145,0.0,0,a5ia,DP
56,146,-0.4736979564791327,-1,ctr,DP
57,146,0.0,0,a5ia,DP
58,147,0.0,0,ctr,DP
59,147,0.0,0,a5ia,DP
60,151,0.3836463191866755,1,ctr,DP
61,151,0.5149928332537027,1,a5ia,DP
62,157,0.2323719152435026,0,ctr,DP
63,157,0.0452320581339792,0,a5ia,DP
64,171,0.0,0,ctr,DP
65,171,0.0,0,a5ia,DP
66,172,-0.2581246458293981,-1,ctr,DP
67,172,-0.0040667118523539,0,a5ia,DP
68,173,0.1170346337181524,0,ctr,DP
69,173,0.5765437393748819,1,a5ia,DP
70,179,-0.4733930903002384,-1,ctr,DP
