,node_id,ccs,moduls,treatment,region
234,518,0.2016124112895211,1,ctr,M2
235,518,0.0,0,a5ia,M2
236,519,0.0,0,ctr,M2
237,519,-0.0505586514718141,0,a5ia,M2
238,521,0.5666068839695072,1,ctr,M2
239,521,-0.1301427793642151,0,a5ia,M2
240,522,-0.6062828038403579,-1,ctr,M2
241,522,0.027891421015789,0,a5ia,M2
242,526,0.0218389093212146,0,ctr,M2
243,526,0.3639138212646807,1,a5ia,M2
244,530,0.0,0,ctr,M2
245,530,0.0,0,a5ia,M2
246,532,0.0,0,ctr,M2
247,532,0.0,0,a5ia,M2
248,534,0.5818580206446737,1,ctr,M2
249,534,0.374139712663474,1,a5ia,M2
250,540,-0.5332050356115067,-1,ctr,M2
251,540,0.4037920421338014,1,a5ia,M2
252,554,0.6874325270280781,1,ctr,M2
253,554,0.1303605595617729,0,a5ia,M2
254,557,-0.158110201224458,0,ctr,M2
255,557,0.2712123468038533,0,a5ia,M2
256,561,0.0,0,ctr,M2
257,561,0.0,0,a5ia,M2
258,562,-0.513542709039604,-1,ctr,M2
259,562,-0.2389995444393826,-1,a5ia,M2
260,564,0.7525143879438829,1,ctr,M2
261,564,-0.183102591750017,0,a5ia,M2
262,565,0.444312936810409,1,ctr,M2
263,565,0.2758963988488761,1,a5ia,M2
264,566,0.0,0,ctr,M2
265,566,0.0,0,a5ia,M2
266,571,0.0,0,ctr,M2
267,571,0.0,0,a5ia,M2
268,576,0.0,0,ctr,M2
269,576,0.0,0,a5ia,M2
270,580,0.2132892039003106,0,ctr,M2
271,580,0.0,0,a5ia,M2
272,584,0.0,0,ctr,M2
273,584,0.0,0,a5ia,M2
274,593,0.652362804031156,1,ctr,M2
275,593,0.4090729896998855,1,a5ia,M2
276,597,-0.6076284420112467,-1,ctr,M2
277,597,-0.0224518050200557,0,a5ia,M2
278,612,-0.5735022965899785,-1,ctr,M2
279,612,-0.2403133368148535,-1,a5ia,M2
280,616,0.0,0,ctr,M2
281,616,0.0,0,a5ia,M2
282,618,0.0,0,ctr,M2
283,618,0.0,0,a5ia,M2
284,622,0.0,0,ctr,M2
285,622,0.0,0,a5ia,M2
286,625,0.0,0,ctr,M2
287,625,0.0,0,a5ia,M2
288,632,0.0,0,ctr,M2
289,632,0.0,0,a5ia,M2
290,638,-0.4058741380480579,-1,ctr,M2
291,638,0.280543117145746,0,a5ia,M2
292,641,0.7412409694672588,1,ctr,M2
293,641,0.0,0,a5ia,M2
294,652,0.4200651118345759,1,ctr,M2
295,652,-0.0596073289703218,0,a5ia,M2
296,653,0.0,0,ctr,M2
297,653,0.0,0,a5ia,M2
298,662,0.0,0,ctr,M2
299,662,0.0,0,a5ia,M2
300,682,0.7724676940854899,1,ctr,DP
301,682,0.490098334425938,1,a5ia,DP
302,685,0.6063160701785575,1,ctr,M2
303,685,0.086142290469894,0,a5ia,M2
304,686,0.4505947843864931,1,ctr,IL
305,686,-0.1120328003644484,-1,a5ia,IL
306,687,0.6633447038300424,1,ctr,M2
307,687,0.0824186935410393,0,a5ia,M2
308,689,-0.0368221869131879,0,ctr,DP
309,689,0.1893145479394215,0,a5ia,DP
310,690,0.3702521139123767,1,ctr,PrL
311,690,0.223322481360904,0,a5ia,PrL
312,691,0.6737097078856431,1,ctr,DP
313,691,0.3513065700730008,1,a5ia,DP
314,695,0.8337603751152789,1,ctr,M2
315,695,0.345039389326548,1,a5ia,M2
316,696,0.8276634184824275,1,ctr,M2
317,696,0.0016613517927976,0,a5ia,M2
318,697,0.1870780786453182,0,ctr,IL
319,697,0.0602811142346026,0,a5ia,IL
320,700,0.6824364715163501,1,ctr,M2
321,700,0.0,0,a5ia,M2
322,702,0.7155506172290803,1,ctr,IL
323,702,0.2297878865320725,0,a5ia,IL
324,706,0.6934845942732696,1,ctr,DP
325,706,0.0476703074478605,0,a5ia,DP
326,707,0.5855269502994477,1,ctr,PrL
327,707,0.073808820098001,0,a5ia,PrL
328,709,0.6830298114423493,1,ctr,DP
329,709,-0.2415849064989611,-1,a5ia,DP
330,712,0.2282492027689196,0,ctr,IL
331,712,-0.110859898443316,0,a5ia,IL
332,717,0.3934937054856164,1,ctr,M2
333,717,0.0142041578239758,0,a5ia,M2
334,723,0.5404477827531416,1,ctr,M2
335,723,0.1116876978286096,0,a5ia,M2
336,724,0.7565735649859328,1,ctr,M2
337,724,0.2852192178975929,1,a5ia,M2
338,725,0.8680256447293857,1,ctr,M2
339,725,0.056138724389598,0,a5ia,M2
340,726,0.5681127870811512,1,ctr,IL
341,726,0.3133232939614119,1,a5ia,IL
342,727,0.6888018353428934,1,ctr,M2
343,727,0.4700345559395104,1,a5ia,M2
344,733,0.5353450593895487,1,ctr,AC
345,733,0.391948354981722,1,a5ia,AC
346,737,0.4673973709231988,1,ctr,DP
347,737,-0.1200834997183452,0,a5ia,DP
348,738,0.6753629544484882,1,ctr,IL
349,738,0.1446233847042744,0,a5ia,IL
350,744,0.4642682696474404,1,ctr,PrL
351,744,-0.2080840898232202,0,a5ia,PrL
352,746,0.0265669618551317,0,ctr,AC
353,746,0.2217805381550601,0,a5ia,AC
354,747,0.4953442255296451,1,ctr,IL
355,747,0.0092503342540528,0,a5ia,IL
356,748,0.5396551337534718,1,ctr,AC
357,748,0.2843459161419193,1,a5ia,AC
358,750,0.4007964684308991,1,ctr,IL
359,750,0.2605509034257988,1,a5ia,IL
360,751,0.0211802353359481,0,ctr,AC
361,751,-0.2083458705096723,-1,a5ia,AC
362,752,0.0447398403848587,0,ctr,PrL
363,752,-0.3529305881176457,-1,a5ia,PrL
364,753,0.5288680985344282,1,ctr,DP
365,753,-0.1575493061034011,0,a5ia,DP
366,754,0.8965655173946377,1,ctr,M2
367,754,-0.0116241291569906,0,a5ia,M2
368,756,-0.4332164130375217,-1,ctr,M2
369,756,0.2330937010411226,1,a5ia,M2
370,757,0.0,0,ctr,DP
371,757,0.0,0,a5ia,DP
372,762,0.6113530150335004,1,ctr,DP
373,762,-0.0237944866054067,0,a5ia,DP
374,763,0.0,0,ctr,DP
375,763,-0.1273243342031302,0,a5ia,DP
376,764,0.5286694296603295,1,ctr,DP
377,764,-0.3240568433442801,-1,a5ia,DP
378,765,0.7250911676796409,1,ctr,M2
379,765,0.2996055511727908,1,a5ia,M2
380,766,0.0,0,ctr,PrL
381,766,0.0,0,a5ia,PrL
382,775,-0.6547820785968861,-1,ctr,IL
383,775,-0.3075300836675963,-1,a5ia,IL
384,777,0.0,0,ctr,M2
385,777,0.0,0,a5ia,M2
386,778,-0.3198946654962832,0,ctr,PrL
387,778,-0.2113001255569506,0,a5ia,PrL
388,781,0.0,0,ctr,AC
389,781,0.0,0,a5ia,AC
390,786,0.0,0,ctr,PrL
391,786,0.1805520910102349,0,a5ia,PrL
392,788,0.2064039315970544,0,ctr,PrL
393,788,0.0,0,a5ia,PrL
394,792,0.5305222773284577,1,ctr,M2
395,792,0.1390175446393849,0,a5ia,M2
396,795,0.6997837753752818,1,ctr,PrL
397,795,0.0309142085324754,0,a5ia,PrL
398,799,-0.0422210860637607,0,ctr,M2
399,799,-0.4944260752718254,-1,a5ia,M2
400,800,0.3947461816309489,1,ctr,DP
401,800,-0.1708320450899265,0,a5ia,DP
402,806,0.0,0,ctr,DP
403,806,0.0208446473764326,0,a5ia,DP
404,808,0.0,0,ctr,DP
405,808,0.1335598285240369,0,a5ia,DP
406,811,0.0,0,ctr,M2
407,811,0.0,0,a5ia,M2
408,814,0.0,0,ctr,DP
409,814,0.0,0,a5ia,DP
410,816,-0.6853958694511434,-1,ctr,M2
411,816,0.0,0,a5ia,M2
